"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Empire Beauty School-Owings Mills","9616 Reisterstown Rd, Suite 105, Owings Mills, Maryland 21117","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","94","94","32%","NA","2013-14","$13,519","Cosmetology/Cosmetologist, General","444291","00966401"
"Faith Theological Seminary","529 Walker Avenue, Baltimore, Maryland 21212-2624","fts.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Master's degree|Doctor's degree","City: Large","No","133","61","20%","20%","Fall 2010","$23,937","-","212452","03667300"
"Finger Lakes School of Massage","1890 N. Market Street, Suite 201, Frederick, Maryland 21701-3030","teachingmassage.com/","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","71","71","NA","NA","2013-14","$13,026","Massage Therapy/Therapeutic Massage","482103","04167602"
"Fortis College-Landover","4351 Garden City Drive, Landover, Maryland 20785-2223","www.fortiscollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","619","619","60%","NA","Fall 2013","$20,689","-","451909","03010802"
"Fortis Institute-Baltimore","6901 Security Blvd Ste 21, Baltimore, Maryland 21244","www.fortis.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","343","343","44%","NA","Fall 2013","$22,176","Medical/Clinical Assistant","450076","03493301"
"Fortis Institute-Towson","700 York Rd, Towson, Maryland 21204-9840","www.fortis.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","435","435","50%","NA","2013-14","$17,734","Medical/Clinical Assistant","163347","01031900"
"Frederick Community College","7932 Opossumtown Pike, Frederick, Maryland 21702-2964","www.frederick.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","6252","6252","29%","19%","Fall 2013","$5,922","-","162557","00207100"
"Frederick School of Cosmetology","403 S Jefferson St, Frederick, Maryland 21701","www.frederickschoolofcosmetology.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","21","21","78%","NA","2013-14","$11,812","Cosmetology/Cosmetologist, General","455017","04139700"
"Frostburg State University","101 Braddock Road, Frostburg, Maryland 21532-1099","www.frostburg.edu","4-year, Public","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Small","Yes","5676","4884","47%","27%","Fall 2010","$13,208","-","162584","00207200"
"Garrett College","687 Mosser Road, McHenry, Maryland 21541","www.garrettcollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","Yes","754","754","25%","32%","Fall 2013","$5,739","-","162609","01001400"
"Goucher College","1021 Dulaney Valley Rd, Baltimore, Maryland 21204-2794","www.goucher.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","Yes","2172","1473","62%","NA","Fall 2010","$32,134","-","162654","00207300"
"Hagerstown Community College","11400 Robinwood Dr, Hagerstown, Maryland 21742-6514","www.hagerstowncc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","4061","4061","35%","21%","Fall 2013","$7,084","-","162690","00207400"
"Hair Academy II","Iverson Mall, 3705 Branch Avenue, Lower Level, Hillcrest Heights, Maryland 20748-1401","hairacademy2.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","226","226","77%","NA","2013-14","$17,790","Cosmetology/Cosmetologist, General","436030","03327300"
"Hair Academy Inc-New Carrollton","8435 Old Annapolis Rd, New Carrollton, Maryland 20784","www.HairAcademyMD.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","388","388","63%","1%","2013-14","$14,424","Cosmetology/Cosmetologist, General","163541","02333000"
"Hair Expressions Academy","12450 Parklawn Dr 2nd fl, Rockville, Maryland 20852","www.hairex.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","122","122","76%","10%","2013-14","$14,552","Cosmetology and Related Personal Grooming Arts, Other","447971","03965500"
"Harford Community College","401 Thomas Run Rd, Bel Air, Maryland 21015-1698","www.harford.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","6239","6239","28%","25%","Fall 2013","$4,801","-","162706","00207500"
"Holistic Massage Training Institute","2834 Loch Raven Road, Baltimore, Maryland 21218","www.massagetrainingbaltimore.com","< 2-year, Private for-profit","Less than one year certificate","City: Large","","34","34","NA","NA","2013-14","NA","-","461379","04168900"
"Hood College","401 Rosemont Ave, Frederick, Maryland 21701","www.hood.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Small","Yes","2144","1174","65%","24%","Fall 2010","$23,888","-","162760","00207600"
"Howard Community College","10901 Little Patuxent Pkwy, Columbia, Maryland 21044-3197","www.howardcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","9502","9502","18%","12%","Fall 2013","$7,652","-","162779","00817500"
"Institute of Health Sciences","11031 McCormick Road, Hunt Valley, Maryland 21031-1408","www.IOHS.org","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","96","96","93%","NA","2013-14","$21,783","-","481207","04209600"
"Johns Hopkins University","3400 N Charles St, Baltimore, Maryland 21218-2688","www.jhu.edu","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","23917","6042","92%","4%","Fall 2010","$27,352","-","162928","00207700"
"Kaplan University-Hagerstown Campus","18618 Crestwood Dr, Hagerstown, Maryland 21742","www.kaplanuniversity.edu/hagerstown-maryland.aspx","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Midsize","No","638","557","33%","NA","Fall 2010","NA","-","162681","00458612"
"L'Academie de Cuisine","16006 Industrial Dr, Gaithersburg, Maryland 20877-1414","www.lacademie.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","129","129","92%","NA","2013-14","$24,441","Culinary Arts/Chef Training","162982","02573800"
"Lincoln College of Technology-Columbia","9325 Snowden River Pky, Columbia, Maryland 21046","www.lincolnedu.com/campus/columbia-md","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","672","672","57%","NA","Fall 2013","$26,437","Automobile/Automotive Mechanics Technology/Technician","163028","00793600"
"Loyola University Maryland","4501 N Charles St, Baltimore, Maryland 21210-2699","www.loyola.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","6084","4104","83%","NA","Fall 2010","$34,152","-","163046","00207800"
"Maple Springs Baptist Bible College and Seminary","4130 Belt Rd, Capitol Heights, Maryland 20743","www.msbbcs.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree","Suburb: Large","No","72","44","NA","NA","Fall 2010","NA","-","446394","03822400"
"Maryland Beauty Academy","7930 Eastern Ave-Ste 5, Baltimore, Maryland 21224","www.baltimorestudio.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","12","12","71%","NA","2013-14","$15,275","Cosmetology/Cosmetologist, General","163107","02495100"
"Maryland Beauty Academy of Essex","7930 Eastern Ave, Suite 5, Baltimore, Maryland 21224","www.baltimorestudio.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","100","100","70%","NA","2013-14","$15,549","Cosmetology/Cosmetologist, General","163815","02331000"
"Maryland Institute College of Art","1300 Mount Royal Avenue, Baltimore, Maryland 21217-4134","www.mica.edu","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","2112","1730","73%","NA","Fall 2010","$41,889","-","163295","00208000"
"Maryland University of Integrative Health","7750 Montpelier Road, Laurel, Maryland 20723","WWW.muih.EDU","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","No","1238","","NA","NA","Fall 2010","NA","-","164085","02578400"
"McDaniel College","2 College Hill, Westminster, Maryland 21157","www.mcdaniel.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Small","Yes","2750","1567","68%","13%","Fall 2010","$23,329","-","164270","00210900"
"Montgomery Beauty School","8736 Arliss St, Silver Spring, Maryland 20901","www.MontgomeryBeautySchool.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","103","103","55%","2%","2013-14","$15,147","Cosmetology/Cosmetologist, General","163408","02343800"
"Montgomery College","51 Mannakee Street, Rockville, Maryland 20850","www.montgomerycollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","23916","23916","17%","24%","Fall 2013","$7,531","-","163426","00691100"
"Morgan State University","1700 East Cold Spring Lane, Baltimore, Maryland 21251-0001","www.morgan.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","7689","6362","32%","16%","Fall 2010","$15,909","-","163453","00208300"
"Mount St Mary's University","16300 Old Emmitsburg Road, Emmitsburg, Maryland 21727-7799","www.msmary.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Fringe","Yes","2186","1729","71%","26%","Fall 2010","$30,412","-","163462","00208600"
"Ner Israel Rabbinical College","400 Mount Wilson Ln, Baltimore, Maryland 21208","nirc.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","504","295","52%","13%","Fall 2010","$11,461","-","163532","00208700"
"North American Trade Schools","6901 Security Blvd, Suite 16, Baltimore, Maryland 21244","natradeschools.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","443","443","75%","NA","2013-14","$9,092","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","162371","02545400"
"Notre Dame of Maryland University","4701 N Charles St, Baltimore, Maryland 21210-2476","www.ndm.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","2532","874","50%","NA","Fall 2010","$20,418","-","163578","00206500"
"Omega Studios' School of Applied Recording Arts & Sciences","12712 Rock Creek Mill Rd #A14, Rockville, Maryland 20852","www.omegastudios.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","83","83","75%","NA","2013-14","$33,637","Recording Arts Technology/Technician","455026","04141600"
"Paul Mitchell the School-Jessup","7351 Assateague Drive, Suite 370, Jessup, Maryland 20794","https://paulmitchell.edu/jessup","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","127","127","86%","8%","2013-14","$14,597","Cosmetology/Cosmetologist, General","488749",""
"Prince George's Community College","301 Largo Rd, Largo, Maryland 20774-2199","www.pgcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","12417","12417","9%","15%","Fall 2013","$8,413","-","163657","00208900"
"Robert Paul Academy of Cosmetology Arts & Sciences","29 Greenmeadow Dr, Timonium, Maryland 21093","www.robertpaulacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","26","26","78%","NA","2013-14","$17,596","Cosmetology/Cosmetologist, General","163754","02495000"
"Salisbury University","1101 Camden Ave, Salisbury, Maryland 21801-6862","www.salisbury.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Small","Yes","8748","7861","69%","17%","Fall 2010","$17,678","-","163851","00209100"
"St Mary's College of Maryland","18952 East Fisher Road, St. Mary's City, Maryland 20686","www.smcm.edu","4-year, Public","Bachelor's degree|Master's degree","Suburb: Small","Yes","1629","1598","73%","24%","Fall 2010","$19,711","-","163912","00209500"
"St. John's College","60 College Ave, Annapolis, Maryland 21401","www.sjc.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Large","Yes","484","434","76%","NA","Fall 2010","$32,440","-","163976","00209200"
"Stevenson University","1525 Greenspring Valley Rd, Stevenson, Maryland 21153-0641","www.stevenson.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","Yes","4122","3621","53%","NA","Fall 2010","$27,686","-","164173","00210700"
"Strayer University-Anne Arundel Campus","1520 Jabez Run, Suite 100, Millersville, Maryland 21108","www.strayer.edu/maryland/anne-arundel","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","43018402","00145923"
"Strayer University-Maryland","5110 Auth Way, Suitland, Maryland 20746","www.strayer.edu/maryland/prince-georges","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","3244","2499","0%","NA","Fall 2010","$25,794","-","430184","00145911"
"Strayer University-Owings Mills Campus","500 Redland Ct, Ste 100, Owings Mills, Maryland 21117","www.strayer.edu/maryland/owings-mills","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","43018404","00145926"
"Strayer University-Rockville Campus","1803 Research Boulevard Suite 110, Rockville, Maryland 20850","www.strayer.edu/maryland/rockville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","43018401","00145919"
"Strayer University-White Marsh Campus","9920 Franklin Square Drive, Baltimore, Maryland 21236","www.strayer.edu/maryland/white-marsh","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","43018403","00145924"
"The Temple Annapolis-A Paul Mitchell Partner School","2303 Forest Drive, Annapolis, Maryland 21401-3833","templeannapolis.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","167","167","NA","NA","2013-14","$17,940","Cosmetology/Cosmetologist, General","487676","04151801"
"The Temple-A Paul Mitchell Partner School","22 W Church St, Frederick, Maryland 21701","paulmitchell.edu/frederick","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","217","217","94%","NA","2013-14","$14,075","Cosmetology/Cosmetologist, General","455901","04151800"
"Towson University","8000 York Rd, Towson, Maryland 21252-0001","www.towson.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","22343","19198","71%","21%","Fall 2010","$15,597","-","164076","00209900"
"United States Naval Academy","121 Blake Road, Annapolis, Maryland 21402-5000","www.usna.edu","4-year, Public","Bachelor's degree","Suburb: Large","Yes","4528","4528","NA","NA","Fall 2010","NA","-","164155","00210100"
"University of Baltimore","Charles at Mount Royal, Baltimore, Maryland 21201-5720","www.ubalt.edu","4-year, Public","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","No","5983","3222","36%","31%","Fall 2010","$15,889","-","161873","00210200"
"University of Maryland Eastern Shore","J.T. Williams Hall, Princess Anne, Maryland 21853-1299","www.umes.edu","4-year, Public","One but less than two years certificate|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Fringe","Yes","3904","3277","36%","25%","Fall 2010","$14,454","-","163338","00210600"
"University of Maryland, Baltimore","620 West Lexington St, Baltimore, Maryland 21201-1627","www.umaryland.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","6482","905","NA","NA","Fall 2010","NA","-","163259","00210400"
"University of Maryland-Baltimore County","1000 Hilltop Circle, Baltimore, Maryland 21250","umbc.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","13640","11142","64%","22%","Fall 2010","$15,349","-","163268","00210500"
"University of Maryland-College Park","College Park, Maryland 20742","www.umd.edu","4-year, Public","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","39083","28472","86%","4%","Fall 2010","$15,757","-","163286","00210300"
"University of Maryland-University College","3501 University Blvd East, Adelphi, Maryland 20783-8010","www.umuc.edu","4-year, Public","Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","Suburb: Large","No","57529","44219","10%","23%","Fall 2010","$12,483","-","163204","01164400"
"University of Phoenix-Maryland","8830 Stanford Blvd, Columbia, Maryland 21045-5423","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Small","No","115","106","18%","NA","Fall 2010","NA","-","434973","32098869"
"Washington Adventist University","7600 Flower Ave, Takoma Park, Maryland 20912","www.wau.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","1090","911","38%","NA","Fall 2010","$19,420","-","162210","00206700"
"Washington College","300 Washington Ave, Chestertown, Maryland 21620-1438","www.washcoll.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","1479","1479","73%","NA","Fall 2010","$32,658","-","164216","00210800"
"Wor-Wic Community College","32000 Campus Drive, Salisbury, Maryland 21804-7131","www.worwic.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3091","3091","15%","35%","Fall 2013","$8,833","-","164313","02073900"
"Yeshiva College of the Nations Capital","1216 Arcola Ave, Silver  Spring, Maryland 20902","ycnc.org","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","33","33","0%","100%","Fall 2010","$6,900","-","434937","03937300"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
