"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Eastern New Mexico University-Roswell Campus","52 University Blvd, Roswell, New Mexico 88202-6000","www.roswell.enmu.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","2963","2963","32%","13%","Fall 2013","$7,107","-","187666","00265101"
"Eastern New Mexico University-Ruidoso Campus","709 Mechem Dr, Ruidoso, New Mexico 88345","www.ruidoso.enmu.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","635","635","26%","NA","Fall 2013","$8,311","-","383996","00265102"
"Institute of American Indian and Alaska Native Culture and Arts Development","83 Avan Nu Po Road, Santa Fe, New Mexico 87508-1300","https://iaia.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","582","522","20%","33%","Fall 2010","$13,067","-","187745","02146400"
"Luna Community College","336 Luna Drive, Las Vegas, New Mexico 87701","www.luna.edu","2-year, Public","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","1439","1439","22%","NA","Fall 2013","$4,898","-","363633","00996200"
"Massage Therapy Training Institute","303 N Alameda Blvd, Las Cruces, New Mexico 88005","www.mtti.org","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","73","73","67%","NA","2013-14","$10,003","Massage Therapy/Therapeutic Massage","448035","03944300"
"Mesalands Community College","911 S Tenth Street, Tucumcari, New Mexico 88401-3352","www.mesalands.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","869","869","51%","7%","Fall 2013","$8,172","-","188261","03206300"
"National American University-Albuquerque","4775 Indian School Road NE Suite 200, Albuquerque, New Mexico 87110-3976","www.national.edu/locations/campuses/albuquerque/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","229","229","0%","NA","Fall 2010","$15,451","-","248882","00405701"
"National American University-Albuquerque West","10131 Coors Boulevard North West Suite I-01, Albuquerque, New Mexico 87114-0000","www.national.edu/locations/campuses/albuquerque-west/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","162","162","0%","NA","Fall 2010","$2,882","-","440758","00405716"
"Navajo Technical University","Lower Point Road, State Road 371, Crownpoint, New Mexico 87313-0849","www.navajotech.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Rural: Remote","Yes","1675","1671","26%","NA","Fall 2010","$4,933","-","187596","02357600"
"New Mexico Highlands University","University Ave, Las Vegas, New Mexico 87701","www.nmhu.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Remote","Yes","3322","2125","22%","NA","Fall 2010","$9,783","-","187897","00265300"
"New Mexico Institute of Mining and Technology","801 Leroy Place, Socorro, New Mexico 87801","www.nmt.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Town: Remote","Yes","2135","1569","49%","NA","Fall 2010","$13,331","-","187967","00265400"
"New Mexico Junior College","5317 Lovington Hwy, Hobbs, New Mexico 88240","www.nmjc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","2408","2408","26%","13%","Fall 2013","$6,510","-","187903","00265500"
"New Mexico Military Institute","101 W.  College Blvd., Roswell, New Mexico 88201-5173","www.nmmi.edu","2-year, Public","Associate's degree","Town: Remote","Yes","422","422","37%","46%","Fall 2013","$4,693","-","187912","00265600"
"New Mexico State University-Alamogordo","2400 North Scenic Drive, Alamogordo, New Mexico 88310","nmsua.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1771","1771","9%","17%","Fall 2013","$7,474","-","187994","00265701"
"New Mexico State University-Carlsbad","1500 University Drive, Carlsbad, New Mexico 88220","carlsbad.nmsu.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","No","1790","1790","13%","15%","Fall 2013","$6,124","-","188003","00265703"
"New Mexico State University-Dona Ana","2800 N. Sonoma Ranch Blvd., Las Cruces, New Mexico 88011","dacc.nmsu.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","8157","8157","13%","10%","Fall 2013","$5,753","-","187620","00265702"
"New Mexico State University-Grants","1500 Third Street, Grants, New Mexico 87020-2025","grants.nmsu.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","950","950","19%","14%","Fall 2013","$6,063","-","188021","00265704"
"New Mexico State University-Main Campus","2850 Weddell Street, Las Cruces, New Mexico 88003-8001","www.nmsu.edu/","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Midsize","Yes","14852","12027","45%","NA","Fall 2010","$10,213","-","188030","00265700"
"Northern New Mexico College","921 Paseo de Onate, Espanola, New Mexico 87532","nnmc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate","Town: Distant","Yes","949","948","22%","34%","Fall 2010","$6,271","-","188058","02083900"
"Olympian Academy of Cosmetology","1011 E 10th St Ste B, Alamogordo, New Mexico 88310-5051","www.olympusbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","916","916","53%","2%","2013-14","$16,154","Cosmetology/Cosmetologist, General","187505","01300500"
"Pima Medical Institute-Albuquerque","4400 Cutler Avenue NE, Albuquerque, New Mexico 87110","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","872","872","67%","NA","Fall 2013","$18,631","Medical/Clinical Assistant","105543","02217103"
"Pima Medical Institute-Albuquerque West","8601 Golf Course Road NW, Albuquerque, New Mexico 87114","www.pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","121","121","64%","2%","Fall 2013","$18,603","Medical/Clinical Assistant","442967","03678300"
"San Juan College","4601 College Blvd, Farmington, New Mexico 87402-4699","www.sanjuancollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","7231","7231","17%","10%","Fall 2013","$5,470","-","188100","00266000"
"Santa Fe Community College","6401 Richards Ave, Santa Fe, New Mexico 87508-4887","https://www.sfcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","4739","4739","18%","16%","Fall 2013","$9,569","-","188137","02278100"
"Santa Fe University of Art and Design","1600 St. Michael's Drive, Santa Fe, New Mexico 87505-7634","www.santafeuniversity.edu","4-year, Private for-profit","Bachelor's degree","City: Small","Yes","803","803","47%","NA","Fall 2010","$29,245","-","188146","00264900"
"Southwest Acupuncture College-Santa Fe","1622 Galisteo Street, Santa Fe, New Mexico 87505","www.acupuncturecollege.edu","4-year, Private for-profit","Master's degree","City: Small","No","61","","NA","NA","Fall 2010","NA","-","366605","02622000"
"Southwest University of Visual Arts-Albuquerque","5000 Marble NE, Albuquerque, New Mexico 87110","www.suva.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Large","No","85","83","94%","NA","Fall 2010","$26,664","-","402776","02491501"
"Southwestern College","3960  San Felipe Road, Santa Fe, New Mexico 87507","www.swc.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","City: Small","No","170","","NA","NA","Fall 2010","NA","-","188207","03076100"
"Southwestern Indian Polytechnic Institute","9169 Coors Blvd NW, Albuquerque, New Mexico 87120-3101","www.sipi.edu","2-year, Public","One but less than two years certificate|Associate's degree","Suburb: Large","Yes","367","367","11%","12%","Fall 2013","$5,323","-","188216","02511000"
"St. John's College","1160 Camino Cruz Blanca, Santa Fe, New Mexico 87505-4599","www.sjc.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","Yes","400","326","49%","NA","Fall 2010","$23,389","-","245652","00209300"
"Toni & Guy Hairdressing Academy-Albuquerque","2201 Uptown Loop Rd NE, Ste F, Albuquerque, New Mexico 87110","Abq.toniguy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","118","118","63%","NA","2013-14","$16,058","Cosmetology/Cosmetologist, General","457776","04162400"
"Universal Therapeutic Massage Institute","3410 Aztec Rd NE, Albuquerque, New Mexico 87107-4403","www.utmi.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","84","84","69%","NA","2013-14","$18,497","Massage Therapy/Therapeutic Massage","439996","03430300"
"University of New Mexico-Gallup Campus","705 Gurley Ave., Gallup, New Mexico 87301","www.gallup.unm.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","No","2478","2478","10%","5%","Fall 2013","$7,313","-","187958","00266301"
"University of New Mexico-Los Alamos Campus","4000 University Dr, Los Alamos, New Mexico 87544","losalamos.unm.edu","2-year, Public","One but less than two years certificate|Associate's degree","Town: Distant","No","1031","1031","8%","20%","Fall 2013","$7,864","-","187976","00266303"
"University of New Mexico-Main Campus","1700 Lomas Blvd NE, Albuquerque, New Mexico 87106","www.unm.edu","4-year, Public","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","26999","21023","44%","NA","Fall 2010","$11,230","-","187985","00266300"
"University of New Mexico-Taos Campus","1157 County Road 110, Ranchos de Taos, New Mexico 87557","taos.unm.edu/index.html","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1624","1624","13%","6%","Fall 2013","$6,703","-","188225","00266304"
"University of New Mexico-Valencia County Campus","280 La Entrada, Los Lunas, New Mexico 87031-7633","valencia.unm.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","2115","2115","11%","5%","Fall 2013","$6,165","-","188049","00266302"
"University of Phoenix-New Mexico","5700 Pasadena NE, Albuquerque, New Mexico 87113-1570","www.phoenix.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Master's degree","City: Large","No","502","436","19%","NA","Fall 2010","$17,637","-","405997","52098843"
"University of the Southwest","6610 North Lovington Hwy, Hobbs, New Mexico 88240","www.usw.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","Yes","1088","530","16%","38%","Fall 2010","$18,063","-","188182","00265000"
"Vogue College of Cosmetology-Santa Fe","2434 Cerillos Road, Santa Fe, New Mexico 87505","vogue.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","87","87","75%","NA","2013-14","$12,285","Cosmetology/Cosmetologist, General","188289","04178500"
"Western New Mexico University","1000 W. College Ave, Silver City, New Mexico 88061","www.wnmu.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Remote","Yes","3427","2491","20%","NA","Fall 2010","$10,605","-","188304","00266400"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
