"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Atlantic Cape Community College","5100 Black Horse Pike, Mays Landing, New Jersey 08330-2699","www.atlantic.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","5905","5905","19%","14%","Fall 2013","$8,138","-","183655","00259600"
"Bais Medrash Toras Chesed","901 Monmouth Ave, Lakewood, New Jersey 08701","www.bmtc.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","97","97","11%","44%","Fall 2010","$7,665","-","449658","04081300"
"Bergen Community College","400 Paramus Rd, Paramus, New Jersey 07652-1595","www.bergen.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","14519","14519","22%","16%","Fall 2013","$6,152","-","183743","00473600"
"Berkeley College-Woodland Park","44 Rifle Camp Rd, Woodland Park, New Jersey 07424","www.BerkeleyCollege.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","3739","3619","34%","NA","Fall 2010","$25,706","-","183789","00750200"
"Best Care College","68 South Harrison, East Orange, New Jersey 07018-1703","bestcarehealth.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","51","51","30%","NA","2013-14","$12,409","Licensed Practical/Vocational Nurse Training","461865","04181400"
"Beth Medrash Govoha","617 6th St, Lakewood, New Jersey 08701-2754","yeshivanotices.org","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate","City: Small","Yes","6523","2676","NA","NA","Fall 2010","NA","-","183804","00794700"
"Beth Medrash of Asbury Park","1500 Vermont Avenue, Lakewood, New Jersey 08701-5842","Baismedrashzichronmeir.com","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","Yes","44","44","NA","NA","Fall 2010","$15,369","-","488314","04251500"
"Bloomfield College","467 Franklin St, Bloomfield, New Jersey 07003","www.bloomfield.edu/","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Master's degree","Suburb: Large","Yes","1996","1995","31%","NA","Fall 2010","$18,718","-","183822","00259700"
"Branford Hall Career Institute-Jersey City","40 Journal Square, 1st Floor, Jersey City, New Jersey 07306","www.schooliya.com/peg/JerseyCity/index.html","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","350","350","78%","NA","2013-14","$18,285","Medical/Clinical Assistant","249140","01085101"
"Branford Hall Career Institute-North Brunswick","651 US Route 1, South 1st Floor, North Brunswick, New Jersey 08902","www.schooliya.com/peg/NorthBrunswick/index.html","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","230","230","62%","NA","2013-14","$21,089","Surgical Technology/Technologist","445577","01085102"
"Branford Hall Career Institute-Parsippany","959 Route 46 East, Parsippany, New Jersey 07054-3897","www.schooliya.com/peg/Parsippany/index.html","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","34","34","79%","NA","2013-14","$18,461","Medical/Clinical Assistant","184047","01085100"
"Brookdale Community College","765 Newman Springs Rd, Lincroft, New Jersey 07738-1597","https://www.brookdalecc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","13165","13165","26%","16%","Fall 2013","$6,916","-","183859","00840400"
"Caldwell University","120 Bloomfield Avenue, Caldwell, New Jersey 07006-6195","www.caldwell.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","2214","1637","58%","29%","Fall 2010","$19,041","-","183910","00259800"
"Camden County College","200 College Drive, Blackwood, New Jersey 08012","www.camdencc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","10997","10997","17%","16%","Fall 2013","$5,296","-","183938","00686500"
"Capri Institute of Hair Design-Brick","268 Brick Blvd, Brick, New Jersey 08723","www.capriinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","144","144","73%","NA","2013-14","$14,170","Cosmetology/Cosmetologist, General","407391","02265500"
"Capri Institute of Hair Design-Clifton","1595 Main Ave, Clifton, New Jersey 07011","www.capriinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","179","179","61%","1%","2013-14","$14,962","Cosmetology/Cosmetologist, General","363077","00907800"
"Capri Institute of Hair Design-Kenilworth","660 N Michigan Ave, Kenilworth, New Jersey 07033","www.capriinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","119","119","74%","NA","2013-14","$32,266","Cosmetology/Cosmetologist, General","407407","02183600"
"Capri Institute of Hair Design-Paramus","615 Winters Ave, Paramus, New Jersey 07652","www.capriinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","127","127","79%","NA","2013-14","$13,595","Cosmetology/Cosmetologist, General","407425","02103700"
"Centenary University","400 Jefferson St, Hackettstown, New Jersey 07840","www.centenaryuniversity.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","2203","1518","60%","NA","Fall 2010","$21,847","-","183974","00259900"
"Central Career Institute LLC","126 Corporate Blvd, South Plainfield, New Jersey 07080-2408","www.centralcareer.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","163","163","70%","NA","2013-14","$16,738","Dental Assisting/Assistant","436003","03324300"
"Chamberlain University-New Jersey","630 U.S. Highway One, North Brunswick, New Jersey 08902-3492","www.chamberlain.edu","4-year, Private for-profit","Bachelor's degree","Suburb: Large","No","345","345","NA","NA","Fall 2010","NA","-","486956","00638517"
"Christine Valmy International School of Esthetics & Cosmetology","285 Changebridge Road, Pine Brook, New Jersey 07058-9589","www.christinevalmy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","134","134","69%","NA","2013-14","$18,083","Cosmetology/Cosmetologist, General","475468","04184500"
"College of Saint Elizabeth","2 Convent Rd, Morristown, New Jersey 07960-6989","www.cse.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","1200","763","50%","NA","Fall 2010","$18,023","-","186618","00260000"
"Cortiva Institute-New Jersey","1985 Highway 34 South, Wall, New Jersey 07719","https://www.cortiva.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","50","50","79%","NA","2013-14","$18,692","-","460640","03766301"
"County College of Morris","214 Center Grove Rd, Randolph, New Jersey 07869-2086","WWW.CCM.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","8067","8067","28%","20%","Fall 2013","$7,674","-","184180","00772900"
"Cumberland County College","3322 College Drive, Vineland, New Jersey 08362-1500","www.cccnj.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3148","3148","28%","16%","Fall 2013","$7,891","-","184205","00260100"
"DeVry University-New Jersey","630 U.S. Hwy. One, North Brunswick, New Jersey 08902","https://www.devry.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","972","818","31%","32%","Fall 2010","$21,203","-","482556","01072718"
"Divers Academy International","LAKESIDE BUSINESS PARK, 1500 LIBERTY PLACE, ERIAL, New Jersey 08081","www.diversacademy.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","30","30","98%","NA","2013-14","$33,167","Diver, Professional and Instructor","184278","02154000"
"Drew University","36 Madison Ave, Madison, New Jersey 07940","www.drew.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","Suburb: Large","Yes","2129","1521","61%","NA","Fall 2010","$25,167","-","184348","00260300"
"Eastern International College-Belleville","251 Washington Ave, Belleville, New Jersey 07109","www.eicollege.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","222","222","89%","11%","Fall 2010","$18,075","-","448354","03122601"
"Eastern International College-Jersey City","684 Newark Ave, Jersey City, New Jersey 07306","www.eicollege.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","City: Large","No","223","223","84%","16%","Fall 2010","$19,289","-","421878","03122600"
"Eastern School of Acupuncture and Traditional Medicine","440 Franklin Street, Suite 500, Bloomfield, New Jersey 07003-3551","www.Esatm.edu","4-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate|Master's degree","Suburb: Large","No","64","49","NA","NA","Fall 2010","NA","-","446224","03811300"
"Eastwick College-Hackensack","250 Moore Street, Hackensack, New Jersey 07601","www.eastwickcollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","263","263","50%","NA","Fall 2013","$18,371","-","183488","01246200"
"Eastwick College-Nutley","103 Park Ave, Nutley, New Jersey 07110","www.eastwickcollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","363","363","62%","NA","Fall 2013","$15,358","-","185721","02092300"
"Eastwick College-Ramsey","10 South Franklin Turnpike, Ramsey, New Jersey 07446-2551","www.eastwickcollege.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","780","780","58%","NA","Fall 2010","$27,706","-","184959","02053700"
"Empire Beauty School-Bloomfield","15 Ward Street, Bloomfield, New Jersey 07003","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","150","150","57%","NA","2013-14","$14,298","Cosmetology/Cosmetologist, General","368230","00945917"
"Empire Beauty School-Bordentown","610 Rt 206, Bordentown, New Jersey 08505","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","120","120","50%","NA","2013-14","$14,079","Cosmetology/Cosmetologist, General","430218","02079415"
"Empire Beauty School-Cherry Hill","2100 State Highway #38 Plaza Cherry Hill, Cherry Hill, New Jersey 08002","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","83","83","47%","NA","2013-14","$15,423","Cosmetology/Cosmetologist, General","184816","00757309"
"Empire Beauty School-Paramus","332 Rt 4 E, Paramus, New Jersey 07652","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","92","92","72%","NA","2013-14","$12,502","Cosmetology/Cosmetologist, General","458849","00757301"
"Empire Beauty School-Union","1126 Morris Ave, Union, New Jersey 07083","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","79","79","55%","NA","2013-14","$15,271","Cosmetology/Cosmetologist, General","184506","00945919"
"Essex County College","303 University Ave, Newark, New Jersey 07102","www.essex.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","Yes","9596","9596","13%","11%","Fall 2013","$9,869","-","184481","00710700"
"Fairleigh Dickinson University-Florham Campus","285 Madison Ave, Madison, New Jersey 07940","www.fdu.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","3333","2513","53%","NA","Fall 2010","$25,257","-","184694","00260701"
"Fairleigh Dickinson University-Metropolitan Campus","1000 River Rd, Teaneck, New Jersey 07666","www.fdu.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","8133","5357","38%","NA","Fall 2010","$18,016","-","184603","00260700"
"Felician University","262 S Main St, Lodi, New Jersey 07644","www.felician.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","2014","1648","41%","41%","Fall 2010","$17,726","-","184612","00261000"
"Fortis Institute-Lawrenceville","2572 Brunswick Pike, Suite 100, Lawrenceville, New Jersey 08648","fortis.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","238","238","50%","NA","2013-14","$18,507","Medical/Clinical Assistant","475024","02132302"
"Fortis Institute-Wayne","201 Willowbrook Blvd., Wayne, New Jersey 07470","fortisinstitute.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","534","534","76%","NA","2013-14","$20,142","Medical/Clinical Assistant","183725","02132300"
"Garden State Science and Technology Institute","591 Summit Avenue, Suite 705, Jersey City, New Jersey 07306-2714","www.gssti.edu","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","43","43","NA","NA","2013-14","$16,600","Medical/Clinical Assistant","488013","04243300"
"Gentle Healing School of Massage","1274 South River Rd, Cranbury, New Jersey 08512","www.gentlehealingschool.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","26","26","86%","NA","2013-14","$17,191","Massage Therapy/Therapeutic Massage","451361","04125000"
"Georgian Court University","900 Lakewood Ave, Lakewood, New Jersey 08701-2697","georgian.edu/","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","2302","1591","42%","39%","Fall 2010","$22,315","-","184773","00260800"
"Harris School of Business-Cherry Hill Campus","One Cherry Hill, One Mall Drive Ste.700, Cherry Hill, New Jersey 08002","www.harrisschool.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","363","363","60%","NA","2013-14","$20,728","Medical/Clinical Assistant","184870","02104000"
"Harris School of Business-Hamilton Campus","3620 Quakerbridge Rd, Hamilton, New Jersey 08619","harrisschool.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","154","154","61%","NA","2013-14","$20,349","Medical/Clinical Assistant","453552","02104002"
"Harris School of Business-Linwood Campus","1201 New Road, Ste 226, Linwood, New Jersey 08221","https://www.harrisschool.edu/campus-locations/linwood-nj/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","167","167","66%","NA","2013-14","$22,099","Medical/Clinical Assistant","448983","02104001"
"Harris School of Business-Voorhees Campus","401 White Horse Rd., Voorhees, New Jersey 08043","www.harrisschool.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","373","373","71%","NA","2013-14","$18,696","Allied Health and Medical Assisting Services, Other","185332","02586900"
"Healthcare Training Institute","1969 Morris Ave, Union, New Jersey 07083","www.htinj.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","74","74","76%","NA","Fall 2013","$11,214","Nursing Assistant/Aide and Patient Care Assistant/Aide","446303","03803300"
"Hohokus School of Trade and Technical Sciences","634 Market Street, Paterson, New Jersey 07513","www.hohokus.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","150","150","78%","NA","2013-14","$16,343","Welding Technology/Welder","184746","00849400"
"Holy Name Medical Center School of Nursing","690 Teaneck Rd, Teaneck, New Jersey 07666-4246","www.schoolofnursing.info","2-year, Private not-for-profit","One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","172","172","100%","NA","Fall 2013","$36,965","-","184968","00641700"
"Hudson County Community College","70 Sip Avenue, Jersey City, New Jersey 07306","www.hccc.edu","2-year, Public","One but less than two years certificate|Associate's degree","City: Large","No","8449","8449","10%","8%","Fall 2013","$7,239","-","184995","01295400"
"Innovate Salon Academy","4985 Stelton Rd, South Plainfield, New Jersey 07080","www.innovatesalonacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","111","111","96%","NA","2013-14","$20,447","Cosmetology/Cosmetologist, General","483106","04218500"
"Institute for Therapeutic Massage","1069 Ringwood Avenue, Suite 215, HASKELL, New Jersey 07420","www.massageprogram.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","111","111","96%","NA","2013-14","$24,790","Massage Therapy/Therapeutic Massage","441548","03536300"
"Jersey College","546 U.S. Highway 46, Teterboro, New Jersey 07608","www.jerseycollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","2413","2413","39%","NA","Fall 2013","$19,012","Registered Nursing/Registered Nurse","455196","04134100"
"JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Imaging","Park Ave & Randolph Rd, Plainfield, New Jersey 07061","www.jfkmuhlenbergschools.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","Yes","54","54","0%","NA","Fall 2013","NA","-","185651",""
"JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing","Park Ave and Randolph Rd, Plainfield, New Jersey 07061","www.jfkmuhlenbergschools.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","Yes","367","367","50%","NA","Fall 2013","NA","-","185679","00642100"
"Joe Kubert School of Cartoon and Graphic Art","37 Myrtle Ave, Dover, New Jersey 07801","kubertschool.edu","2-year, Private for-profit","Two but less than 4 years certificate","Suburb: Large","Yes","67","67","82%","NA","Fall 2013","$27,295","-","185174","02146800"
"Jolie Hair and Beauty Academy-Northfield","801 Tilton Road, Northfield, New Jersey 08225-1265","www.jolieacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","150","150","67%","NA","2013-14","$13,832","Cosmetology/Cosmetologist, General","478661","02178901"
"Jolie Health & Beauty Academy-Cherry Hill","1490 Berlin Rd Ste 21, Cherry Hill, New Jersey 08003","JolieAcademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","95","95","NA","NA","2013-14","$13,292","Cosmetology/Cosmetologist, General","486734","02178902"
"Jolie Health and Beauty Academy-Turnersville","5200 Route 42, Turnersville, New Jersey 08012-1760","www.jolieacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","76","76","NA","NA","2013-14","$13,828","Cosmetology/Cosmetologist, General","484321","02289701"
"Kean University","1000 Morris Avenue, Union, New Jersey 07083","www.kean.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","14070","11812","50%","31%","Fall 2010","$16,164","-","185262","00262200"
"Lincoln Technical Institute-Iselin","675 US Route 1 South, 2nd Floor, Iselin, New Jersey 08830","www.lincolnedu.com/campus/edison-nj","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","356","356","57%","NA","2013-14","$25,007","Licensed Practical/Vocational Nurse Training","184056","01246100"
"Lincoln Technical Institute-Mahwah","70 McKee Dr, Mahwah, New Jersey 07430","www.lincolnedu.com/campus/mahwah-nj","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","885","885","73%","NA","Fall 2013","$13,965","Automobile/Automotive Mechanics Technology/Technician","420343","00793810"
"Lincoln Technical Institute-Moorestown","308 Route 38 W, Moorestown, New Jersey 08057","www.lincolnedu.com/campus/moorestown-nj","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","513","513","66%","NA","2013-14","$25,096","Licensed Practical/Vocational Nurse Training","374574","01246102"
"Lincoln Technical Institute-Paramus","240 Bergen Town Center, Paramus, New Jersey 07652-5002","www.lincolnedu.com/campus/paramus-nj","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","565","565","69%","NA","2013-14","$22,180","Licensed Practical/Vocational Nurse Training","442073","01246103"
"Lincoln Technical Institute-South Plainfield","901 Hadley Road, South Plainfield, New Jersey 07080-2424","www.lincolnedu.com/campus/south-plainfield-nj","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","340","340","70%","NA","Fall 2013","$15,166","Medium/Heavy Vehicle and Truck Technology/Technician","184427","00793808"
"Lincoln Technical Institute-Union","2299 Vauxhall Rd, Union, New Jersey 07083","www.lincolnedu.com/campus/union-nj","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","1151","1151","62%","NA","2013-14","$17,499","Automobile/Automotive Mechanics Technology/Technician","185396","00793811"
"Medical Career Institute","901 West Park Avenue, Ocean, New Jersey 07712","www.mcinj.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","112","112","93%","NA","Fall 2013","$14,629","Medical/Clinical Assistant","479965","04207500"
"Mercer County Community College","1200 Old Trenton Rd, West Windsor, New Jersey 08550-3407","www.mccc.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","No","7560","7560","16%","18%","Fall 2013","$5,449","-","185509","00474000"
"Middlesex County College","2600 Woodbridge Avenue, Edison, New Jersey 08818-3050","www.middlesexcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","11371","11371","18%","18%","Fall 2013","$7,659","-","185536","00261500"
"Monmouth County Vocational School District","4000 Kozloski Rd, Freehold, New Jersey 07728-5033","www.mcvsd.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","78","78","83%","NA","2013-14","$17,664","Licensed Practical/Vocational Nurse Training","374592","00539900"
"Monmouth University","400 Cedar Ave, West Long Branch, New Jersey 07764-1898","www.monmouth.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","6371","4707","70%","27%","Fall 2010","$29,622","-","185572","00261600"
"Monmouth University -  Monmouth Park Corporate Center","185 Rte. 36 W, West Long Branch, New Jersey 07764-1898","www.monmouth.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Large","","","","NA","NA","Fall 2010","NA","-","18557201","00261601"
"Montclair State University","1 Normal Avenue, Montclair, New Jersey 07043-1624","www.montclair.edu","4-year, Public","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","20987","16810","65%","23%","Fall 2010","$15,131","-","185590","00261700"
"Morris County Vocational School District","400 E Main St, Denville, New Jersey 07834","www.mcvts.org/","< 2-year, Public","One but less than two years certificate","Suburb: Large","No","47","47","94%","NA","2013-14","$12,206","Licensed Practical/Vocational Nurse Training","365763","01152300"
"National Career Institute","134 Evergreen Place, East Orange, New Jersey 07018","nciedu.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","227","227","62%","3%","2013-14","$21,727","-","457767","04154900"
"National Career Institute - Jersey City Branch","900 Bergen Avenue, Jersey City, New Jersey 07306-4300","nciedu.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","","","NA","NA","2013-14","NA","-","45776701","04154901"
"New Brunswick Theological Seminary","35 Seminary Place, New Brunswick, New Jersey 08901-1107","www.nbts.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Small","No","185","","NA","NA","Fall 2010","NA","-","185758","00261900"
"New Jersey City University","2039 Kennedy Blvd, Jersey City, New Jersey 07305","www.njcu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","8504","6663","31%","34%","Fall 2010","$11,854","-","185129","00261300"
"New Jersey Institute of Technology","University Heights, Newark, New Jersey 07102","www.njit.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","Yes","11317","8211","61%","27%","Fall 2010","$15,406","-","185828","00262100"
"Ocean County College","College Drive, Toms River, New Jersey 08754-2001","www.ocean.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","8652","8652","35%","14%","Fall 2013","$9,868","-","185873","00262400"
