"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"American National University-Columbus","5665 Forest Hills Blvd, Columbus, Ohio 45420","https://www.an.edu/locations/columbus-oh/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","6","6","0%","NA","Fall 2010","$17,422","-","457004","00372612"
"American National University-Dayton","1837 Woodman Center Dr, Kettering, Ohio 45420","https://www.an.edu/locations/dayton-oh/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","99","99","25%","NA","Fall 2013","$17,355","-","453455","00372609"
"American National University-Stow","3855 Fishcreek Road, Northwest, Stow, Ohio 44224-4305","https://www.an.edu/locations/akron-oh/","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","24","24","25%","25%","Fall 2013","$16,830","-","487357","00372615"
"American National University-Willoughby Hills","27557 Chardon Road, Willoughby Hills, Ohio 44092-2794","https://www.an.edu/locations/","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","10","10","29%","NA","Fall 2013","NA","-","487366","00372616"
"American National University-Youngstown","3487 Belmont Ave, Youngstown, Ohio 44505","https://www.an.edu/locations/youngstown-oh/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","102","102","20%","NA","Fall 2013","$15,629","-","453464","00372611"
"Antioch College","1 Morgan Pl, Yellow Springs, Ohio 45387","antiochcollege.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Fringe","Yes","223","223","NA","NA","Fall 2010","$15,182","-","483018","04244300"
"Antioch University Online","900 Dayton Street, Yellow Springs, Ohio 45387","online.antioch.edu","4-year, Private not-for-profit","Bachelor's degree","Rural: Fringe","No","163","163","NA","NA","Fall 2010","NA","-","485908",""
"Antioch University-Midwest","900 Dayton St, Yellow Springs, Ohio 45387","midwest.antioch.edu/","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Rural: Fringe","No","156","38","NA","NA","Fall 2010","NA","-","245892","00301000"
"Antioch University-PhD Program in Leadership and Change","900 Dayton Street, Yellow Springs, Ohio 45387","www.antioch.edu/gslc/","4-year, Private not-for-profit","Doctor's degree - research/scholarship","Rural: Fringe","No","164","","NA","NA","Fall 2010","NA","-","442392",""
"Antonelli College-Cincinnati","124 E Seventh St, Cincinnati, Ohio 45202","www.antonellicollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","79","79","6%","NA","Fall 2013","$20,800","-","201016","01289100"
"Apollo Career Center","3325 Shawnee Rd, Lima, Ohio 45806-1497","www.apollocareercenterotc.com","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","445","445","68%","NA","2013-14","$8,406","Licensed Practical/Vocational Nurse Training","201034","02562300"
"Art Academy of Cincinnati","1212 Jackson Street, Cincinnati, Ohio 45202-1706","www.artacademy.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","207","201","52%","NA","Fall 2010","$24,137","-","201061","00301100"
"Ashland County-West Holmes Career Center","1783 State Route 60, Ashland, Ohio 44805-9377","www.acwhcc.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Distant","No","45","45","91%","NA","2013-14","$7,498","Dental Assisting/Assistant","201098","03117000"
"Ashland University","401 College Avenue, Ashland, Ohio 44805","https://www.ashland.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Fringe","Yes","6579","4814","63%","29%","Fall 2010","$20,601","-","201104","00301200"
"Ashtabula County Technical and Career Campus","1565 State Route 167, Jefferson, Ohio 44047","www.atech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","153","153","64%","NA","2013-14","$10,521","Licensed Practical/Vocational Nurse Training","201131","02187900"
"Athena Career Academy","5203 Airport Hwy, Toledo, Ohio 43615","www.athenacareers.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","188","188","81%","NA","2013-14","$20,672","Licensed Practical/Vocational Nurse Training","476683","04192200"
"Athenaeum of Ohio","6616 Beechmont Ave, Cincinnati, Ohio 45230-2091","www.athenaeum.edu","4-year, Private not-for-profit","Less than one year certificate|Postbaccalaureate certificate|Master's degree","City: Large","Yes","188","67","NA","NA","Fall 2010","NA","-","201140","00301300"
"Auburn Career Center","8140 Auburn Rd, Concord Twp, Ohio 44077","www.auburncc.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","155","155","81%","NA","2013-14","$16,282","Licensed Practical/Vocational Nurse Training","201159","03051400"
"Aultman College of Nursing and Health Sciences","2600 6th St SW, Canton, Ohio 44710-1797","www.aultmancollege.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Small","No","391","391","25%","25%","Fall 2010","$17,300","-","201177","00648700"
"Aveda Fredric's Institute-Cincinnati","7664 Voice of America Centre Drive, West Chester, Ohio 45069","www.avedafi.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","211","211","70%","NA","2013-14","$17,644","Cosmetology/Cosmetologist, General","451468","03837300"
"Aveda Institute-Columbus","1618 Neil Avenue, Columbus, Ohio 43201-2333","nurturavedainstitutes.com/columbus/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","284","284","64%","NA","2013-14","$18,065","Cosmetology/Cosmetologist, General","455275","04137800"
"Baldwin Wallace University","275 Eastland Rd, Berea, Ohio 44017-2088","https://www.bw.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Master's degree","Suburb: Large","Yes","3933","3287","67%","NA","Fall 2010","$22,326","-","201195","00301400"
"Beckfield College-Tri-County","225 Pictoria Drive, Suite 200, Springdale, Ohio 45246","www.beckfield.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","348","348","86%","14%","Fall 2013","$26,601","-","452373","02491102"
"Belmont College","68094 Hammond Road, Saint Clairsville, Ohio 43950","www.belmontcollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1202","1202","30%","NA","Fall 2013","$4,973","-","201283","00994100"
"Bluffton University","1 University Drive, Bluffton, Ohio 45817-2104","www.bluffton.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Distant","Yes","952","865","49%","39%","Fall 2010","$25,101","-","201371","00301600"
"Bowling Green State University-Firelands","One University Drive, Huron, Ohio 44839-9791","www.firelands.bgsu.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","No","2162","2162","15%","19%","Fall 2013","$10,916","-","201432","00301801"
"Bowling Green State University-Main Campus","220 McFall Ctr, Bowling Green, Ohio 43403","www.bgsu.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Fringe","Yes","17644","14852","55%","31%","Fall 2010","$17,313","-","201441","00301800"
"Bradford School","2469 Stelzer Road, Columbus, Ohio 43219","www.bradfordschoolcolumbus.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","Yes","397","397","67%","NA","Fall 2013","$16,197","-","202161","00485300"
"Brightwood College-Dayton","2800 East River Road, Dayton, Ohio 45439","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","198","198","44%","NA","Fall 2013","$20,879","Medical/Clinical Assistant","204626","02052000"
"Brown Aveda Institute-Mentor","8816 Mentor Ave, Mentor, Ohio 44060","WWW.BROWNAVEDA.COM","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","139","139","79%","NA","Fall 2013","$15,396","Salon/Beauty Salon Management/Manager","441645","03626300"
"Brown Aveda Institute-Strongsville","17901 Southpark Center - Space 160, Strongsville, Ohio 44136","www.brownaveda.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","113","113","80%","NA","Fall 2013","$14,325","Salon/Beauty Salon Management/Manager","450395","03626301"
"Brown Mackie College-Akron","755 White Pond Dr., Suite 101, Akron, Ohio 44320","www.brownmackie.edu/locations/akron","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","152","152","31%","NA","Fall 2010","$16,999","-","205647","04051308"
"Brown Mackie College-Cincinnati","1011 Glendale-Milford Rd, Cincinnati, Ohio 45215-1107","www.brownmackie.edu/locations/cincinnati","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","249","249","23%","NA","Fall 2010","NA","-","205610","04051307"
"Brown Mackie College-Findlay","1700 Fostoria Ave, Suite 100, Findlay, Ohio 45840","www.brownmackie.edu/locations/findlay","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Distant","No","214","214","32%","NA","Fall 2010","NA","-","375489","04051317"
"Brown Mackie College-North Canton","4300 Munson Street, NW, Canton, Ohio 44718","www.brownmackie.edu/locations/north-canton","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","213","213","30%","NA","Fall 2010","$18,386","-","204316",""
"Bryant & Stratton College-Akron","190 Montrose West Avenue, Copley, Ohio 44321-2798","www.bryantstratton.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","115","115","NA","NA","Fall 2010","$17,863","-","475699","00267817"
"Bryant & Stratton College-Cleveland","3121 Euclid Avenue, Cleveland, Ohio 44115","www.bryantstratton.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","321","321","7%","3%","Fall 2010","$14,201","-","202684","00267810"
"Bryant & Stratton College-Eastlake","35350 Curtis Blvd., Eastlake, Ohio 44095","www.bryantstratton.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","254","254","17%","4%","Fall 2010","$13,934","-","369905","00267809"
"Bryant & Stratton College-Parma","12955 Snow Rd, Parma, Ohio 44130-3151","www.bryantstratton.edu/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","334","334","22%","1%","Fall 2010","$15,589","-","201469","00267808"
"Buckeye Hills Career Center","351 Buckeye Hills Road, Rio Grande, Ohio 45674-0157","www.buckeyehills.net","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Distant","No","192","192","77%","NA","2013-14","$9,215","Licensed Practical/Vocational Nurse Training","201478","02073300"
"Buckeye Joint Vocational School","545 University Dr NE, New Philadelphia, Ohio 44663-9450","www.buckeyecareercenter.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","117","117","92%","NA","2013-14","$7,052","Medical/Clinical Assistant","383312","03065900"
"Butler Tech-D Russel Lee Career Center","3603 Hamilton Middletown Rd, Hamilton, Ohio 45011","www.butlertech.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","317","317","85%","NA","2013-14","$25,424","Criminal Justice/Police Science","201496","02192100"
"Canton City Schools Adult Career and Technical Education","2701 Coventry Blvd. NE, Canton, Ohio 44705","https://www.ccsdistrict.org/Page/189","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Small","No","120","120","74%","NA","2013-14","$17,085","Licensed Practical/Vocational Nurse Training","201539","02140700"
"Capital University","1 College and Main, Columbus, Ohio 43209-2394","www.capital.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","Suburb: Large","Yes","3367","2718","59%","NA","Fall 2010","$20,676","-","201548","00302300"
"Career and Technology Education Centers of Licking County","150 Price Rd, Newark, Ohio 43055-3399","www.c-tec.edu/cms/One.aspx?portalId=76736&pageId=77833","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Small","No","286","286","82%","NA","Fall 2013","$252","Nursing Assistant/Aide and Patient Care Assistant/Aide","418205","02220800"
"Casal Aveda Institute","6000 Mahoning Ave, Austintown, Ohio 44515","www.casalaveda.com","2-year, Private for-profit","Less than one year certificate|Two but less than 4 years certificate","Suburb: Large","No","140","140","60%","4%","Fall 2013","$12,413","Cosmetology/Cosmetologist, General","203438","02560000"
"Case Western Reserve University","10900 Euclid Ave, Cleveland, Ohio 44106","www.case.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","11664","5152","82%","NA","Fall 2010","$33,124","-","201645","00302400"
"Cedarville University","251 N. Main Street, Cedarville, Ohio 45314-0601","https://www.cedarville.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Fringe","Yes","3714","3380","72%","NA","Fall 2010","$22,849","-","201654","00302500"
"Central Ohio Technical College","1179 University Drive, Newark, Ohio 43055-1767","www.cotc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","3337","3337","14%","13%","Fall 2013","$9,219","-","201672","01104600"
"Central School of Practical Nursing","4700 Rockside Road, Independence, Ohio 44131-0000","www.cspnohio.org","< 2-year, Private not-for-profit","One but less than two years certificate","Suburb: Large","No","112","112","64%","NA","2013-14","$18,120","Licensed Practical/Vocational Nurse Training","201681","01224800"
"Central State University","1400 Brush Row Rd, Wilberforce, Ohio 45384-1004","www.centralstate.edu","4-year, Public","Bachelor's degree|Master's degree","Rural: Fringe","Yes","1741","1729","26%","2%","Fall 2010","$10,942","-","201690","00302600"
"Chamberlain University-Ohio","1350 Alum Creek Drive, Columbus, Ohio 43209","www.chamberlain.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree","City: Large","No","718","718","30%","15%","Fall 2010","$25,250","-","454236","00638501"
"Chatfield College","20918 State Route 251, Saint Martin, Ohio 45118-9705","www.chatfield.edu","2-year, Private not-for-profit","Associate's degree","Rural: Distant","No","379","379","28%","NA","Fall 2013","$10,256","-","201751","01088000"
"Choffin Career  and Technical Center","200 E Wood St., Youngstown, Ohio 44503-1600","www.choffincareer.com","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Small","No","108","108","90%","NA","2013-14","$16,577","-","201803","00747300"
"Cincinnati Christian University","2700 Glenway Ave, Cincinnati, Ohio 45204-3200","www.CCUniversity.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","887","735","41%","2%","Fall 2010","$19,961","-","201858","00302900"
"Cincinnati College of Mortuary Science","645 W North Bend Rd, Cincinnati, Ohio 45224-1462","WWW.CCMS.EDU","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","128","128","92%","NA","Fall 2010","NA","-","201867","01090600"
"Cincinnati School of Medical Massage","11250 Cornell Park Dr Ste 203, Cincinnati, Ohio 45242","www.massageschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","-","44970002","04117302"
"Cincinnati State Technical and Community College","3520 Central Parkway, Cincinnati, Ohio 45223-2690","www.cincinnatistate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","9056","9056","13%","18%","Fall 2013","$5,438","-","201928","01034500"
"Clark State Community College","570 E Leffel Ln, Springfield, Ohio 45501-0570","www.clarkstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","5915","5915","15%","19%","Fall 2013","$5,687","-","201973","00485200"
"Cleveland Clinic Health System-School of Diagnostic Imaging","18901 Lakeshore Blvd, Euclid, Ohio 44119","www.clevelandclinic.org/sodi","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","No","38","38","NA","NA","Fall 2013","NA","-","411754","00510200"
"Cleveland Institute of Art","11610 Euclid Avenue, Cleveland, Ohio 44106-1710","www.cia.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","624","624","63%","NA","Fall 2010","$30,647","-","202046","00398200"
"Cleveland Institute of Dental-Medical Assistants-Cleveland","2450 Prospect Ave  E.  2nd Flr., Cleveland, Ohio 44115-2285","www.cidma.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","98","98","75%","NA","2013-14","$11,870","Medical/Clinical Assistant","202055","02110700"
"Cleveland Institute of Dental-Medical Assistants-Lyndhurst","5564 Mayfield Rd, Lyndhurst, Ohio 44124-2928","www.cidma.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","19","19","78%","NA","2013-14","$12,323","Medical/Clinical Assistant","375319","02110701"
"Cleveland Institute of Dental-Medical Assistants-Mentor","5733 Hopkins Rd, Mentor, Ohio 44060-2035","www.cidma.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","92","92","81%","NA","2013-14","$12,503","Medical/Clinical Assistant","375300","02110702"
"Cleveland Institute of Medical Massage","18334D East Bagley Rd, Middleburg Heights, Ohio 44130","www.massageschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","-","44970003","04117303"
"Cleveland Institute of Music","11021 East Blvd, Cleveland, Ohio 44106-1776","www.cim.edu","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Large","Yes","431","233","59%","40%","Fall 2010","$36,562","-","202073","00303100"
"Cleveland State University","2121 Euclid Avenue, Cleveland, Ohio 44115-2214","www.csuohio.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","16864","12352","41%","NA","Fall 2010","$15,555","-","202134","00303200"
"Columbiana County Career and Technical Center","9364 St Rt 45, Lisbon, Ohio 44432","www.ccctc.k12.oh.us/","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Distant","No","156","156","79%","NA","2013-14","$6,109","Welding Technology/Welder","202152","02272700"
"Columbus College of Art and Design","60 Cleveland Ave., Columbus, Ohio 43215","WWW.CCAD.EDU","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","Yes","1095","1060","61%","NA","Fall 2010","$23,486","-","202170","00303900"
"Columbus State Community College","550 E Spring St, Columbus, Ohio 43215","www.cscc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","27109","27109","20%","20%","Fall 2013","$5,448","-","202222","00686700"
"Community Services Division-Alliance City","500 Glamorgan St., Alliance, Ohio 44601","www.accrtw.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Fringe","No","73","73","86%","NA","2013-14","$7,447","Medical/Clinical Assistant","369109","03015100"
"Creative Images Institute of Cosmetology-North Dayton","7535 Poe Avenue, Dayton, Ohio 45414","www.creativeimages.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","176","176","70%","NA","Fall 2013","$10,545","Cosmetology/Cosmetologist, General","434830","03319300"
"Creative Images Institute of Cosmetology-South Dayton","568 Miamisburg-Centrville Rd, Dayton, Ohio 45459","www.creativeimages.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","88","88","75%","8%","Fall 2013","$11,466","Cosmetology/Cosmetologist, General","444051","03319301"
"Cuyahoga Community College District","700 Carnegie Ave, Cleveland, Ohio 44115-2878","www.tri-c.edu","2-year, Public","One but less than two years certificate|Associate's degree","City: Large","No","23987","23987","13%","27%","Fall 2013","$4,309","-","202356","00304000"
"Cuyahoga Valley Career Center","8001 Brecksville Road, Brecksville, Ohio 44141-1296","www.cvccworks.edu/","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","119","119","64%","NA","2013-14","$19,643","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","204981","02336700"
"Davis College","4747 Monroe St, Toledo, Ohio 43623","www.daviscollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","114","114","38%","NA","Fall 2013","$26,558","-","202435","00485500"
"Daymar College-Columbus","2745 Winchester Pike, Columbus, Ohio 43232","www.daymarcollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","114","114","63%","13%","Fall 2013","$22,707","-","205559","02056802"
"Daymar College-New Boston","3879 Rhodes Ave., New Boston, Ohio 45662-4900","www.daymarcollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Town: Fringe","No","","","40%","10%","Fall 2013","$22,918","-","205522","02056803"
"Dayton Barber College","2741 C Lyons Road, Miamisburg, Ohio 45342","www.daytonbarbercollege.edu","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","31","31","69%","NA","Fall 2013","$10,477","Barbering/Barber","202453","03116200"
"Dayton School of Medical Massage","4457 Far Hills Ave, Dayton, Ohio 45429","www.massageschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","271","271","66%","NA","2013-14","$34,297","-","449700","04117300"
"Dayton School of Medical Massage-Lima","3325 Shawnee Rd., Lima, Ohio 45806","www.massageschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Small","No","","","NA","NA","2013-14","NA","-","44970001","04117301"
"Defiance College","701 N Clinton, Defiance, Ohio 43512","www.defiance.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","648","608","42%","NA","Fall 2010","$24,995","-","202514","00304100"
"Delaware Area Career Center","4565 Columbus Pike, Delaware, Ohio 43015-8969","www.delawareareacc.org","< 2-year, Public","Less than one year certificate","Rural: Fringe","No","","","NA","NA","2013-14","NA","Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other","407452",""
"Denison University","100 West College St, Granville, Ohio 43023-0713","www.denison.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Small","Yes","2277","2277","80%","NA","Fall 2010","$32,023","-","202523","00304200"
"Dental Assistant Pro LLC-Columbus","191 West Shrock Road, Westerville, Ohio 43081","www.dentalassistantpro.com","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","19","19","NA","NA","2013-14","NA","Dental Assisting/Assistant","452771",""
"Dental Assistant Pro-Lebanon","767 Columbus Avenue, Lebanon, Ohio 45036","www.dentalassistantpro.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","13","13","NA","NA","2013-14","NA","Dental Assisting/Assistant","452780",""
"DeVry University-Ohio","1350 Alum Creek Dr., Columbus, Ohio 43209","https://www.devry.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","1635","1304","29%","26%","Fall 2010","$27,121","-","482574","01072720"
"Eastern Gateway Community College","4000 Sunset Blvd, Steubenville, Ohio 43952-3598","www.egcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4527","4527","7%","NA","Fall 2013","$3,125","-","203331","00727500"
"Eastland-Fairfield Career and Technical Schools","4300 Amalgamated Pl, Groveport, Ohio 43125-9236","www.eastland-fairfield.com/","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","115","115","86%","NA","2013-14","$6,250","Criminal Justice/Police Science","407461","02522700"
"Edison State Community College","1973 Edison Dr, Piqua, Ohio 45356-9239","www.edisonOHIO.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3402","3402","24%","23%","Fall 2013","$7,837","-","202648","01275000"
"EHOVE Career Center","316 W Mason Rd, Milan, Ohio 44846","www.ehove.net","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","382","382","72%","NA","Fall 2013","$20,710","Licensed Practical/Vocational Nurse Training","202657","03015300"
"Elite School of Cosmetology","175 Benedict Avenue, Norwalk, Ohio 44857-2714","www.eliteschoolofcosmetology.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","70","70","45%","NA","Fall 2013","$12,356","Cosmetology/Cosmetologist, General","461999","04185900"
"Elite Welding Academy LLC","9740 Near Drive, Cincinnati, Ohio 45246-1013","www.eliteweldingacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","79","79","95%","NA","2013-14","$16,635","Welding Technology/Welder","452887","04206700"
