"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Aurora University","347 S Gladstone Ave, Aurora, Illinois 60506-4892","aurora.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","5643","3796","58%","NA","Fall 2010","$18,329","-","143118","00163400"
"Aveda Institute-Chicago","2828 N Clark St, Chicago, Illinois 60657","www.douglasj.edu/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","135","135","71%","NA","2013-14","$20,588","Cosmetology/Cosmetologist, General","455877","04141000"
"Bell Mar Beauty College","5717  W. Cermak Road, Cicero, Illinois 60804","www.bellmar.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","51","51","53%","NA","2013-14","$7,787","Cosmetology/Cosmetologist, General","364760","02536700"
"Benedictine University","5700 College Rd, Lisle, Illinois 60532-0900","www.ben.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","5892","3171","51%","1%","Fall 2010","$20,017","-","145619","00176700"
"Bexley Hall Seabury Western Theological Seminary Federation, Inc.","1407 East 60th Street, Chicago, Illinois 60637","www.bexleyseabury.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Large","No","45","","NA","NA","Fall 2010","NA","-","443702","03747300"
"Black Hawk College","6600-34th Avenue, Moline, Illinois 61265-5899","www.bhc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","5613","5613","22%","30%","Fall 2013","$5,764","-","143279","00163800"
"Blackburn College","700 College Ave, Carlinville, Illinois 62626","www.blackburn.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","596","596","42%","NA","Fall 2010","$13,529","-","143288","00163900"
"Blessing Hospital School of Medical Laboratory Technology","Broadway at 11th St, Quincy, Illinois 62305-7005","www.blessinghealthsystem.org/","< 2-year, Private not-for-profit","One but less than two years certificate","Town: Remote","No","4","4","NA","NA","2013-14","NA","Clinical/Medical Laboratory Technician","433165","00621401"
"Blessing Hospital School of Radiologic Technology","Broadway at 14th, Quincy, Illinois 62305-7005","www.blessinghealthsystem.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Town: Remote","No","17","17","NA","NA","Fall 2013","NA","Medical Radiologic Technology/Science - Radiation Therapist","143303","00621402"
"Blessing Rieman College of Nursing and Health Sciences","Broadway at 11th Street, Quincy, Illinois 62305-7005","www.brcn.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Remote","No","270","255","NA","NA","Fall 2010","NA","-","143297","00621400"
"Bradley University","1501 W Bradley Ave, Peoria, Illinois 61625-0001","www.bradley.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Midsize","Yes","5598","4473","74%","NA","Fall 2010","$26,773","-","143358","00164100"
"CAAN Academy of Nursing","4747 Lincoln Mall Dr. - Suite 420, Matteson, Illinois 60443-3821","caanacademy.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","No","39","39","100%","NA","Fall 2013","NA","-","487968","04242800"
"CALC Institute of Technology","200A North Center Dr, Alton, Illinois 62002","calc.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","141","141","100%","NA","2013-14","NA","Medical/Clinical Assistant","446084","03914300"
"Cameo Beauty Academy","9714 S Cicero Ave., Oak Lawn, Illinois 60453","www.cameobeautyacademy.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","92","92","50%","NA","2013-14","$19,373","Cosmetology/Cosmetologist, General","143464","03078400"
"Cannella School of Hair Design-Blue Island","12943 S Western Ave, Blue Island, Illinois 60406-2130","cannellabeautyschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","42","42","63%","NA","2013-14","$5,189","Cosmetology/Cosmetologist, General","401481","00893900"
"Cannella School of Hair Design-Chicago","4269 S Archer Ave, Chicago, Illinois 60632-2549","cannellabeautyschools.com","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","85","85","67%","NA","2013-14","$3,093","Cosmetology/Cosmetologist, General","143491","02349500"
"Cannella School of Hair Design-Chicago","9012 S Commercial, Chicago, Illinois 60617-4303","cannellabeautyschools.com","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","49","49","44%","NA","2013-14","$7,929","Cosmetology/Cosmetologist, General","143482","00959500"
"Cannella School of Hair Design-Elgin","117 W Chicago St, Elgin, Illinois 60120","cannellabeautyschools.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","31","31","75%","NA","2013-14","$9,042","Cosmetology/Cosmetologist, General","143516","02295500"
"Cannella School of Hair Design-Villa Park","617 W. NORTH, Villa Park, Illinois 60181","Cannellabeautyschools.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","39","39","82%","NA","2013-14","$5,622","Cosmetology/Cosmetologist, General","143473","02202600"
"Capital Area School of Practical Nursing","2201 Toronto Rd, Springfield, Illinois 62712-3803","www.caspn.edu","< 2-year, Public","One but less than two years certificate","City: Midsize","No","126","126","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","367972","01071000"
"Capri Beauty College","15815 S Rob Roy Dr, Oak Forest, Illinois 60452","capri.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","63","63","82%","NA","2013-14","$18,523","Cosmetology/Cosmetologist, General","143552","01308800"
"Capri Beauty College","1938 E Lincoln Hwy, New Lenox, Illinois 60451","capri.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","47","47","96%","NA","2013-14","$15,211","Cosmetology/Cosmetologist, General","457031","01308801"
"Career Center of Southern Illinois","6137 Beck Rd, Red Bud, Illinois 62278","www.gotoccsi.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Distant","No","58","58","100%","NA","2013-14","$13,692","Licensed Practical/Vocational Nurse Training","417442","02117400"
"Carl Sandburg College","2400 Tom L. Wilson Boulevard, Galesburg, Illinois 61401","www.sandburg.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","1927","1927","34%","20%","Fall 2013","$2,281","-","143613","00726500"
"Catholic Theological Union at Chicago","5416 S Cornell Ave, Chicago, Illinois 60615-5698","www.ctu.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Large","Yes","334","","NA","NA","Fall 2010","NA","-","143659","00923200"
"Chamberlain University-Illinois","1221 N. Swift Road, Addison, Illinois 60101","www.chamberlain.edu","4-year, Private for-profit","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","No","25569","15864","44%","28%","Fall 2010","$23,059","-","454227","00638500"
"Chicago ORT Technical Institute","5440 Fargo Avenue, Skokie, Illinois 60077","www.ortchicagotech.edu","2-year, Private not-for-profit","Less than one year certificate|Associate's degree","City: Small","No","62","62","60%","NA","Fall 2013","$18,047","Medical/Clinical Assistant","393180","04118400"
"Chicago State University","9501 S. King Drive, Chicago, Illinois 60628-1598","www.csu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","3578","2352","16%","48%","Fall 2010","$11,293","-","144005","00169400"
"Chicago Theological Seminary","1407 E. 60th Street, Chicago, Illinois 60637","https://www.ctschicago.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - other","City: Large","No","250","","NA","NA","Fall 2010","NA","-","144014","00166100"
"Christian Life College","400 E Gregory St, Mount Prospect, Illinois 60056-2522","www.christianlifecollege.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Suburb: Large","Yes","52","52","33%","33%","Fall 2010","$16,473","-","260947","03199300"
"City Colleges of Chicago-Harold Washington College","30 E Lake St, Chicago, Illinois 60601-2449","www.ccc.edu/colleges/washington/Pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","8486","8486","17%","21%","Fall 2013","$4,735","-","144209","00165200"
"City Colleges of Chicago-Harry S Truman College","1145 W Wilson Ave., Chicago, Illinois 60640-6063","ccc.edu/colleges/truman/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","8998","8998","20%","18%","Fall 2013","$5,797","-","144184","00164800"
"City Colleges of Chicago-Kennedy-King College","6301 S Halsted St, Chicago, Illinois 60621-2709","www.ccc.edu/colleges/kennedy/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","3472","3472","25%","15%","Fall 2013","$6,448","-","144157","00165400"
"City Colleges of Chicago-Malcolm X College","1900 W Jackson Blvd, Chicago, Illinois 60612-3197","www.ccc.edu/colleges/malcolm-x/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","6183","6183","9%","19%","Fall 2013","$5,436","-","144166","00165000"
"City Colleges of Chicago-Olive-Harvey College","10001 S Woodlawn Ave, Chicago, Illinois 60628-1696","ccc.edu/colleges/olive-harvey/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","2979","2979","13%","15%","Fall 2013","$6,194","-","144175","00976700"
"City Colleges of Chicago-Richard J Daley College","7500 S Pulaski Rd, Chicago, Illinois 60652-1299","ccc.edu/colleges/daley/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","7407","7407","23%","15%","Fall 2013","$3,695","-","144193","00164900"
"City Colleges of Chicago-Wilbur Wright College","4300 N Narragansett, Chicago, Illinois 60634-1500","ccc.edu/colleges/wright/pages/default.aspx","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","10155","10155","16%","18%","Fall 2013","$3,685","-","144218","00165500"
"College of DuPage","425 Fawell Blvd., Glen Ellyn, Illinois 60137-6599","www.cod.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","26901","26901","23%","30%","Fall 2013","$7,178","-","144865","00665600"
"College of Lake County","19351 W Washington St., Grayslake, Illinois 60030-1198","WWW.CLCILLINOIS.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","14768","14768","25%","26%","Fall 2013","$4,715","-","146472","00769400"
"Columbia College - Crystal Lake Campus","446 North Route 31, Crystal Lake, Illinois 60012-3709","www.ccis.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17706506","00245609"
"Columbia College - Elgin","1700 Spartan Drive, E 205, Elgin, Illinois 60123-7193","www.ccis.edu","4-year, Private not-for-profit","Bachelor's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","17706525","00245640"
"Columbia College - Freeport","2998 West Pearl City Road, Freeport, Illinois 61032-9341","www.ccis.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","No","","","NA","NA","Fall 2010","NA","-","17706516","00245623"
"Columbia College - Lake County","1225 Tri-State Parkway, Suite 560, Gurnee, Illinois 60031-9184","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17706514","00245620"
"Columbia College Chicago","600 South Michigan, Chicago, Illinois 60605-1996","www.colum.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","8120","7809","45%","NA","Fall 2010","$29,530","-","144281","00166500"
"Concordia University-Chicago","7400 Augusta, River Forest, Illinois 60305-1499","www.cuchicago.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","5603","1530","48%","NA","Fall 2010","$19,980","-","144351","00166600"
"Cortiva Institute-Chicago","17 N. State Street, Suite 500, Chicago, Illinois 60602","www.cortiva.com","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","217","217","88%","NA","2013-14","$27,747","Massage Therapy/Therapeutic Massage","244561","03455700"
"Cosmetology & Spa Academy","700 E. Terra Cotta, Crystal Lake, Illinois 60014","www.cosmetologyandspaacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","177","177","53%","NA","2013-14","$8,869","Cosmetology/Cosmetologist, General","144795","02150600"
"Coyne College","1 North State Street, Chicago, Illinois 60602-3304","www.coynecollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","458","458","54%","NA","Fall 2013","$17,053","Electrician","144485","00754900"
"Creative Touch Cosmetology School","234 East 3rd Street, Waterloo, Illinois 62298-1609","www.creativetouchcollege.org","< 2-year, Private for-profit","One but less than two years certificate","Town: Fringe","No","3","3","NA","NA","2013-14","$8,481","Cosmetology/Cosmetologist, General","483911","04225300"
"Curve Metric School of Hair Design","7645 West Belmont Avenue, Elmwood Park, Illinois 60707-1118","curvemetric.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","56","56","76%","NA","2013-14","$6,065","Cosmetology/Cosmetologist, General","476674","04192000"
"Danville Area Community College","2000 E Main St, Danville, Illinois 61832-5118","www.dacc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","2666","2666","34%","20%","Fall 2013","$4,464","-","144564","00166900"
"Debutantes School of Cosmetology and Nail Technology","145 N. 3rd Street, Dekalb, Illinois 60115-3301","www.debschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","40","40","NA","NA","2013-14","$13,076","Cosmetology/Cosmetologist, General","484084","04229900"
"DePaul University","1 E Jackson Blvd, Chicago, Illinois 60604","https://www.depaul.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","23110","15407","73%","NA","Fall 2010","$32,084","-","144740","00167100"
"DeVry University-Illinois","3300 N. Campbell Ave., Chicago, Illinois 60618","https://www.devry.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","19340","14471","24%","25%","Fall 2010","$29,566","-","482477","01072700"
"Dominican University","7900 W Division Street, River Forest, Illinois 60305","www.dom.edu/","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","3522","2306","62%","31%","Fall 2010","$18,219","-","148496","00175000"
"Eastern Illinois University","600 Lincoln Avenue, Charleston, Illinois 61920","https://www.eiu.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Distant","Yes","7415","5957","57%","31%","Fall 2010","$14,788","-","144892","00167400"
"East-West University","816 S Michigan Ave, Chicago, Illinois 60605","www.eastwest.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Large","No","514","514","11%","NA","Fall 2010","$22,487","-","144883","02168600"
"Educators of Beauty College of Cosmetology-La Salle","3602 MARQUETTE RD STE 2, PERU, Illinois 61354-1450","www.educatorsofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","25","25","65%","NA","2013-14","$9,771","Cosmetology/Cosmetologist, General","146454","00947500"
"Educators of Beauty College of Cosmetology-Rockford","2601 N. Mulford, Rockford, Illinois 61114","www.educatorsofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","80","80","61%","NA","2013-14","$11,126","Cosmetology/Cosmetologist, General","260965","00825901"
"Educators of Beauty College of Cosmetology-Sterling","211 E Third St, Sterling, Illinois 61081-3611","www.educatorsofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","43","43","70%","NA","2013-14","$11,208","Cosmetology/Cosmetologist, General","149204","00825900"
"Elgin Community College","1700 Spartan Drive, Elgin, Illinois 60123-7193","www.elgin.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","9918","9918","37%","23%","Fall 2013","$4,552","-","144944","00167500"
"Elmhurst College","190 Prospect Ave, Elmhurst, Illinois 60126-3096","www.elmhurst.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","3403","2856","69%","NA","Fall 2010","$18,825","-","144962","00167600"
"Empire Beauty School-Hanover Park","1166 East Lake St, Hanover Park, Illinois 60133-5421","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","67","67","57%","NA","2013-14","$14,393","Cosmetology/Cosmetologist, General","143543","00945918"
"Empire Beauty School-Stone Park","3106 West North Avenue, Stone Park, Illinois 60165-1010","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","115","115","27%","NA","2013-14","$15,797","Cosmetology/Cosmetologist, General","481748","02079406"
"Empire Beauty School-Vernon Hills","226 Hawthorn Village Commons, Vernon Hills, Illinois 60061-1519","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","78","78","60%","NA","2013-14","$14,246","Cosmetology/Cosmetologist, General","481739","02079405"
"Erikson Institute","451 N. LaSalle Street, Chicago, Illinois 60654-4510","www.erikson.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","City: Large","No","269","","NA","NA","Fall 2010","NA","-","409254","03510300"
"Estelle Medical Academy","4905 Old Orchard Center, suite 710, Skokie, Illinois 60077","www.school-for-massage.com","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","73","73","37%","NA","2013-14","$6,510","-","446251","03881400"
"Estelle Skin Care and Spa Institute","10024 Skokie Blvd, #301, Skokie, Illinois 60077-9945","www.estelle.edu","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","97","97","100%","NA","2013-14","$11,174","Aesthetician/Esthetician and Skin Care Specialist","461582","04174900"
"ETI School of Skilled Trades","500 Joliet Road, Suite#100, Willowbrook, Illinois 60527","www.eticampus.com/","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","210","210","53%","NA","2013-14","$26,972","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","244613","02556100"
"Eureka College","300 E. College Avenue, Eureka, Illinois 61530","www.eureka.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Fringe","Yes","672","672","52%","39%","Fall 2010","$18,420","-","144971","00167800"
"First Institute Inc","790 McHenry Avenue, Crystal Lake, Illinois 60014","www.FIRSTINSTITUTE.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","221","221","82%","NA","2013-14","$12,724","Medical/Clinical Assistant","145099","02584900"
"Fox College","6640 S. Cicero, Bedford Park, Illinois 60638","www.foxcollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","374","374","64%","NA","Fall 2013","$14,106","-","145239","02522800"
"Frontier Community College","Frontier Drive, Fairfield, Illinois 62837","www.iecc.edu/fcc","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1952","1952","66%","19%","Fall 2013","$2,327","-","403469","02074400"
"G Skin & Beauty Institute","1200 Harger Road, Oakbrook, Illinois 60523","www.gbeautyinstitutes.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","303","303","NA","NA","2013-14","$19,142","Aesthetician/Esthetician and Skin Care Specialist","407090","02498200"
"Garrett-Evangelical Theological Seminary","2121 Sheridan Road, Evanston, Illinois 60201-3298","www.garrett.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - other","City: Small","Yes","329","","NA","NA","Fall 2010","NA","-","145275","00168200"
"Gem City College","700 State St, Quincy, Illinois 62301","www.gemcitycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","41","41","65%","NA","2013-14","$10,766","Cosmetology/Cosmetologist, General","145309","00456000"
"Governors State University","1 University Pky, University Park, Illinois 60484","www.govst.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","Rural: Fringe","Yes","5819","3517","NA","NA","Fall 2010","$16,143","-","145336","00914500"
"Graham Hospital School of Nursing","210 W Walnut St, Canton, Illinois 61520-2497","grahamschoolofnursing.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Town: Distant","Yes","38","38","NA","NA","Fall 2013","NA","-","145354","00893800"
"Greenville University","315 E. College Ave, Greenville, Illinois 62246","www.greenville.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","1211","994","47%","NA","Fall 2010","$18,356","-","145372","00168400"
"Hair Professionals Academy of Cosmetology","825 B6 Village Quarter Road, West Dundee, Illinois 60118","www.gbeautyinstitutes.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","210","210","73%","NA","Fall 2013","$15,885","Aesthetician/Esthetician and Skin Care Specialist","145406","02261200"
"Hair Professionals Career College","10321 S Roberts Rd, Palos Hills, Illinois 60465","hairpros.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","73","73","40%","NA","2013-14","$20,163","Cosmetology/Cosmetologist, General","367981","02587700"
"Hair Professionals Career College","2245 Gateway Drive, Sycamore, Illinois 60178","hairpros.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","81","81","60%","NA","2013-14","$18,076","Cosmetology/Cosmetologist, General","145424","02332200"
"Hair Professionals School of Cosmetology","5460 U.S. Highway 34, Oswego, Illinois 60543","hairpros.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","89","89","60%","NA","2013-14","$18,678","Cosmetology/Cosmetologist, General","145433","02262100"
"Hairmasters Institute of Cosmetology","506 S McClun St, Bloomington, Illinois 61701","www.hair-masters.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","117","117","86%","NA","2013-14","$8,829","Cosmetology/Cosmetologist, General","367051","03002000"
"Harrington College of Design","600 S. Michigan Avenue, Chicago, Illinois 60605","www.harrington.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","No","33","7","43%","NA","Fall 2010","NA","-","145460","02055200"
"Heartland Community College","1500 West Raab Road, Normal, Illinois 61761-9446","www.heartland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","5282","5282","24%","28%","Fall 2013","$5,957","-","384342","03083800"
"Hebrew Theological College","7135 N Carpenter Rd, Skokie, Illinois 60077","www.htc.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","339","335","5%","51%","Fall 2010","$30,909","-","145497","00168500"
"Highland Community College","2998 W Pearl City Rd, Freeport, Illinois 61032-9341","www.highland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1857","1857","32%","20%","Fall 2013","$5,815","-","145521","00168100"
"HSHS St. John's Hospital School of Clinical Laboratory Science","800 E Carpenter St., Springfield, Illinois 62769","https://www.st-johns.org/Education-Training/School-of-Clinical-Laboratory-Science.aspx","< 2-year, Private not-for-profit","One but less than two years certificate","City: Midsize","No","6","6","NA","NA","2013-14","NA","-","364122","03098002"
"HVAC Technical Institute","4532 South Kolin Avenue, Chicago, Illinois 60632-4457","www.hvac-tech.com","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","120","120","88%","NA","2013-14","$20,746","Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician","486345","04232300"
"Illinois Central College","1 College Drive, East Peoria, Illinois 61635-0001","icc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","9290","9290","32%","20%","Fall 2013","$9,093","-","145682","00675300"
"Illinois College","1101 West College Ave, Jacksonville, Illinois 62650-2299","www.ic.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","960","958","68%","NA","Fall 2010","$18,318","-","145691","00168800"
"Illinois College of Optometry","3241 S Michigan Ave, Chicago, Illinois 60616-3878","WWW.ICO.EDU","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Large","Yes","643","","NA","NA","Fall 2010","NA","-","145628","00168900"
