"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Bethel Seminary-St Paul","3949 Bethel Dr, Saint Paul, Minnesota 55112","https://www.bethel.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","No","348","","NA","NA","Fall 2010","NA","-","173179","00905803"
"Bethel University","3900 Bethel Dr, Saint Paul, Minnesota 55112","https://www.bethel.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","4016","2964","76%","NA","Fall 2010","$27,205","-","173160","00905800"
"Bethlehem College & Seminary","720 13th Avenue South, Minneapolis, Minnesota 55415-1793","bcsmn.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","195","132","86%","NA","Fall 2010","$7,445","-","486053",""
"Capella University","225 South 6th Street, 9th Floor, Minneapolis, Minnesota 55402-3389","www.capella.edu","4-year, Private for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","No","37569","9393","0%","NA","Fall 2010","$16,538","-","413413","03267300"
"Carleton College","One North College Street, Northfield, Minnesota 55057-4001","www.carleton.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","2105","2105","92%","NA","Fall 2010","$28,587","-","173258","00234000"
"CenterPoint Massage and Shiatsu Therapy School and Clinic","5300 West 35th Street, St Louis Park, Minnesota 55416","centerpointmn.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","88","88","73%","NA","2013-14","$17,647","Somatic Bodywork and Related Therapeutic Services, Other","457651","04148800"
"Central Lakes College-Brainerd","501 West College Drive, Brainerd, Minnesota 56401-3900","WWW.CLCMN.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","3888","3888","39%","16%","Fall 2013","$12,284","-","173203","00233900"
"Central Lakes College-Staples Campus","1830 Airport Road, Staples, Minnesota 56479-3252","WWW.CLCMN.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","","","NA","NA","Fall 2013","NA","-","17320301","00233919"
"Century College","3300 Century Ave N, White Bear Lake, Minnesota 55110","https://www.century.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","8925","8925","14%","26%","Fall 2013","$8,323","-","175315","01054600"
"College of Saint Benedict","37 S. College Ave., Saint Joseph, Minnesota 56374","www.csbsju.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Midsize","Yes","1958","1958","84%","NA","Fall 2010","$26,867","-","174747","00234100"
"Concordia College at Moorhead","901 S 8th St, Moorhead, Minnesota 56562","https://www.concordiacollege.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Midsize","Yes","2132","2114","73%","NA","Fall 2010","$23,529","-","173300","00234600"
"Concordia University-Saint Paul","1282 Concordia Ave, Saint Paul, Minnesota 55104-5494","www.csp.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Large","Yes","4582","2740","52%","NA","Fall 2010","$19,499","-","173328","00234700"
"Cosmetology Careers Unlimited College of Hair Skin and Nails","2534 E. Beltline, Hibbing, Minnesota 55746","www.ccucollege.net","< 2-year, Private for-profit","One but less than two years certificate","Town: Remote","No","21","21","27%","NA","2013-14","$10,965","Cosmetology/Cosmetologist, General","173726","02159800"
"Cosmetology Careers Unlimited College of Hair Skin and Nails","121 W Superior St, Duluth, Minnesota 55802","www.ccucollege.net","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","18","18","77%","NA","2013-14","$10,388","Cosmetology/Cosmetologist, General","173470","00960000"
"Crown College","8700 College View Drive, Saint Bonifacius, Minnesota 55375-9001","www.crown.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","Yes","1328","1059","48%","NA","Fall 2010","$21,974","-","174862","00238300"
"Dakota County Technical College","1300  145th Street East, Rosemount, Minnesota 55068-2999","www.dctc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","2566","2566","39%","15%","Fall 2013","$12,133","-","173416","01040200"
"Duluth Business University","4724 Mike Colalillo Drive, Duluth, Minnesota 55807","www.dbumn.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","124","124","31%","NA","Fall 2010","$27,953","-","173489","00989200"
"Dunwoody College of Technology","818 Dunwoody Blvd, Minneapolis, Minnesota 55403-1192","www.dunwoody.edu","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","1264","1264","51%","1%","Fall 2010","$23,816","-","175227","00464100"
"Empire Beauty School-Bloomington","9749 Lyndale Ave S, Bloomington, Minnesota 55420-4232","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","105","105","74%","NA","2013-14","$12,638","Cosmetology/Cosmetologist, General","174978","01260603"
"Empire Beauty School-Spring Lake Park","8205 University Ave, Spring Lake Park, Minnesota 55432","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","86","86","45%","NA","2013-14","$11,777","Cosmetology/Cosmetologist, General","456135","00945912"
"Fond du Lac Tribal and Community College","2101 14th St, Cloquet, Minnesota 55720-2342","www.fdltcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","Yes","2101","2101","26%","26%","Fall 2013","$10,103","-","380368","03129100"
"Globe University-Minneapolis","IDS Center, 80 South 8th Street, Suite 51, Minneapolis, Minnesota 55402","www.globeuniversity.edu/","4-year, Private for-profit","Master's degree|Doctor's degree - research/scholarship","City: Large","No","","","40%","NA","Fall 2010","NA","-","456834",""
"Globe University-Woodbury","8089 Globe Drive, Woodbury, Minnesota 55125-3388","www.globeuniversity.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","22%","NA","Fall 2010","NA","-","173629",""
"Gustavus Adolphus College","800 West College Avenue, Saint Peter, Minnesota 56082-1498","WWW.GUSTAVUS.EDU","4-year, Private not-for-profit","Bachelor's degree","Town: Fringe","Yes","2250","2250","81%","10%","Fall 2010","$24,293","-","173647","00235300"
"Hamline University","1536 Hewitt Avenue, Saint Paul, Minnesota 55104-1284","www.hamline.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","3852","2184","59%","NA","Fall 2010","$22,676","-","173665","00235400"
"Hastings Beauty School","221 Second Street East, Hastings, Minnesota 55033","hastingsbeautyschool.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Fringe","No","30","30","59%","NA","2013-14","$14,082","Cosmetology/Cosmetologist, General","417600","02097300"
"Hazelden Betty Ford Graduate School of Addiction Studies","15251 Pleasant Valley Rd, Center City, Minnesota 55012-0011","www.hazeldenbettyford.edu","4-year, Private not-for-profit","Master's degree","Rural: Fringe","No","174","","NA","NA","Fall 2010","NA","-","173683","04044300"
"Hennepin Technical College","9000 Brooklyn Blvd, Brooklyn Park, Minnesota 55445","www.hennepintech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","5610","5610","30%","13%","Fall 2013","$12,129","-","173708","01049100"
"Herzing University-Minneapolis","5700 W Broadway, Minneapolis, Minnesota 55428-3548","www.herzing.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","315","315","56%","NA","Fall 2010","$16,592","-","174154","00962108"
"Hibbing Community College","1515 E 25th St, Hibbing, Minnesota 55746","www.hibbing.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","Yes","1319","1319","30%","21%","Fall 2013","$8,517","-","173735","00235500"
"Institute of Production and Recording","300 North 1st Ave, Suite 500, Minneapolis, Minnesota 55401","www.ipr.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","City: Large","No","213","213","54%","NA","Fall 2010","$25,276","-","454616","04130200"
"Inver Hills Community College","2500 80th St E, Inver Grove Heights, Minnesota 55076-3224","https://www.inverhills.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","5050","5050","19%","32%","Fall 2013","$10,892","-","173799","00974000"
"Itasca Community College","1851 Hwy 169 East, Grand Rapids, Minnesota 55744-3397","www.itascacc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1218","1218","39%","32%","Fall 2013","$11,690","-","173805","00235600"
"Lake Superior College","2101 Trinity Rd, Duluth, Minnesota 55811-3399","www.lsc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","4793","4793","28%","24%","Fall 2013","$11,768","-","173461","00575700"
"Le Cordon Bleu College of Culinary Arts-Minneapolis","1315 Mendota Heights Road, Mendota Heights, Minnesota 55120-9914","www.chefs.edu/minneapolis-st-paul","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","156","156","52%","NA","Fall 2013","NA","-","446844","03022602"
"Leech Lake Tribal College","6945 Littlewolf Road NW, Cass Lake, Minnesota 56633","www.lltc.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Distant","No","286","286","21%","NA","Fall 2013","$10,591","-","413626","03096400"
"Luther Seminary","2481 Como Ave, Saint Paul, Minnesota 55108-1496","https://www.luthersem.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","462","","NA","NA","Fall 2010","NA","-","173896","00235700"
"M State - Detroit Lakes Campus","900 Hwy 34 E, Detroit Lakes, Minnesota 56501-2698","www.minnesota.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","","","NA","NA","Fall 2013","NA","-","17355901","00554107"
"M State - Moorhead Campus","1900 28th Ave S, Moorhead, Minnesota 56560-4899","www.minnesota.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Midsize","No","","","NA","NA","Fall 2013","NA","-","17355902","00554105"
"M State - Wadena Campus","405 Colfax Avenue SW, Wadena, Minnesota 56482-0566","www.minnesota.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","","","NA","NA","Fall 2013","NA","-","17355903","00554106"
"Macalester College","1600 Grand Ave, Saint Paul, Minnesota 55105-1899","www.macalester.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","2146","2146","88%","NA","Fall 2010","$28,528","-","173902","00235800"
"Martin Luther College","1995 Luther Ct, New Ulm, Minnesota 56073-3965","www.mlc-wels.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate|Bachelor's degree|Master's degree","Town: Distant","Yes","937","859","73%","NA","Fall 2010","$18,300","-","173452","00236100"
"Mayo Clinic Graduate School of Biomedical Sciences","200 1st St SW, Rochester, Minnesota 55905","www.mayo.edu/education","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Midsize","No","304","","NA","NA","Fall 2010","NA","-","365426","01173206"
"Mayo Clinic School of Health Sciences","200 First St SW, Rochester, Minnesota 55905","www.mayo.edu/mshs/","4-year, Private not-for-profit","One but less than two years certificate|Two but less than 4 years certificate|Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Midsize","No","469","198","NA","NA","Fall 2010","NA","Clinical/Medical Laboratory Technician","173966","01173201"
"Mayo Clinic School of Medicine","200 1st St SW, Rochester, Minnesota 55905","www.mayo.edu/mayo-clinic-school-of-medicine","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Midsize","No","235","","NA","NA","Fall 2010","NA","-","173957","01173200"
"McNally Smith College of Music","19 Exchange Street East, Saint Paul, Minnesota 55101-2220","www.mcnallysmith.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","376","372","41%","26%","Fall 2010","$29,970","-","367194","03001200"
"Mesabi Range College","1001 Chestnut Street West, Virginia, Minnesota 55792","www.mesabirange.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","1210","1210","34%","23%","Fall 2013","$6,114","-","173993","00400900"
"Mesabi Range College","1100 Industrial Park Drive, Eveleth, Minnesota 55734","www.mesabirange.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","","","NA","NA","Fall 2013","NA","-","17399301","00400901"
"Metropolitan State University","700 East Seventh Street, Saint Paul, Minnesota 55106-5000","www.metrostate.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","No","8357","7571","42%","19%","Fall 2010","$15,231","-","174020","01037400"
"Minneapolis Business College","1711 W County Rd B, Roseville, Minnesota 55113-0000","minneapolisbusinesscollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","Yes","231","231","82%","NA","Fall 2013","$15,088","-","174118","00464500"
"Minneapolis College of Art and Design","2501 Stevens Ave, Minneapolis, Minnesota 55404","MCAD.EDU","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","803","703","65%","NA","Fall 2010","$27,169","-","174127","00236500"
"Minneapolis Community and Technical College","1501 Hennepin Ave, Minneapolis, Minnesota 55403-1779","www.minneapolis.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Large","No","7982","7982","12%","24%","Fall 2013","$13,105","-","174136","00236200"
"Minneapolis Media Institute","4100 W 76th Street, Edina, Minnesota 55435","www.mediainstitute.edu/minneapolis-media-institute","4-year, primarily associate's, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","85","85","56%","NA","Fall 2010","$18,447","-","474881","01091302"
"Minnesota School of Business-Blaine","3680 Pheasant Ridge Dr NE, Blaine, Minnesota 55449","www.msbcollege.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","No","","","36%","NA","Fall 2010","NA","-","451769",""
"Minnesota School of Business-Moorhead","2777 34th Street South, Moorhead, Minnesota 56560","www.msbcollege.edu/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","No","","","17%","NA","Fall 2010","NA","-","455585",""
"Minnesota School of Business-Richfield","1401 W 76 St, Richfield, Minnesota 55423","www.msbcollege.edu/","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","37%","NA","Fall 2010","NA","-","174279",""
"Minnesota School of Business-Rochester","2521 Pennington Drive NW, Rochester, Minnesota 55901","www.msbcollege.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","","","59%","NA","Fall 2010","NA","-","447670",""
"Minnesota School of Business-Waite Park","1201 2nd Street South, Waite Park, Minnesota 56387","www.msbcollege.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Midsize","No","","","47%","NA","Fall 2010","NA","-","445920",""
"Minnesota School of Cosmetology-Plymouth Campus","1425 County Rd 101 N, Plymouth, Minnesota 55447","www.msccollege.edu/","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","78","78","61%","NA","2013-14","$13,587","Cosmetology/Cosmetologist, General","480170","02238101"
"Minnesota School of Cosmetology-Woodbury Campus","1750 WEIR DRIVE, WOODBURY, Minnesota 55125","www.msccollege.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","136","136","70%","NA","2013-14","$15,007","Cosmetology/Cosmetologist, General","174190","02238100"
"Minnesota State College Southeast","1250 Homer Rd, Winona, Minnesota 55987","www.southeastmn.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","2039","2039","31%","16%","Fall 2013","$13,201","-","175263","00239300"
"Minnesota State College-SE Technical-Red Wing","308 Pioneer Rd, Red Wing, Minnesota 55066","www.southeastmn.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","","","NA","NA","Fall 2013","NA","-","17526301","00239301"
"Minnesota State Community and Technical College","1414 College Way, Fergus Falls, Minnesota 56537-1000","www.minnesota.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","Yes","6316","6316","36%","26%","Fall 2013","$10,004","-","173559","00554100"
"Minnesota State University Moorhead","1104 Seventh Avenue South, Moorhead, Minnesota 56563","www.mnstate.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Midsize","Yes","5923","5205","42%","23%","Fall 2010","$15,294","-","174358","00236700"
"Minnesota State University-Mankato","South Rd and Ellis Ave, Mankato, Minnesota 56001","www.mnsu.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - other","City: Small","Yes","15165","13192","51%","21%","Fall 2010","$13,812","-","173920","00236000"
"Minnesota West Community and Technical College","1593 11th Ave, Granite Falls, Minnesota 56241","www.mnwest.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","Yes","3050","3050","44%","18%","Fall 2013","$9,426","-","173638","00526300"
"Mitchell Hamline School of Law","875 Summit Ave, Saint Paul, Minnesota 55105-3076","www.mitchellhamline.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Large","No","927","","NA","NA","Fall 2010","NA","-","175281","00239100"
"Model College of Hair Design","201 Eighth Ave S, Saint Cloud, Minnesota 56301-4332","www.modelcollegeofhairdesign.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","Yes","95","95","71%","NA","2013-14","$9,193","Cosmetology/Cosmetologist, General","174321","00983100"
"National American University-Bloomington","7801 Metro Parkway, Suite 200, Bloomington, Minnesota 55425-5550","www.national.edu/locations/campuses/bloomington/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","228","228","33%","NA","Fall 2010","NA","-","436483","00405715"
"National American University-Brooklyn Center","6200 Shingle Creek Parkway, Suite 130, Brooklyn Center, Minnesota 55430-4100","www.national.edu/locations/campuses/brooklyn-center/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","245","245","14%","NA","Fall 2010","NA","-","440767","00405717"
"National American University-Burnsville","501 West Travelers Trail, Burnsville, Minnesota 55337-2548","www.national.edu/locations/campuses/burnsville/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","118","118","NA","NA","Fall 2010","NA","-","478005","00405727"
"National American University-Rochester","3906 East Frontage Road Northwest Highway 52, Rochester, Minnesota 55901-4001","www.national.edu/locations/campuses/rochester/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","99","99","NA","NA","Fall 2010","NA","-","482343","00405736"
"National American University-Roseville","1550 West Highway 36, Roseville, Minnesota 55113-4035","www.national.edu/locations/campuses/roseville/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","152","152","23%","NA","Fall 2010","$14,350","-","174385","00405708"
"Normandale Community College","9700 France Ave S, Bloomington, Minnesota 55431-4399","www.normandale.edu","2-year, Public","Less than one year certificate|Associate's degree","City: Small","No","9810","9810","19%","33%","Fall 2013","$11,915","-","174428","00795400"
"North Central University","910 Elliot Ave, Minneapolis, Minnesota 55404-1391","www.northcentral.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Master's degree","City: Large","Yes","1111","1080","48%","NA","Fall 2010","$18,827","-","174437","00236900"
"North Hennepin Community College","7411 85th Ave N, Brooklyn Park, Minnesota 55445","www.nhcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","6864","6864","10%","32%","Fall 2013","$9,807","-","174376","00237000"
"Northland Community and Technical College","1101 Hwy One East, Thief River Falls, Minnesota 56701","www.northlandcollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","3599","3599","38%","21%","Fall 2013","$11,542","-","174473","00238500"
"Northland Community and Technical College - East Grand Forks","2022 Central Ave Ne, East Grand Forks, Minnesota 56721","www.northlandcollege.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Small","No","","","NA","NA","Fall 2013","NA","-","17447301","00238505"
"Northwest Technical College","905 Grant Avenue SE, Bemidji, Minnesota 56601-4907","www.ntcmn.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","979","979","39%","9%","Fall 2013","$12,099","-","173115","00575900"
"Northwestern Health Sciences University","2501 W 84th St, Bloomington, Minnesota 55431","www.nwhealth.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","No","858","176","56%","NA","Fall 2010","$20,394","-","174507","01232800"
"Nova Academy of Cosmetology","5979 Bandel Road, Rochester, Minnesota 55901","www.nova-academy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","39","39","68%","NA","2013-14","$14,199","Cosmetology/Cosmetologist, General","459426","04157600"
"Oak Hills Christian College","1600 Oak Hills Rd SW, Bemidji, Minnesota 56601-8834","www.oakhills.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","Yes","124","124","43%","NA","Fall 2010","$19,410","-","174525","00999200"
"PCI Academy-Plymouth","4315 Peony Lane N, Plymouth, Minnesota 55446","www.PCI-Academy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","103","103","94%","NA","2013-14","$13,347","Cosmetology/Cosmetologist, General","443979","02160901"
