"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Brown Mackie College-Greenville","Two Liberty Square, 75 Beattie Place Ste 100, Greenville, South Carolina 29601","www.brownmackie.edu/locations/greenville","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","285","285","21%","NA","Fall 2010","NA","-","456791","04051328"
"B-Unique Beauty and Barber Academy","10 Liberty Lane, Greenville, South Carolina 29607-2314","bubba-online.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","19","19","61%","39%","2013-14","$10,247","Barbering/Barber","487898","04239000"
"Central Carolina Technical College","506 N Guignard Dr, Sumter, South Carolina 29150-2499","www.cctech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","3579","3579","13%","11%","Fall 2013","$6,043","-","218858","00399500"
"Centura College-Columbia","131 Berkshire Dr., Columbia, South Carolina 29223","www.centuracollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","165","165","NA","NA","Fall 2013","$25,934","-","444972","03304301"
"Centura College-North Charleston","8088 Rivers Ave, North Charleston, South Carolina 29406-9235","www.centuracollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","","","NA","NA","2013-14","$25,157","-","434812","03304300"
"Charleston Cosmetology Institute","8484 Dorchester Road, Charleston, South Carolina 29420","www.charlestoncosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","122","122","88%","3%","2013-14","$16,531","Cosmetology/Cosmetologist, General","217794","02356600"
"Charleston School of Law","81 Mary Street, Charleston, South Carolina 29403","www.charlestonlaw.edu/","4-year, Private for-profit","Doctor's degree - professional practice","City: Midsize","No","420","","NA","NA","Fall 2010","NA","-","451510","04096300"
"Charleston Southern University","9200 University Blvd, Charleston, South Carolina 29406-9121","www.csuniv.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate","City: Midsize","Yes","3616","3204","36%","6%","Fall 2010","$15,709","-","217688","00341900"
"Charzanne Beauty College","1549 Hwy 72 E, Greenwood, South Carolina 29649","charzannebeautycollege.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","53","53","67%","2%","2013-14","$14,475","Cosmetology/Cosmetologist, General","217828","02338600"
"Citadel Military College of South Carolina","171 Moultrie St, Charleston, South Carolina 29409","www.citadel.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","Yes","3602","2773","69%","20%","Fall 2010","$18,465","-","217864","00342300"
"Claflin University","400 Magnolia Street, Orangeburg, South Carolina 29115-4498","www.claflin.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","1978","1905","56%","13%","Fall 2010","$17,241","-","217873","00342400"
"Clemson University","201 Sikes Hall, Clemson, South Carolina 29634","www.clemson.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","23406","18599","81%","16%","Fall 2010","$17,797","-","217882","00342500"
"Clinton College","1029 Crawford Rd, Rock Hill, South Carolina 29730","www.clintoncollege.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Small","Yes","200","200","48%","NA","Fall 2010","$10,431","-","217891","00492300"
"Coastal Carolina University","103 Tom Trout Drive, Conway, South Carolina 29526","www.coastal.edu","4-year, Public","Less than one year certificate|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Small","Yes","10479","9747","42%","17%","Fall 2010","$15,208","-","218724","00345100"
"Coker College","300 E College Ave, Hartsville, South Carolina 29550","coker.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","1222","1149","48%","NA","Fall 2010","$17,196","-","217907","00342700"
"College of Charleston","66 George St, Charleston, South Carolina 29424-0001","www.cofc.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","Yes","11294","10375","69%","23%","Fall 2010","$18,877","-","217819","00342800"
"Columbia Academy of Cosmetology","1221 Sunset Boulevard, West Columbia, South Carolina 29169-5911","columbiaacademyofcosmetology.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","32","32","8%","NA","2013-14","$27,363","Cosmetology/Cosmetologist, General","475626","03748501"
"Columbia College","1301 Columbia College Dr, Columbia, South Carolina 29203","www.columbiasc.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","Yes","1588","1456","50%","NA","Fall 2010","$16,583","-","217934","00343000"
"Columbia College-Joint Base Charleston-Weapons Station","NWS Charleston, Goose Creek, South Carolina 29445-6511","www.ccis.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","17706531","00245647"
"Columbia International University","7435 Monticello Rd, Columbia, South Carolina 29203-1513","www.ciu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Midsize","Yes","966","497","74%","18%","Fall 2010","$20,206","-","217925","00342900"
"Construction Training Center","7355 Garners Ferry Road, Columbia, South Carolina 29209","www.constructiontrainingcenter.org","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","13","13","NA","NA","2013-14","$6,385","Construction Trades, General","488040","04244100"
"Converse College","580 E Main St, Spartanburg, South Carolina 29302-0006","www.converse.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate","City: Small","Yes","1320","870","55%","NA","Fall 2010","$19,683","-","217961","00343100"
"Cosmetic Arts Institute","1789 Hampton Street, Walterboro, South Carolina 29488-4216","www.cosmeticartsinstitute.edu","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","32","32","56%","NA","2013-14","$19,525","Cosmetology/Cosmetologist, General","461360","04166900"
"Denmark Technical College","1126 Solomon Blatt Blvd, Denmark, South Carolina 29042","www.denmarktech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","632","632","11%","8%","Fall 2013","$6,816","-","217989","00536300"
"ECPI University-Charleston","7410 Northside Dr Ste G101, North Charleston, South Carolina 29420-1603","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","24893406","01019809"
"ECPI University-Columbia","250 Berryhill Rd Ste 300, Columbia, South Carolina 29210-1603","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","24893408","01019811"
"ECPI University-Greenville","1001 Keys Dr Ste 100, Greenville, South Carolina 29615-1603","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","24893404","01019806"
"Erskine College","2 Washington St, Due West, South Carolina 29639","www.erskine.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Rural: Distant","Yes","822","614","63%","NA","Fall 2010","$17,624","-","217998","00343200"
"Florence-Darlington Technical College","2715 W. Lucas Street, Florence, South Carolina 29501-0548","https://WWW.FDTC.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","6003","6003","12%","21%","Fall 2013","$3,401","-","218025","00399000"
"Forrest College","601 E River Street, Anderson, South Carolina 29624-2405","www.forrestcollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","106","106","75%","4%","Fall 2013","$16,500","-","218043","00492400"
"Fortis College-Columbia","246 Stoneridge Dr Ste 101, Columbia, South Carolina 29210","www.fortis.edu/","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","324","324","52%","NA","Fall 2013","$16,958","-","460020","01031906"
"Francis Marion University","4822 East Palmetto Street, Florence, South Carolina 29506","www.fmarion.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Small","Yes","3874","3559","40%","34%","Fall 2010","$10,070","-","218061","00922600"
"Furman","3300 Poinsett Highway, Greenville, South Carolina 29613-6162","www.furman.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Large","Yes","3003","2797","84%","15%","Fall 2010","$31,050","-","218070","00343400"
"Golf Academy of America-Myrtle Beach","3268 Waccamaw Blvd., Myrtle Beach, South Carolina 29579","www.golfacademy.edu","2-year, Private for-profit","Associate's degree","Suburb: Midsize","No","168","168","68%","NA","Fall 2013","$22,475","-","434690","03010614"
"Greenville Technical College","506 S Pleasantburg Dr, Greenville, South Carolina 29606","www.gvltec.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","11932","11932","11%","22%","Fall 2013","$7,208","-","218113","00399100"
"Horry-Georgetown Technical College","2050 Highway 501 East, Conway, South Carolina 29526","www.hgtc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","7018","7018","23%","12%","Fall 2013","$7,655","-","218140","00492500"
"International Diving Institute","1400 Pierside Street, North Charleston, South Carolina 29405-2206","www.idicharleston.edu/","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","56","56","97%","NA","2013-14","NA","Diver, Professional and Instructor","488925","04255600"
"Kenneth Shuler School of Cosmetology and Nails-Columbia","449 Saint Andrews Rd, Columbia, South Carolina 29210","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","133","133","71%","NA","2013-14","$15,648","Cosmetology/Cosmetologist, General","218195","02341100"
"Kenneth Shuler School of Cosmetology-Columbia","7474 Garners Ferry Road, Columbia, South Carolina 29209","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","143","143","32%","NA","2013-14","$16,688","Cosmetology/Cosmetologist, General","445850","02341104"
"Kenneth Shuler School of Cosmetology-Florence","2443 West Lucas Street, Florence, South Carolina 29501","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","193","193","56%","NA","2013-14","$14,290","Cosmetology/Cosmetologist, General","460011","03052301"
"Kenneth Shuler School of Cosmetology-Goose Creek","98 Davenport Street, Goose Creek, South Carolina 29445-6694","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","108","108","NA","NA","2013-14","$14,075","Cosmetology/Cosmetologist, General","489159","02341105"
"Kenneth Shuler School of Cosmetology-Greenville","3528-A Earl E. Morris Jr. Highway, Greenville, South Carolina 29611-7553","kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","160","160","52%","NA","2013-14","$15,202","Cosmetology/Cosmetologist, General","467906","01209202"
"Kenneth Shuler School of Cosmetology-North Augusta","1113 Knox Avenue, North Augusta, South Carolina 29841","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","151","151","50%","NA","2013-14","$16,171","Cosmetology/Cosmetologist, General","218159","03052300"
"Kenneth Shuler School of Cosmetology-Rock Hill","2383 Cherry Road, Rock Hill, South Carolina 29730","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","106","106","53%","NA","2013-14","$16,157","Cosmetology/Cosmetologist, General","432117","01209200"
"Kenneth Shuler School of Cosmetology-Spartanburg","1515 John B White SR Blvd, Spartanburg, South Carolina 29301","www.kennethshuler.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","130","130","38%","NA","2013-14","$13,737","Cosmetology/Cosmetologist, General","445841","02341103"
"Lander University","320 Stanley Avenue, Greenwood, South Carolina 29649-2099","www.lander.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Master's degree","Town: Distant","Yes","2772","2734","43%","34%","Fall 2010","$13,682","-","218229","00343500"
"LeGrand Institute of Cosmetology Inc","2418 Broad St, Camden, South Carolina 29020","www.legrandinstitute.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Fringe","No","31","31","83%","NA","2013-14","$11,502","Cosmetology/Cosmetologist, General","444228","03746300"
"Limestone College","1115 College Drive, Gaffney, South Carolina 29340-3799","www.limestone.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Fringe","Yes","3015","2946","33%","20%","Fall 2010","$23,468","-","218238","00343600"
"Medical University of South Carolina","179 Ashley Ave, Charleston, South Carolina 29425","www.musc.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","No","2986","306","NA","NA","Fall 2010","NA","-","218335","00343800"
"Midlands Technical College","1260 Lexington Drive, West Columbia, South Carolina 29170-2176","https://www.midlandstech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","10749","10749","9%","35%","Fall 2013","$6,028","-","218353","00399300"
"Miller-Motte Technical College-Charleston","8085 Rivers Ave., Ste E, Charleston, South Carolina 29418","miller-motte.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","621","621","36%","NA","Fall 2013","$21,019","-","441025","02614202"
"Miller-Motte Technical College-Conway","2541 Highway 501 East, Conway, South Carolina 29526-9508","www.miller-motte.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","702","702","49%","NA","Fall 2013","$19,939","-","460835","00499204"
"Morris College","100 West College Street, Sumter, South Carolina 29150-3599","www.morris.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","754","754","22%","48%","Fall 2010","$15,524","-","218399","00343900"
"Newberry College","2100 College St, Newberry, South Carolina 29108","www.newberry.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","1070","1070","44%","NA","Fall 2010","$18,327","-","218414","00344000"
"North Greenville University","7801 N. Tigerville Road, Tigerville, South Carolina 29688-1892","www.ngu.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Rural: Fringe","Yes","2534","2341","57%","NA","Fall 2010","$15,864","-","218441","00344100"
"Northeastern Technical College","1201 Chesterfield Hwy., Cheraw, South Carolina 29520","www.netc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","970","970","15%","17%","Fall 2013","$8,448","-","217837","00760200"
"Orangeburg Calhoun Technical College","3250 Saint Matthews Rd, Orangeburg, South Carolina 29118-8299","www.octech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","2640","2640","13%","9%","Fall 2013","$7,367","-","218487","00681500"
"Palmetto Beauty School","2601 East Main Street, Spartanburg, South Carolina 29307-1424","www.palmettocosmo.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","57","57","84%","NA","2013-14","$18,627","Cosmetology and Related Personal Grooming Arts, Other","475538","04192600"
"Paul Mitchell the School-Charleston","4952 Centre Pointe Drive, Suite 114, North Charleston, South Carolina 29418-6993","paulmitchell.edu/charleston","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","180","180","81%","NA","2013-14","$14,236","Cosmetology/Cosmetologist, General","467872","01179902"
"Paul Mitchell the School-Columbia","700 Gervais Street Suite D, Columbia, South Carolina 29201-3126","paulmitchell.edu/columbia","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","230","230","72%","2%","2013-14","$11,560","Cosmetology/Cosmetologist, General","467863","01179901"
"Paul Mitchell the School-Greenville","1215 A Woodruff Road, Greenville, South Carolina 29607","paulmitchell.edu/greenville","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","124","124","78%","NA","2013-14","$12,925","Cosmetology/Cosmetologist, General","483337","01179903"
"Piedmont Technical College","620 North Emerald Road, Greenwood, South Carolina 29646","www.ptc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","4907","4907","15%","14%","Fall 2013","$8,904","-","218520","00399200"
"Presbyterian College","503 South Broad Street, Clinton, South Carolina 29325","https://www.presby.edu","4-year, Private not-for-profit","Bachelor's degree|Doctor's degree - professional practice","Town: Distant","Yes","1352","1063","63%","30%","Fall 2010","$19,777","-","218539","00344500"
"Remington College-Columbia Campus","607 Bush River Rd, Columbia, South Carolina 29210","www.remingtoncollege.edu/columbia-south-carolina-technical-college","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","254","254","48%","NA","Fall 2013","$16,381","Medical/Clinical Assistant","457174","03026520"
"Sherman College of Straight Chiropractic","2020 Springfield Rd, Spartanburg, South Carolina 29316","www.sherman.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","Suburb: Midsize","No","384","","NA","NA","Fall 2010","NA","-","218751","02063700"
"South Carolina State University","300 College St NE, Orangeburg, South Carolina 29117-0001","www.scsu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Town: Distant","Yes","2905","2529","38%","20%","Fall 2010","$21,058","-","218733","00344600"
"South University-Columbia","9 Science Court, Columbia, South Carolina 29203","www.southuniversity.edu/columbia#location=Columbia,%20SC","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Suburb: Large","No","1270","885","10%","NA","Fall 2010","$19,422","-","251312","01303907"
"Southeastern Institute-Charleston","2431 Aviation Avenue, Suite 703, North Charleston, South Carolina 29406","www.southeasterninstitute.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","257","257","97%","NA","2013-14","$24,325","Medical/Clinical Assistant","443261","03555400"
"Southeastern Institute-Columbia","1628 Browning Road, Columbia, South Carolina 29210","www.southeasterninstitute.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","111","111","98%","NA","2013-14","$25,350","Medical/Clinical Assistant","444866","03746400"
"Southern Wesleyan University","907 Wesleyan Drive, Central, South Carolina 29630-1020","www.swu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","1880","1424","60%","20%","Fall 2010","$14,914","-","217776","00342200"
"Spartanburg Community College","107 Community College Drive, Spartanburg, South Carolina 29303","www.sccsc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","4715","4715","19%","14%","Fall 2013","$3,429","-","218830","00399400"
"Spartanburg Methodist College","1000 Powell Mill Road, Spartanburg, South Carolina 29301-5899","https://www.smcsc.edu/","2-year, Private not-for-profit","Associate's degree","Suburb: Midsize","Yes","737","737","40%","42%","Fall 2013","$13,713","-","218821","00344700"
"Strand College of Hair Design","423 79th Ave N, Myrtle Beach, South Carolina 29572","www.strandcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","80","80","66%","2%","2013-14","$11,704","Cosmetology/Cosmetologist, General","434496","03293300"
"Strayer University-Charleston Campus","5010 Wetland Crossing, North Charleston, South Carolina 29418","www.strayer.edu/south-carolina/charleston","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","45896402","00145954"
"Strayer University-Columbia Campus","200 Center Point Circle, Ste 300, Columbia, South Carolina 29210","www.strayer.edu/south-carolina/columbia","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","45896401","00145945"
"Strayer University-South Carolina","555 N Pleasantburg Dr Ste 300, Greenville, South Carolina 29607","www.strayer.edu/south-carolina/greenville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","No","2298","1674","14%","NA","Fall 2010","$25,699","-","458964","00145937"
"Sumter Beauty College","921 Carolina Ave, Sumter, South Carolina 29150-2871","www.sumterbeautycollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","24","24","60%","NA","2013-14","$8,968","Cosmetology/Cosmetologist, General","218867","02567600"
"Technical College of the Lowcountry","921 Ribaut Road, Beaufort, South Carolina 29901-1288","www.tcl.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2231","2231","12%","18%","Fall 2013","$4,585","-","217712","00991000"
"The Art Institute of Charleston","24 N. Market St, Charleston, South Carolina 29401","www.artinstitutes.edu/charleston","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","393","393","21%","3%","Fall 2010","$23,778","-","450085","00927004"
"Top of the Line Barber College","2049 Savannah Highway, Charleston, South Carolina 29407-2228","www.topofthelinebarbercollege.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","15","15","100%","NA","2013-14","$8,506","Barbering/Barber","487807","04228600"
"Tri-County Technical College","7900 U.S. Hwy 76, Pendleton, South Carolina 29670","https://www.tctc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","6094","6094","24%","38%","Fall 2013","$8,137","-","218885","00492600"
"Trident Technical College","7000 Rivers Avenue, Charleston, South Carolina 29423-8067","www.tridenttech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","13561","13561","10%","21%","Fall 2013","$7,616","-","218894","00492000"
"University of Phoenix-South Carolina","1001 Pinnacle Point Dr, Columbia, South Carolina 29223-5727","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","Suburb: Large","No","107","105","12%","NA","Fall 2010","NA","-","448567","42098866"
"University of South Carolina-Aiken","471 University Pkwy, Aiken, South Carolina 29801","web.usca.edu","4-year, Public","Bachelor's degree|Master's degree","Suburb: Large","Yes","3548","3371","42%","33%","Fall 2010","$14,465","-","218645","00344900"
"University of South Carolina-Beaufort","1 University Boulevard, Bluffton, South Carolina 29909","www.uscb.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree","Town: Fringe","Yes","2005","2005","24%","22%","Fall 2010","$14,592","-","218654","00345000"
"University of South Carolina-Columbia","Columbia-Campus, Columbia, South Carolina 29208","www.sc.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","34099","25556","73%","13%","Fall 2010","$19,913","-","218663","00344800"
"University of South Carolina-Lancaster","476 Hubbard Drive, Lancaster, South Carolina 29720-0889","usclancaster.sc.edu/","2-year, Public","Associate's degree","Town: Distant","No","1845","1845","16%","35%","Fall 2013","$8,127","-","218672","00344801"
"University of South Carolina-Salkehatchie","465 James Brandt Blvd, Allendale, South Carolina 29810-0617","uscsalkehatchie.sc.edu/","2-year, Public","Associate's degree","Rural: Fringe","No","1137","1137","25%","13%","Fall 2013","$12,679","-","218681","00345400"
"University of South Carolina-Sumter","200 Miller Rd, Sumter, South Carolina 29150-2498","www.uscsumter.edu/","2-year, Public","Associate's degree","City: Small","No","804","804","22%","47%","Fall 2013","$9,639","-","218690","00342600"
"University of South Carolina-Union","309 East Academy St, Union, South Carolina 29379-0729","uscunion.sc.edu/","2-year, Public","Associate's degree","Town: Distant","No","839","839","14%","25%","Fall 2013","$11,723","-","218706","00492700"
"University of South Carolina-Upstate","800 University Way, Spartanburg, South Carolina 29303-4999","www.uscupstate.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Midsize","Yes","5821","5578","42%","34%","Fall 2010","$14,446","-","218742","00695100"
"Virginia College-Charleston","6185 Rivers Avenue, North Charleston, South Carolina 29406","www.vc.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","307","307","38%","NA","Fall 2010","$18,071","-","456056","03010620"
"Virginia College-Columbia","7201 Two Notch Rd, Columbia, South Carolina 29223","https://www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","354","354","NA","NA","Fall 2013","$18,474","-","458593","03010621"
"Virginia College-Florence","2400 David H. McLeod Blvd, Florence, South Carolina 29501","www.vc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Small","No","257","257","48%","NA","Fall 2013","$17,605","-","480107","03010633"
