"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Colorado Heights University","3001 S Federal Blvd, Denver, Colorado 80236-2711","WWW.CHU.EDU","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","Yes","103","78","15%","NA","Fall 2010","NA","-","367839","03289300"
"Colorado Media School","404 South Upham St., Lakewood, Colorado 80226","beonair.com","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","123","123","74%","NA","2013-14","$23,203","Radio and Television","443632","03068201"
"Colorado Mesa University","1100 North Avenue, Grand Junction, Colorado 81501-3122","www.coloradomesa.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Small","Yes","9735","9595","32%","31%","Fall 2010","$13,529","-","127556","00135800"
"Colorado Mountain College","802 Grand Ave., Glenwood Springs, Colorado 81601-0233","coloradomtn.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","Yes","5806","5806","20%","38%","Fall 2010","$9,408","-","126711","00450600"
"Colorado Northwestern Community College","500 Kennedy Drive, Rangely, Colorado 81648-3598","www.cncc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Remote","Yes","1098","1098","32%","9%","Fall 2013","$12,099","-","126748","00135900"
"Colorado School of Healing Arts","7655 W Mississippi Ste 100, Lakewood, Colorado 80226","www.csha.net","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","98","98","76%","NA","Fall 2013","$26,497","-","381732","03584400"
"Colorado School of Mines","1500 Illinois St, Golden, Colorado 80401","www.mines.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","6069","4610","77%","7%","Fall 2010","$25,097","-","126775","00134800"
"Colorado School of Trades","1575 Hoyt St, Lakewood, Colorado 80215-2996","schooloftrades.edu","2-year, Private for-profit","Associate's degree","City: Midsize","No","170","170","82%","NA","Fall 2013","$16,726","Gunsmithing/Gunsmith","126784","01157200"
"Colorado School of Traditional Chinese Medicine","1441 York St Ste 302, Denver, Colorado 80206","www.cstcm.edu","4-year, Private for-profit","Master's degree","City: Large","No","97","","NA","NA","Fall 2010","NA","-","381352","03686300"
"Colorado State University-Fort Collins","102 Administration Building, Fort Collins, Colorado 80523-0100","www.colostate.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","31856","25177","67%","9%","Fall 2010","$16,232","-","126818","00135000"
"Colorado State University-Global Campus","7800 East Orchard Road Ste 200, Greenwood Village, Colorado 80111-0000","https://csuglobal.edu","4-year, Public","Bachelor's degree|Master's degree","Suburb: Large","No","11605","8168","NA","NA","Fall 2010","NA","-","476975","04208700"
"Colorado State University-Pueblo","2200 Bonforte Blvd, Pueblo, Colorado 81001-4901","https://www.csupueblo.edu","4-year, Public","Bachelor's degree|Master's degree","City: Midsize","Yes","7802","5024","32%","19%","Fall 2010","$12,887","-","128106","00136500"
"Colorado Technical University-Colorado Springs","4435 N Chestnut Street, Colorado Springs, Colorado 80907-3812","www.coloradotech.edu/Colorado-Springs","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree","City: Large","No","25548","22202","20%","NA","Fall 2010","$19,856","-","126827","01014800"
"Colorado Technical University-Denver","3151 S Vaughn Way, Aurora, Colorado 80014","www.coloradotech.edu/Denver","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","12682703","01014802"
"Columbia College-Denver","6892 S. Yosemite Ct Suite 3-100, Centennial, Colorado 80112-1464","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17706503","00245605"
"Community College of Aurora","16000 E CentreTech Pky, Aurora, Colorado 80011-9036","www.ccaurora.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","7387","7387","29%","9%","Fall 2013","$8,881","-","126863","02276900"
"Community College of Denver","1111 W. Colfax Ave., Denver, Colorado 80204-2026","www.ccd.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","9013","9013","15%","16%","Fall 2013","$8,038","-","126942","00954200"
"Concorde Career College-Aurora","111 N. Havana Street, Aurora, Colorado 80010-4314","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","521","521","70%","NA","Fall 2013","$23,359","Medical/Clinical Assistant","126687","00887100"
"Delta Montrose Technical College","1765 US Hwy 50, Delta, Colorado 81416","www.dmtc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","344","344","89%","NA","Fall 2013","$3,850","Cosmetology/Cosmetologist, General","126915","02156200"
"Denver College of Nursing","1401 19th St, Denver, Colorado 80202","www.denverschoolofnursing.edu/","4-year, Private for-profit","Associate's degree|Bachelor's degree","City: Large","No","761","761","75%","NA","Fall 2010","NA","-","454856","04148300"
"Denver Seminary","6399 S. Santa Fe Drive, Littleton, Colorado 80120","www.denverseminary.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree","Suburb: Large","Yes","901","","NA","NA","Fall 2010","NA","-","126979","00135200"
"DeVry University-Colorado","1870 W. 122nd Ave., Westminster, Colorado 80234","https://www.devry.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","455","368","11%","25%","Fall 2010","$28,699","-","482440","01072709"
"Ecotech Institute","1400 South Abilene Street, Aurora, Colorado 80012","www.ecotechinstitute.com","2-year, Private for-profit","Associate's degree","City: Large","No","204","204","33%","NA","Fall 2013","$17,096","-","460215","03010622"
"Emily Griffith Technical College","1860 Lincoln Street, Denver, Colorado 80203","www.emilygriffith.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Large","No","4693","4693","87%","NA","2013-14","$6,280","Nursing Assistant/Aide and Patient Care Assistant/Aide","127158","00559600"
"Empire Beauty School-Aurora","16800 E. Mississippi Ave., Aurora, Colorado 80017","www.empire.edu","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","74","74","30%","NA","Fall 2013","$14,949","Hair Styling/Stylist and Hair Design","447175","02173207"
"Empire Beauty School-Littleton","8996 W. Bowles Ave. # E-F, Littleton, Colorado 80123","www.empire.edu","2-year, Private for-profit","Two but less than 4 years certificate","Suburb: Large","No","70","70","51%","NA","Fall 2013","$11,324","Cosmetology/Cosmetologist, General","447166","02173206"
"Empire Beauty School-Thornton","3811 E 120th Ave, Thornton, Colorado 80233","www.empire.edu","2-year, Private for-profit","Two but less than 4 years certificate","Suburb: Large","No","85","85","40%","NA","Fall 2013","$11,011","Cosmetology/Cosmetologist, General","128337","00757306"
"Fort Lewis College","1000 Rim Drive, Durango, Colorado 81301-3999","fortlewis.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Distant","Yes","3600","3590","45%","39%","Fall 2010","$17,918","-","127185","00135300"
"Front Range Community College","3645 W 112th Ave, Westminster, Colorado 80031","www.frontrange.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","18966","18966","18%","12%","Fall 2013","$8,661","-","127200","00793300"
"Glenwood Beauty Academy","51241 Hwy 6 and 24 Ste 1, Glenwood Springs, Colorado 81601","glenwoodbeautyacademy.org","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","36","36","72%","4%","Fall 2013","$13,662","Cosmetology/Cosmetologist, General","127219","02267500"
"Hair Dynamics Education Center","6464 S College, Fort Collins, Colorado 80525","www.hairdynamics.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Midsize","No","117","117","98%","NA","Fall 2013","$12,635","Cosmetology/Cosmetologist, General","127228","02518500"
"Healing Arts Institute","4007 Automation Way, Fort Collins, Colorado 80525-3479","healingartsinstitute.net","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","50","50","82%","NA","2013-14","$23,145","Massage Therapy/Therapeutic Massage","381866","04183700"
"IBMC College","6805 Corporate Drive, Suite 100, Colorado Springs, Colorado 80919","www.ibmc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","269","269","77%","2%","Fall 2013","$18,430","Medical/Clinical Assistant","127839","00863500"
"IBMC College","3842 South Mason Street, Fort Collins, Colorado 80525","www.ibmc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","450","450","72%","2%","Fall 2013","$20,172","-","372329","03006300"
"Iliff School of Theology","2323 E. Iliff Ave., Denver, Colorado 80210-4798","www.iliff.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","No","311","","NA","NA","Fall 2010","NA","-","127273","00135400"
"Institute of Taoist Education and Acupuncture","317 W South Boulder Rd, Suite 5, Louisville, Colorado 80027","www.itea.edu","4-year, Private not-for-profit","Master's degree","Suburb: Small","No","31","","NA","NA","Fall 2010","NA","-","454838","04121200"
"Intellitec College-Colorado Springs","2315 East Pikes Peak Avenue, Colorado Springs, Colorado 80909-6096","www.IntelliTecCollege.com","2-year, Private for-profit","Associate's degree","City: Large","No","742","742","56%","NA","Fall 2013","$16,504","Automobile/Automotive Mechanics Technology/Technician","128179","02253700"
"Intellitec College-Grand Junction","772 Horizon Dr., Grand Junction, Colorado 81506","www.intellitec.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","942","942","59%","NA","Fall 2013","$25,223","Medical/Clinical Assistant","128188","03066900"
"International Salon and Spa Academy","5707 N Academy Blvd, Colorado Springs, Colorado 80918-3684","www.issaco.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","308","308","39%","3%","Fall 2013","$11,935","Cosmetology/Cosmetologist, General","127316","01285000"
"Johnson & Wales University-Denver","7150 Montview Blvd, Denver, Colorado 80220","www.jwu.edu/campuses/denver/index.html","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","1278","1258","64%","NA","Fall 2010","$23,765","-","439288","00340409"
"Lamar Community College","2401 S Main St, Lamar, Colorado 81052-3999","https://www.lamarcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","791","791","34%","8%","Fall 2013","$10,359","-","127389","00135500"
"Lincoln College of Technology-Denver","11194 E 45th Ave, Denver, Colorado 80239","www.lincolnedu.com/campus/denver-co","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","1033","1033","58%","NA","Fall 2013","$18,715","Automobile/Automotive Mechanics Technology/Technician","126951","00793806"
"Massage Therapy Institute of Colorado","1441 York St Ste 301, Denver, Colorado 80206","www.mtic.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","68","68","60%","NA","2013-14","$31,916","Massage Therapy/Therapeutic Massage","381361","03976300"
"Metropolitan State University of Denver","Speer Blvd and Colfax Ave, Denver, Colorado 80217-3362","www.msudenver.edu/","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","20474","19940","27%","35%","Fall 2010","$12,104","-","127565","00136000"
"Montage Academy","700 Ken Pratt Blvd Ste 510, Longmont, Colorado 80501","montage.academy","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Small","No","78","78","85%","NA","Fall 2013","$17,400","Cosmetology/Cosmetologist, General","479983","04195300"
"Montessori Casa International","144 Rampart Way, Denver, Colorado 80230","www.mcidenver.edu","< 2-year, Private not-for-profit","One but less than two years certificate","City: Large","No","14","14","NA","NA","2013-14","NA","Early Childhood Education and Teaching","451033","04125100"
"Montessori Education Center of the Rockies","4745 Walnut Street, Boulder, Colorado 80301","www.mecr.edu","4-year, Private not-for-profit","One but less than two years certificate|Postbaccalaureate certificate","City: Midsize","No","79","19","100%","NA","Fall 2010","$16,622","Montessori Teacher Education","127954","03306300"
"Morgan Community College","920 Barlow Road, Fort  Morgan, Colorado 80701","www.morgancc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1474","1474","45%","13%","Fall 2013","$6,822","-","127617","00998100"
"Naropa University","2130 Arapahoe Ave, Boulder, Colorado 80302-6697","www.naropa.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Master's degree","City: Midsize","Yes","931","382","37%","32%","Fall 2010","$27,482","-","127653","02117500"
"National American University-Centennial","8242 South University Blvd, Suite 100, Centennial, Colorado 80122-3157","www.national.edu/locations/campuses/centennial/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","151","151","NA","NA","Fall 2010","NA","-","466161","00405723"
"National American University-Colorado Springs","1915 Jamboree Drive,  Suite 185, Colorado Springs, Colorado 80920","www.national.edu/locations/campuses/colorado-springs/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","195","195","13%","NA","Fall 2010","NA","-","127680","00405702"
"National American University-Colorado Springs South","1079 Space Center Drive, Suite 140, Colorado Springs, Colorado 80915-3612","www.national.edu/locations/campuses/colorado-springs-south/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","191","191","NA","NA","Fall 2010","$18,759","-","466189","00405725"
"National American University-Westwood Teach-Out Site","350 Blackhawk Street, Aurora, Colorado 80011-8754","www.national.edu/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","74","74","NA","NA","Fall 2010","NA","-","489104","00405740"
"National Beauty College","1513 W. 70th Ave. #A, Denver, Colorado 80221","www.nationalbeautycollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","50","50","86%","NA","Fall 2013","$6,149","Cosmetology/Cosmetologist, General","454847","04139300"
"National Personal Training Institute of Colorado","4305 Beverly Street, Suite F, Colorado Springs, Colorado 80918-5925","www.personaltraininginstitute.edu","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","37","37","58%","NA","2013-14","$16,888","Health and Physical Education/Fitness, General","462327","04185401"
"National Personal Training Institute of Colorado","1658 Cole Boulevard, Suite 50, Lakewood, Colorado 80401-3304","www.personaltraininginstitute.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","65","65","66%","NA","2013-14","$19,744","Health and Physical Education/Fitness, General","462318","04185400"
"Nazarene Bible College","4120 E Fountain Blvd, Colorado Springs, Colorado 80916-1905","www.nbc.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","769","769","0%","25%","Fall 2010","NA","-","127714","01300700"
"New Dimensions Beauty Academy Inc","10158 South Parker Road Unit 101, Parker, Colorado 80138-9801","https://www.newdimensionsbeauty.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","53","53","75%","NA","Fall 2013","$13,735","Cosmetology/Cosmetologist, General","476823","04202600"
"Northeastern Junior College","100 College Avenue, Sterling, Colorado 80751-2944","www.njc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1645","1645","40%","10%","Fall 2013","$13,563","-","127732","00136100"
"Otero Junior College","1802 Colorado Ave, La Junta, Colorado 81050","WWW.OJC.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1464","1464","37%","9%","Fall 2013","$10,750","-","127778","00136200"
"Paul Mitchell the School-Colorado Springs","118 West Colorado Avenue, Colorado Springs, Colorado 80903","paulmitchell.edu/coloradosprings","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","243","243","45%","NA","Fall 2013","$17,127","Cosmetology/Cosmetologist, General","459286","04170200"
"Paul Mitchell the School-Denver","405 South Teller Street, Lakewood, Colorado 80226","paulmitchell.edu/denver","2-year, Private for-profit","Less than one year certificate|Two but less than 4 years certificate","City: Midsize","No","250","250","54%","2%","Fall 2013","$14,751","Cosmetology/Cosmetologist, General","482176","04221400"
"Pickens Technical College","500 Airport Blvd, Aurora, Colorado 80011-9307","www.pickenstech.org","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","1204","1204","79%","NA","Fall 2013","$5,088","-","128151","01287500"
"Pikes Peak Community College","5675 S Academy Blvd, Colorado Springs, Colorado 80906-5498","www.ppcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","13154","13154","17%","20%","Fall 2013","$9,082","-","127820","00889600"
"Pima Medical Institute-Aurora","13750 E. Mississippi Avenue, Aurora, Colorado 80012-0000","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","244","244","71%","NA","Fall 2013","$20,474","Medical/Clinical Assistant","461689","04177100"
"Pima Medical Institute-Colorado Springs","3770 Citadel Drive North, Colorado Springs, Colorado 80909","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","421","421","67%","NA","Fall 2013","$16,978","Medical/Clinical Assistant","442134","02217108"
"Pima Medical Institute-Denver","7475 Dakin St Suite 100, Denver, Colorado 80221","pmi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","747","747","74%","NA","Fall 2013","$20,463","Medical/Clinical Assistant","404912","02217104"
"Platt College-Aurora","3100 S Parker Rd, Aurora, Colorado 80014-3141","www.plattcolorado.edu","4-year, Private for-profit","Bachelor's degree","City: Large","No","221","221","NA","NA","Fall 2010","NA","-","260813","03014900"
"Pueblo Community College","900 West Orman Avenue, Pueblo, Colorado 81004-1499","www.pueblocc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Midsize","No","5562","5562","24%","3%","Fall 2010","$12,744","-","127884","02116300"
"Red Rocks Community College","13300 W Sixth Ave, Lakewood, Colorado 80228-1255","www.rrcc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","7738","7738","23%","32%","Fall 2010","$7,636","-","127909","00954300"
"Regis University","3333 Regis Blvd, Denver, Colorado 80221-1099","www.regis.edu/","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Large","Yes","8368","4070","68%","NA","Fall 2010","$26,505","-","127918","00136300"
"Relay Graduate School of Education - Denver","4130 Navajo Street, Denver, Colorado 80211-2534","","4-year, Private not-for-profit","One but less than two years certificate|Master's degree","City: Large","","","","NA","NA","Fall 2010","NA","-","47503309","04208609"
"Rocky Mountain College of Art and Design","1600 Pierce St, Lakewood, Colorado 80214","www.rmcad.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Master's degree","City: Midsize","No","923","906","47%","NA","Fall 2010","$23,693","-","127945","00764900"
"Rocky Vista University","8401 S Chambers Road, Parker, Colorado 80134","www.rvu.edu","4-year, Private for-profit","Master's degree|Doctor's degree - professional practice","Suburb: Large","No","647","","NA","NA","Fall 2010","NA","-","480790","04218900"
"Rolf Institute of Structural Integration","5055 Chaparral Court, Suite 103, Boulder, Colorado 80301-0000","www.rolf.org","< 2-year, Private not-for-profit","Less than one year certificate","City: Midsize","No","65","65","NA","NA","2013-14","$36,420","Somatic Bodywork","262466","04172500"
"Southwest Acupuncture College-Boulder","6630 Gunpark Dr Suite 200, Boulder, Colorado 80301","www.acupuncturecollege.edu","4-year, Private for-profit","Master's degree","City: Midsize","No","82","","NA","NA","Fall 2010","NA","-","436261","02622002"
"Spartan College of Aeronautics and Technology","1865 W. 121st Avenue, Westminster, Colorado 80234-3610","www.spartan.edu","2-year, Private for-profit","Associate's degree","Suburb: Large","No","85","85","NA","NA","Fall 2013","$21,163","-","490009","00729702"
"Spartan College of Aeronautics and Technology","10851 W 120th Ave, Broomfield, Colorado 80021-3465","www.spartan.edu","2-year, Private for-profit","Associate's degree|Two but less than 4 years certificate","City: Small","No","478","478","30%","NA","Fall 2013","$20,780","-","126605","00729700"
"Taft University System","600 South Cherry Street, Denver, Colorado 80246","www.taftu.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Master's degree|Doctor's degree - professional practice|Doctor's degree - other","Suburb: Large","No","814","8","NA","NA","Fall 2010","NA","-","454689","04100400"
"The Art Institute of Colorado","1200 Lincoln Street, Denver, Colorado 80203-2983","www.artinstitutes.edu/denver/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","811","811","29%","1%","Fall 2010","$21,712","-","126702","02078900"
"The Salon Professional Academy-Colorado Springs","4388 Austin Bluffs Pkwy, Colorado Springs, Colorado 80918","www.thesalonprofessionalacademycoloradosprings.com","2-year, Private for-profit","Less than one year certificate|Two but less than 4 years certificate","City: Large","No","71","71","76%","3%","Fall 2013","$15,660","Cosmetology/Cosmetologist, General","459295","04173800"
"The Salon Professional Academy-Grand Junction","432 North Avenue, Grand Junction, Colorado 81501","GrandJunctionBeautySchool.com","2-year, Private for-profit","Less than one year certificate|Two but less than 4 years certificate","City: Small","No","13","13","79%","NA","Fall 2013","$10,570","Cosmetology/Cosmetologist, General","126164","02165200"
