"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Bos-Man's Barber College","2724 W. 70th Street, Shreveport, Louisiana 71108","www.bosmansbarbercollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","18","18","NA","NA","2013-14","$16,535","Barbering/Barber","483948","04226000"
"Bossier Parish Community College","6220 East Texas, Bossier City, Louisiana 71111-6922","www.bpcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","6714","6714","12%","31%","Fall 2013","$8,643","-","158431","02055400"
"Camelot College","2618 Wooddale Blvd Ste A, Baton Rouge, Louisiana 70805","www.camelotcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","Yes","160","160","46%","NA","2013-14","$17,944","Medical/Clinical Assistant","417549","03023500"
"Cameron College","2740 Canal St, New Orleans, Louisiana 70119","www.cameroncollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","76","76","80%","20%","Fall 2013","$10,373","Medical Office Assistant/Specialist","158440","02234000"
"Capital Area Technical College","3250 North Acadian Thruway East, Baton Rouge, Louisiana 70805","www.mybrcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","1202","1202","46%","15%","Fall 2013","$11,302","-","158352","00548800"
"Celebrity Barber School","3220 Louisville Avenue, Monroe, Louisiana 71201-5133","www.celebritystylistbeautyschool.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","12","12","67%","NA","2013-14","$18,286","Barbering/Barber","487621","01288001"
"Celebrity Stylist Beauty School","3138 Louisville Ave, Monroe, Louisiana 71201-5135","www.celebritystylistbeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","30","30","55%","NA","2013-14","$15,683","Cosmetology/Cosmetologist, General","160126","01288000"
"Centenary College of Louisiana","2911 Centenary Boulevard, Shreveport, Louisiana 71134-1188","www.centenary.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","Yes","549","490","47%","NA","Fall 2010","$23,607","-","158477","00200300"
"Central Louisiana Technical Community College","4311 South MacArthur Drive, Alexandria, Louisiana 71302-3137","www.cltcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","2052","2052","53%","4%","Fall 2013","$10,703","-","158088","00548900"
"Cloyd's Barber School 2 Inc","1311 Winnsboro Rd, Monroe, Louisiana 71202","cloydsbarberschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","25","25","83%","NA","2013-14","$1,588","Barbering/Barber","366155","02338000"
"Cloyd's Beauty School 1 Inc","603 Natchitoches St, West Monroe, Louisiana 71291-0603","cloydsbeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","40","40","83%","NA","2013-14","$3,463","Cosmetology/Cosmetologist, General","158538","01109700"
"Cloyd's Beauty School 3 Inc","2514 Ferrand St, Monroe, Louisiana 71201","cloydsbeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","36","36","86%","NA","2013-14","$7,660","Cosmetology/Cosmetologist, General","248527","02352500"
"Compass Career College","42353 Deluxe Plaza, Suite 16, Hammond, Louisiana 70403","www.compasscareercollege.net","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","206","206","60%","NA","2013-14","$18,124","Medical/Clinical Assistant","447962","04040300"
"Cosmetology Training Center","5520 Johnston Street, Suite H2, Lafayette, Louisiana 70503","cosmetlafayettela.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","106","106","89%","NA","2013-14","$10,484","Cosmetology/Cosmetologist, General","407142","02548500"
"Crescent City Bartending School","209 N. Broad, New Orleans, Louisiana 70119","crescent.edu","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","393","393","85%","NA","2013-14","$15,031","Personal and Culinary Services, Other","158617","03010400"
"Delgado Community College","615 City Park Avenue, New Orleans, Louisiana 70119","WWW.DCC.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Large","No","15110","15110","11%","15%","Fall 2013","$7,990","-","158662","00462500"
"Delta College Inc","19231 N. 6th Street, Covington, Louisiana 70433-8947","www.deltacollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","198","198","76%","NA","2013-14","$17,464","Licensed Practical/Vocational Nurse Training","402563","03332600"
"Delta College of Arts & Technology","7380 Exchange Place, Baton Rouge, Louisiana 70806-1529","www.deltacollege.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","280","280","59%","NA","Fall 2013","$17,090","Licensed Practical/Vocational Nurse Training","366270","02538300"
"Delta College of Arts & Technology-Lafayette Campus","200 Republic Ave., Suite F, Lafayette, Louisiana 70508","www.deltacollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","219","219","62%","NA","2013-14","$17,127","Licensed Practical/Vocational Nurse Training","483355","02538301"
"Delta College-Slidell Campus","105 Gause Blvd., West, Slidell, Louisiana 70460-2624","deltacollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","150","150","67%","NA","2013-14","$15,833","Medical/Clinical Assistant","483364","03332601"
"Delta School of Business and Technology","517 Broad St, Lake Charles, Louisiana 70601","www.deltatech.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","138","138","55%","NA","Fall 2013","$16,330","-","158723","02055500"
"Demmons School of Beauty","2948 Ryan Street, Lake Charles, Louisiana 70601","averyjamesschool.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","44","44","40%","NA","2013-14","$10,985","Cosmetology/Cosmetologist, General","158778","00989800"
"Denham Springs Beauty School","923 Florida Blvd SE, Denham Springs, Louisiana 70726","www.dsbeautyschool.org","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","79","79","52%","NA","2013-14","$9,895","Cosmetology/Cosmetologist, General","158787","02619200"
"Diesel Driving Academy-Baton Rouge","8067 Airline Hwy, Baton Rouge, Louisiana 70815","www.dda.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","222","222","78%","NA","2013-14","$14,071","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","373526","03030900"
"Diesel Driving Academy-Shreveport","3523 Greenwood Road, Shreveport, Louisiana 71109","www.dda.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","153","153","81%","NA","2013-14","$13,154","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","260664","02260200"
"Dillard University","2601 Gentilly Blvd, New Orleans, Louisiana 70122","www.dillard.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","1261","1261","39%","NA","Fall 2010","$18,801","-","158802","00200400"
"D'Jay's Institute of Cosmetology and Esthiology","10120 Red Oaks Dr., Baton Rouge, Louisiana 70815","www.djaysschoolofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","61","61","55%","NA","2013-14","$18,614","Master Aesthetician/Esthetician","158644","01163100"
"Eastern College of Health Vocations-New Orleans","201 Evans Rd. Bldg 400, New Orleans, Louisiana 70123","www.easterncollege.edu.","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","87","87","71%","NA","2013-14","$12,932","Medical/Clinical Assistant","364751","02272401"
"Fletcher Technical Community College","1407 Highway 311, Schriever, Louisiana 70395","www.fletcher.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","2063","2063","17%","24%","Fall 2013","$9,287","-","160481","00576100"
"Fortis College-Baton Rouge","9255 Interline Avenue, Baton Rouge, Louisiana 70809-1908","www.fortis.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","353","353","64%","NA","Fall 2013","$26,765","-","439738","03480300"
"Franciscan Missionaries of Our Lady University","5414 Brittany Dr, Baton Rouge, Louisiana 70808","www.ololcollege.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Midsize","No","1409","1221","47%","NA","Fall 2010","$12,552","-","160074","03106200"
"Grambling State University","403 Main Street, Grambling, Louisiana 71245","www.gram.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Distant","Yes","4863","3883","34%","NA","Fall 2010","$17,239","-","159009","00200600"
"Guy's Shreveport Academy of Cosmetology Inc","1141 Shreveport Barksdale Highway, Shreveport, Louisiana 71105","guysacademy.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Midsize","No","26","26","38%","NA","Fall 2013","$10,527","Cosmetology/Cosmetologist, General","159027","02582200"
"Healthcare Training Institute","322 Williams Boulevard, Kenner, Louisiana 70062-7630","healthcaretraininginstitutenola.net","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","46","46","100%","NA","Fall 2013","$12,099","Nursing Assistant/Aide and Patient Care Assistant/Aide","481465","04217000"
"Herzing University-Kenner","2500 Williams Blvd, Kenner, Louisiana 70062","www.herzing.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","501","466","36%","NA","Fall 2010","$21,815","-","433536","00962110"
"Infinity College","117 West Pinhook Rd, Lafayette, Louisiana 70501-8833","www.infinitycollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","306","306","NA","NA","2013-14","NA","Nursing Assistant/Aide and Patient Care Assistant/Aide","485564","04245400"
"ITI Technical College","13944 Airline Hwy, Baton Rouge, Louisiana 70817","www.iticollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","593","593","62%","NA","Fall 2013","$17,529","-","159197","02166200"
"John Jay Beauty College","2844 Tennessee Ave, Kenner, Louisiana 70062","www.johnjaybeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","54","54","71%","NA","2013-14","$8,337","Cosmetology/Cosmetologist, General","159328","02265600"
"John Jay Beauty College","540 Robert E. Lee Blvd., New Orleans, Louisiana 70124","johnjaybeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","22","22","68%","NA","2013-14","$3,212","Cosmetology/Cosmetologist, General","159319","01184100"
"Learning Bridge Career Institute","1340 West Tunnel Boulevard, Houma, Louisiana 70360-2816","https://www.lbcihouma.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Midsize","No","38","38","91%","NA","2013-14","$6,990","Medical Insurance Coding Specialist/Coder","488138","04246700"
"Louisiana Academy of Beauty","550 E Laurel, Eunice, Louisiana 70535","www.louisianacademyofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","44","44","67%","NA","2013-14","$16,098","Cosmetology/Cosmetologist, General","159531","02536400"
"Louisiana College","1140 College Dr, Pineville, Louisiana 71359","www.lacollege.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Small","Yes","1093","909","35%","NA","Fall 2010","$13,821","-","159568","00200700"
"Louisiana Culinary Institute","10550 Airline Hwy, Baton Rouge, Louisiana 70816","www.lci.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","180","180","58%","NA","Fall 2010","$21,454","-","449612","04112300"
"Louisiana Delta Community College","7500 Millhaven Rd, Monroe, Louisiana 71203","www.ladelta.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3242","3242","12%","19%","Fall 2013","$8,681","-","483212","04130100"
"Louisiana State University and Agricultural & Mechanical College","156 Thomas Boyd Hall, Baton Rouge, Louisiana 70803-2750","www.lsu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","31409","26118","68%","NA","Fall 2010","$15,095","-","159391","00201000"
"Louisiana State University Health Sciences Center-New Orleans","433 Bolivar St, New Orleans, Louisiana 70112-2223","www.lsuhsc.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","2758","873","NA","NA","Fall 2010","NA","-","159373","00201400"
"Louisiana State University Health Sciences Center-Shreveport","1501 Kings Hwy, Shreveport, Louisiana 71103","www.lsuhscshreveport.edu","4-year, Public","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","No","874","28","NA","NA","Fall 2010","NA","-","435000","00806700"
"Louisiana State University-Alexandria","8100 Hwy 71 South, Alexandria, Louisiana 71302-9121","www.lsua.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","Yes","3276","3276","26%","35%","Fall 2010","$7,981","-","159382","00201100"
"Louisiana State University-Eunice","2048 Johnson Hwy, Eunice, Louisiana 70535","www.lsue.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2906","2906","16%","44%","Fall 2013","$7,403","-","159407","00201200"
"Louisiana State University-Shreveport","One University Place, Shreveport, Louisiana 71115-2399","www.lsus.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Midsize","No","4746","2587","36%","NA","Fall 2010","$8,274","-","159416","00201300"
"Louisiana Tech University","1310 West Railroad Avenue, Ruston, Louisiana 71272","www.latech.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","12672","11281","52%","30%","Fall 2010","$9,497","-","159647","00200800"
"Loyola University New Orleans","6363 Saint Charles Ave, New Orleans, Louisiana 70118-6143","www.loyno.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Large","Yes","3679","2482","55%","9%","Fall 2010","$24,119","-","159656","00201600"
"McCann School of Business & Technology","1227 Shreveport-Barksdale Hwy, Shreveport, Louisiana 71105","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","303","303","75%","NA","Fall 2013","$19,474","-","446880","02253902"
"McCann School of Business & Technology","2319 Louisville Ave, Monroe, Louisiana 71201","www.mccann.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","675","675","25%","NA","Fall 2013","$19,071","-","367112","02253901"
"McNeese State University","4205 Ryan St, Lake Charles, Louisiana 70605","www.mcneese.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","7621","6894","42%","25%","Fall 2010","$9,978","-","159717","00201700"
"Medical Training College","10525 Plaza Americana Drive, Baton Rouge, Louisiana 70816-5820","www.mtcbr.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","205","205","62%","NA","2013-14","$17,913","Massage Therapy/Therapeutic Massage","436650","03356300"
"Mid City College","5700 Florida Blvd, Baton Rouge, Louisiana 70806-0000","www.midcitycollege.edu","2-year, Private for-profit","Two but less than 4 years certificate","City: Midsize","No","13","13","NA","NA","Fall 2013","$34,150","-","444547","03810500"
"Moore Career College","14141 Airline Hwy bldg 1 Ste X, Baton Rouge, Louisiana 70817","moorecareercollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","39","39","72%","4%","2013-14","$8,544","Barbering/Barber","444662","03727500"
"My Le's Beauty College","601 Terry Parkway Ste. A, Gretna, Louisiana 70056","mylebeautycollegellc.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","28","28","61%","NA","2013-14","$11,198","Cosmetology/Cosmetologist, General","457606","04151600"
"New Orleans Baptist Theological Seminary","3939 Gentilly Blvd, New Orleans, Louisiana 70126","www.nobts.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - other","City: Large","Yes","2824","1250","65%","NA","Fall 2010","$10,140","-","159948","00201900"
"Nicholls State University","University Station  La Hwy 1, Thibodaux, Louisiana 70310","www.nicholls.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","6255","5636","47%","20%","Fall 2010","$10,169","-","159966","00200500"
"Northshore Technical Community College","1710 Sullivan Drive, Bogalusa, Louisiana 70427","northshorecollege.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3839","3839","49%","10%","Fall 2013","$7,136","-","160667","00675600"
"Northwest Louisiana Technical College","9500 Industrial Drive, Minden, Louisiana 71055-0000","www.nwltc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1972","1972","59%","NA","Fall 2013","$10,322","-","160010","00997500"
"Northwestern State University of Louisiana","175 Sam Sibley Drive, Natchitoches, Louisiana 71497-0002","www.nsula.edu/","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Remote","Yes","9819","8832","35%","NA","Fall 2010","$11,567","-","160038","00202100"
"Notre Dame Seminary Graduate School of Theology","2901 South Carrollton Ave, New Orleans, Louisiana 70118-4391","www.nds.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","Yes","231","20","NA","NA","Fall 2010","NA","-","160029","00202200"
"Nunez Community College","3710 Paris Rd, Chalmette, Louisiana 70043","www.nunez.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","2586","2586","16%","3%","Fall 2013","$7,139","-","158884","02166100"
"Omega Institute of Cosmetology","229 South Hollywood Rd Suite B, Houma, Louisiana 70360-2716","www.omegainstitutes.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","60","60","84%","NA","2013-14","$7,238","Cosmetology/Cosmetologist, General","439844","03498400"
"Opelousas School of Cosmetology","529 E Vine St, Opelousas, Louisiana 70570","www.opelousascosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Fringe","No","14","14","40%","NA","2013-14","$10,762","Cosmetology/Cosmetologist, General","159601","02601100"
"Park Place Premier Barber School","3024 Gentilly Boulevard, New Orleans, Louisiana 70122-3808","www.parkplacebarberschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","22","22","NA","NA","2013-14","$8,757","Barbering/Barber","484190","04234600"
"Pat Goins Benton Road Beauty School","1701 Old Minden Rd Ste 36, Bossier City, Louisiana 71111","www.patgoins.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","67","67","78%","NA","2013-14","$12,148","Cosmetology/Cosmetologist, General","160117","01287900"
"Pat Goins Ruston Beauty School","213 W Alabama Ave, Ruston, Louisiana 71270","www.patgoins.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","52","52","70%","NA","2013-14","$13,427","Cosmetology/Cosmetologist, General","160135","01282300"
"Pineville Beauty School","1008 Main Street, Pineville, Louisiana 71360-0000","www.pinevillebeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","62","62","73%","NA","2013-14","$9,675","Cosmetology/Cosmetologist, General","160199","02327800"
"Relay Graduate School of Education - Baton Rouge","100 Lafayette Street, Baton Rouge, Louisiana 70801-1201","","4-year, Private not-for-profit","Less than one year certificate|Master's degree","City: Midsize","","","","NA","NA","Fall 2010","NA","-","47503307","04208607"
"Relay Graduate School of Education - New Orleans","1555 Poydras Street, New Orleans, Louisiana 70112-3701","","4-year, Private not-for-profit","One but less than two years certificate|Master's degree","City: Large","","","","NA","NA","Fall 2010","NA","-","47503302","04208602"
"Remington College-Baton Rouge Campus","4520 South Sherwood Forrest Boulevard, Baton Rouge, Louisiana 70816","www.remingtoncollege.edu/baton-rouge-career-college","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","45","45","42%","NA","Fall 2013","$22,240","-","440271","03026515"
"Remington College-Lafayette Campus","303 Rue Louis XIV, Lafayette, Louisiana 70508","www.remingtoncollege.edu/louisiana-career-school-overview","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","323","323","46%","NA","Fall 2013","$19,667","-","160524","03026514"
"Remington College-Shreveport Campus","2106 Bert Kouns Industrial Loop, Shreveport, Louisiana 71101","www.remingtoncollege.edu/shreveport-career-school-overview","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","297","297","67%","NA","Fall 2010","$20,808","-","451866","03026513"
"River Parishes Community College","925 West Edenborne Parkway, Gonzales, Louisiana 70737","www.rpcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1980","1980","15%","22%","Fall 2013","$7,735","-","436304","03789400"
"Saint Joseph Seminary College","75376 River Road, St. Benedict, Louisiana 70457","saintjosephabbey.com/","4-year, Private not-for-profit","Bachelor's degree","Rural: Fringe","Yes","154","154","56%","NA","Fall 2010","$29,244","-","160409","00202700"
"Setting the Standard Barbering and Natural Hair Academy","2902 Jewella Avenue, Shreveport, Louisiana 71109-4124","www.sts-academy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","14","14","43%","NA","2013-14","$6,842","Barbering/Barber","483939","04225900"
"South Central Louisiana Technical College","900 Youngs Road, Morgan City, Louisiana 70380","www.scl.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2176","2176","32%","6%","Fall 2013","$7,157","-","160913","00552600"
"South Louisiana Beauty College","300 Howard Ave, Houma, Louisiana 70363","slbchouma.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","30","30","81%","NA","2013-14","$13,399","Cosmetology/Cosmetologist, General","160472","02518300"
"South Louisiana Community College","1101 Bertrand Drive, Lafayette, Louisiana 70506-4109","solacc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","6396","6396","20%","20%","Fall 2013","$8,223","-","434061","03956300"
"Southeastern Louisiana University","548 Ned McGehee Ave., Hammond, Louisiana 70402","www.southeastern.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","14483","13544","40%","35%","Fall 2010","$10,850","-","160612","00202400"
"Southeastern Louisiana University - EBR Parish School System Prof Dev","3000 North Sherwood Forest Drive, Baton Rouge, Louisiana 70814-5322","","4-year, Public","Master's degree|Doctor's degree - research/scholarship","City: Midsize","","","","NA","NA","Fall 2010","NA","-","16061201","00202401"
