"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Fairmont State University","1201 Locust Ave, Fairmont, West Virginia 26554-2470","https://www.fairmontstate.edu/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","4049","3804","28%","33%","Fall 2010","$8,738","-","237367","00381200"
"Fayette Institute of Technology","300 West Oyler Avenue, Oak Hill, West Virginia 25901","fit.faye.tec.wv.us/","< 2-year, Public","One but less than two years certificate","Suburb: Small","No","49","49","94%","NA","2013-14","$2,553","Licensed Practical/Vocational Nurse Training","413176","03076500"
"Fred W Eberle Technical Center","208 Morton Ave, Buckhannon, West Virginia 26201","fetc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","167","167","95%","NA","Fall 2013","$5,537","Electrician","237844","02534800"
"Future Generations University","390 Road Less Traveled, Franklin, West Virginia 26807-0000","www.future.edu","4-year, Private not-for-profit","Master's degree","Rural: Remote","No","31","","NA","NA","Fall 2010","NA","-","481030","04139900"
"Garnet Career Center","422 Dickinson St, Charleston, West Virginia 25301","garnet.edu","< 2-year, Public","One but less than two years certificate","City: Small","No","120","120","53%","NA","2013-14","$4,523","Licensed Practical/Vocational Nurse Training","431169","02218200"
"Glenville State College","200 High Street, Glenville, West Virginia 26351-1292","www.glenville.edu","4-year, Public","Associate's degree|Bachelor's degree","Town: Remote","Yes","1641","1641","35%","19%","Fall 2010","$12,048","-","237385","00381300"
"Huntington Junior College","900 Fifth Ave, Huntington, West Virginia 25701","www.huntingtonjuniorcollege.edu","2-year, Private for-profit","Associate's degree","City: Small","No","460","460","24%","14%","Fall 2013","$8,420","-","237437","00904700"
"International Beauty School 4","201 West King Street, Martinsburg, West Virginia 25401","www.theinternationalbeautyschool.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","71","71","81%","NA","Fall 2013","$13,805","Cosmetology/Cosmetologist, General","238005","00760000"
"James Rumsey Technical Institute","3274  Hedgesville Road, Martinsburg, West Virginia 25403-0259","www.jamesrumsey.com","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","Yes","128","128","80%","NA","2013-14","$14,765","Licensed Practical/Vocational Nurse Training","237473","00835500"
"John D Rockefeller IV Career Center","80 Rockefeller Circle, New Cumberland, West Virginia 26047","www.jdrcc.org","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","19","19","100%","NA","2013-14","$9,471","-","446349","03734300"
"Marshall University","1 John Marshall Dr, Huntington, West Virginia 25755","www.marshall.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","13647","9615","45%","27%","Fall 2010","$9,037","-","237525","00381500"
"Martinsburg College","341 Aikens Center, Martinsburg, West Virginia 25404-6204","www.martinsburgcollege.edu","2-year, Private for-profit","Less than one year certificate|Associate's degree","Suburb: Midsize","No","541","541","89%","NA","Fall 2013","NA","Medical Office Assistant/Specialist","487977","04242900"
"Mercer County Technical Education Center","1397 Stafford Dr, Princeton, West Virginia 24740","mercer-k12.wvnet.edu/technicaled/","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","147","147","80%","2%","Fall 2013","$6,024","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","237543","02535500"
"Meredith Manor International Equestrian Center","147 Saddle Lane, Waverly, West Virginia 26184","www.meredithmanor.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Distant","Yes","96","96","84%","NA","Fall 2013","$26,747","-","237552","03052000"
"Mineral County Vocational Technical Center","600 Harley O Staggers Sr Dr, Keyser, West Virginia 26726","boe.mine.k12.wv.us/mineralcountytechnicalcenter_home.aspx","< 2-year, Public","One but less than two years certificate","Town: Distant","No","17","17","96%","NA","2013-14","$2,036","Licensed Practical/Vocational Nurse Training","368647","01014000"
"Mingo Extended Learning Center","165 Bulldog BLVD, Delbarton, West Virginia 25670-9797","mingoadultlearningcenter.com","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Distant","No","20","20","NA","NA","2013-14","$5,289","Licensed Practical/Vocational Nurse Training","486202","04212400"
"Monongalia County Technical Education Center","1000 Mississippi Street, Morgantown, West Virginia 26501-6841","mtec.mono.k12.wv.us/","< 2-year, Public","One but less than two years certificate","City: Small","No","62","62","68%","NA","2013-14","$7,075","Licensed Practical/Vocational Nurse Training","237561","01290400"
"Morgantown Beauty College Inc","276 Walnut St, Morgantown, West Virginia 26505-5430","www.MorgantownBeautyCollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","97","97","67%","NA","Fall 2013","$9,344","Cosmetology/Cosmetologist, General","237570","03102100"
"Mountain State College","1508 Spring St, Parkersburg, West Virginia 26101-3993","www.msc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","112","112","0%","NA","Fall 2013","$15,697","-","237598","00500800"
"Mountain State School of Massage","601 50th St, Charleston, West Virginia 25304","www.mtnstmassage.com","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","15","15","91%","NA","2013-14","$16,816","Massage Therapy/Therapeutic Massage","448275","04028300"
"Mountwest Community and Technical College","One Mountwest Way, Huntington, West Virginia 25701","www.mctc.edu","2-year, Public","One but less than two years certificate|Associate's degree","Suburb: Midsize","No","2081","2081","14%","6%","Fall 2013","$6,891","-","444954","04041400"
"New River Community and Technical College","280 University Drive, Beaver, West Virginia 25813-8987","www.newriver.edu","2-year, Public","One but less than two years certificate|Associate's degree","Suburb: Small","No","1447","1447","19%","7%","Fall 2013","$3,730","-","447582","03960300"
"Ohio Valley University","1 Campus View Drive, Vienna, West Virginia 26105-8000","https://www.ovu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","557","528","38%","NA","Fall 2010","$19,007","-","237640","00381900"
"Opportunities Industrialization Center","120 Jackson St, Fairmont, West Virginia 26554","www.oictrainingacademy.org","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","55","55","67%","NA","2013-14","$10,150","Medical/Clinical Assistant","237613","02579900"
"Pierpont Community and Technical College","1201 Locust Ave, Fairmont, West Virginia 26554","https://www.pierpont.edu/","2-year, Public","One but less than two years certificate|Associate's degree","Town: Distant","Yes","1938","1938","16%","19%","Fall 2013","$8,955","-","443492","04038500"
"Potomac State College of West Virginia University","101 Fort Ave, Keyser, West Virginia 26726","www.potomacstatecollege.edu","4-year, primarily associate's, Public","Associate's degree|Bachelor's degree","Town: Distant","Yes","1452","1452","16%","37%","Fall 2010","$7,544","-","237701","00382711"
"Putnam Career and Technical Center","300 Roosevelt Boulevard, Eleanor, West Virginia 25070-0640","www.pctc.edu/","< 2-year, Public","One but less than two years certificate","Suburb: Midsize","No","62","62","77%","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","419420","03098300"
"Ralph R Willis Career and Technical Center","144 Vocational Road, Three Mile Curve, Stollings, West Virginia 25646","www.rrw.logancountyschoolswv.com/","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","50","50","78%","11%","2013-14","$4,418","Licensed Practical/Vocational Nurse Training","237491","02524500"
"Randolph Technical Center","200 Kennedy Drive, Elkins, West Virginia 26241-9527","rtc.rand.k12.wv.us/","< 2-year, Public","One but less than two years certificate","Town: Remote","No","21","21","100%","NA","2013-14","$9,236","Licensed Practical/Vocational Nurse Training","486406","04234800"
"Roane-Jackson Technical Center","9450 Spencer Rd, Leroy, West Virginia 25252-9700","www.rjtcwv.com","< 2-year, Public","One but less than two years certificate","Rural: Distant","No","20","20","61%","NA","2013-14","$840","Licensed Practical/Vocational Nurse Training","364575","02057400"
"Ross Medical Education Center-Charleston","5707 MacCorkle Avenue S.E., Ste. 20, Charleston, West Virginia 25304-2816","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","127","127","77%","NA","2013-14","$18,268","Medical/Clinical Assistant","481906","02533604"
"Ross Medical Education Center-Morgantown","1064 Suncrest Towne Centre Drive, Morgantown, West Virginia 26505-1875","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Small","No","74","74","80%","NA","2013-14","$19,550","Medical/Clinical Assistant","476230","02180109"
"Salem International University","223 W Main St, Salem, West Virginia 26426","www.salemu.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Rural: Distant","Yes","848","649","19%","22%","Fall 2010","$22,810","-","237783","00382000"
"Scott College of Cosmetology","1502 Market St, Wheeling, West Virginia 26003","www.scottcollegeofcosmetology.edu/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","46","46","56%","3%","Fall 2013","$7,677","Cosmetology/Cosmetologist, General","201982","02145100"
"Shepherd University","301 North King St, Shepherdstown, West Virginia 25443","www.shepherd.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","Town: Fringe","Yes","3779","3436","46%","12%","Fall 2010","$9,692","-","237792","00382200"
"Southern West Virginia Community and Technical College","Dempsey Branch Road, Mount Gay, West Virginia 25637","www.southernwv.edu","2-year, Public","One but less than two years certificate|Associate's degree","Town: Distant","No","1680","1680","16%","14%","Fall 2013","$4,010","-","237817","00381600"
"Strayer University-West Virginia","100 Corporate Center Dr, Scott Depot, West Virginia 25560","www.strayer.edu/west-virginia/teays-valley","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Midsize","No","189","153","NA","NA","Fall 2010","$28,502","-","456621","00145974"
"United Technical Center","251 Marietta Street, Clarksburg, West Virginia 26301-6313","www.harcoboe.com/utc/faculty/practicalnursing.cfm","< 2-year, Public","One but less than two years certificate","Town: Distant","No","28","28","80%","NA","2013-14","$5,110","-","419031","02068000"
"University of Charleston","2300 MacCorkle Avenue,  SE, Charleston, West Virginia 25304","www.ucwv.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Small","Yes","2425","1761","40%","43%","Fall 2010","$17,834","-","237312","00381800"
"Valley College-Beckley","120 New River Town Center, Beckley, West Virginia 25801","www.valley.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","410","410","69%","4%","Fall 2013","$30,278","-","377652","03084400"
"Valley College-Martinsburg","287 Aikens Ctr Edwin Miller Blvd, Martinsburg, West Virginia 25404-6203","www.valley.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Midsize","No","228","228","71%","4%","Fall 2013","$25,617","Medical/Clinical Assistant","377661","02609400"
"Valley College-Princeton","617 Mercer Street, Princeton, West Virginia 24740","www.valley.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Town: Distant","No","151","151","48%","7%","Fall 2013","$24,772","Medical/Clinical Assistant","377670","03084200"
"West Liberty University","208 University Drive, West Liberty, West Virginia 26074","www.westliberty.edu/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","2317","2109","43%","27%","Fall 2010","$12,285","-","237932","00382300"
"West Virginia Business College-Nutter Fort","116 Pennsylvania Avenue, Nutter Fort, West Virginia 26301","www.wvbc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Town: Distant","No","","","NA","NA","Fall 2013","NA","-","23797801","01086101"
"West Virginia Business College-Wheeling","1052 Main St, Wheeling, West Virginia 26003","www.wvbc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","106","106","76%","NA","Fall 2013","$25,758","-","237978","01086100"
"West Virginia Junior College-Bridgeport","176 Thompson Dr., Bridgeport, West Virginia 26330","www.wvjc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Town: Distant","No","155","155","61%","NA","Fall 2013","$12,825","-","442383","01057302"
"West Virginia Junior College-Charleston","1000 Virginia St E, Charleston, West Virginia 25301","www.wvjc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","146","146","39%","NA","Fall 2013","$11,280","-","237987","01057300"
"West Virginia Junior College-Morgantown","148 Willey St, Morgantown, West Virginia 26505","www.wvjc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","476","476","52%","NA","Fall 2013","$16,767","-","237996","00500700"
"West Virginia Northern Community College","1704 Market St., Wheeling, West Virginia 26003-3699","www.wvncc.edu/","2-year, Public","One but less than two years certificate|Associate's degree","City: Small","No","1774","1774","20%","14%","Fall 2013","$3,982","-","238014","00905400"
"West Virginia School of Osteopathic Medicine","400 N Lee St, Lewisburg, West Virginia 24901","www.wvsom.edu","4-year, Public","Doctor's degree - professional practice","Town: Distant","No","847","","NA","NA","Fall 2010","NA","-","237880","01124500"
"West Virginia State University","Rte 25, Institute, West Virginia 25112-1000","www.wvstateu.edu","4-year, Public","One but less than two years certificate|Bachelor's degree|Master's degree","Suburb: Midsize","Yes","3514","3433","29%","NA","Fall 2010","$9,613","-","237899","00382600"
"West Virginia University","PO Box 6201, Morgantown, West Virginia 26506","www.wvu.edu","4-year, Public","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","28488","22350","57%","29%","Fall 2010","$10,814","-","238032","00382700"
"West Virginia University at Parkersburg","300 Campus Drive, Parkersburg, West Virginia 26104","www.wvup.edu","4-year, primarily associate's, Public","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Small","No","2561","2561","33%","15%","Fall 2010","$8,121","-","237686","00382800"
"West Virginia University Hospital Departments of Rad Tech and Nutrition","Medical Ctr Dr, Morgantown, West Virginia 26506-8062","www.wvuhradtech.com","4-year, Private not-for-profit","One but less than two years certificate|Two but less than 4 years certificate|Postbaccalaureate certificate","City: Small","No","52","45","94%","NA","Fall 2010","NA","Radiologic Technology/Science - Radiographer","237905","01257300"
"West Virginia University Institute of Technology","512 South Kanawha Street, Beckley, West Virginia 25801","www.wvutech.edu","4-year, Public","Bachelor's degree","Rural: Fringe","Yes","1347","1347","21%","37%","Fall 2010","$8,674","-","237950","00382721"
"West Virginia Wesleyan College","59 College Ave, Buckhannon, West Virginia 26201-2994","www.wvwc.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Remote","Yes","1542","1396","50%","NA","Fall 2010","$18,768","-","237969","00383000"
"Wheeling Jesuit University","316 Washington Ave, Wheeling, West Virginia 26003","www.wju.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","Yes","1289","945","58%","16%","Fall 2010","$19,098","-","238078","00383100"
"Wood County School of Practical Nursing","300 Campus Drive, Parkersburg, West Virginia 26104","woodcountyschoolswv.com/WCT/Class/10452-Practical-Nursing","< 2-year, Public","One but less than two years certificate","Suburb: Small","No","30","30","92%","NA","2013-14","$3,169","Licensed Practical/Vocational Nurse Training","238096","01174900"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
