"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Roane State Community College","276 Patton Lane, Harriman, Tennessee 37748","www.roanestate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","5756","5756","25%","19%","Fall 2013","$7,849","-","221397","00991400"
"Ross Medical Education Center-Johnson City","3021 East Oakland Avenue, Johnson City, Tennessee 37601-1526","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","205","205","NA","NA","2013-14","$19,584","Medical/Clinical Assistant","484358","02246306"
"Ross Medical Education Center-Knoxville","206 N Seven Oaks Dr, Knoxville, Tennessee 37922-2367","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","68","68","NA","NA","2013-14","$19,829","Medical/Clinical Assistant","486716","02533605"
"SAE Institute of Technology-Nashville","7 Music Circle N, Nashville, Tennessee 37203","www.nashville.sae.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","157","157","78%","2%","Fall 2013","$28,950","-","446525","03830300"
"Sandra Academy of Salon Services, Inc","907 Main Street, New Tazewell, Tennessee 37825-7239","www.sandraacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","48","48","NA","NA","2013-14","$15,715","Cosmetology/Cosmetologist, General","486442","04236400"
"Sewanee-The University of the South","735 University Avenue, Sewanee, Tennessee 37383-1000","www.sewanee.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Rural: Distant","Yes","1815","1731","82%","15%","Fall 2010","$30,726","-","221519","00353400"
"South College","3904 Lonas Road, Knoxville, Tennessee 37909-0000","www.southcollegetn.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Midsize","No","1838","1149","36%","19%","Fall 2010","$25,885","-","220552","00493800"
"Southern Adventist University","4881 Taylor Cir, Collegedale, Tennessee 37315-0370","www.southern.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","2959","2544","61%","29%","Fall 2010","$21,540","-","221661","00351800"
"Southern College of Optometry","1245 Madison Ave, Memphis, Tennessee 38104-2211","https://www.sco.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Large","No","530","","NA","NA","Fall 2010","NA","-","221670","00351700"
"Southwest Tennessee Community College","737 Union Avenue, Memphis, Tennessee 38103","www.southwest.tn.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","8327","8327","10%","10%","Fall 2013","$3,927","-","221485","01043900"
"Strayer University-Knoxville Campus","10118 Parkside Dr Ste 200, Knoxville, Tennessee 37922","www.strayer.edu/tennessee/knoxville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","44376603","00145960"
"Strayer University-Nashville Campus","1809 Dabbs Avenue, Nashville, Tennessee 37210","www.strayer.edu/tennessee/nashville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","44376601","00145933"
"Strayer University-Shelby Oaks Campus","7275 Appling Farms Pkwy, Memphis, Tennessee 38133","www.strayer.edu/tennessee/shelby","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","44376602","00145938"
"Strayer University-Tennessee","2620 Thousand Oaks Blvd Ste 1100, Memphis, Tennessee 38118","www.strayer.edu/tennessee/thousand-oaks","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","2247","1694","0%","NA","Fall 2010","$25,183","-","443766","00145932"
"Styles and Profiles Beauty College","119 S Second St, Selmer, Tennessee 38375","www.spbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","21","21","95%","NA","2013-14","$1,473","Cosmetology/Cosmetologist, General","428073","03126900"
"Tennessee Academy of Cosmetology-Shelby Drive","7053 Winchester Road, Memphis, Tennessee 38125","tac.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","51","51","63%","4%","2013-14","$12,175","Cosmetology/Cosmetologist, General","417789","03024900"
"Tennessee Academy of Cosmetology-Stage Road","7041 Stage Road, Suite 101, Memphis, Tennessee 38133","tac.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","33","33","64%","5%","2013-14","$12,701","Cosmetology/Cosmetologist, General","416670","02540000"
"Tennessee Career Institute","1412 Trotwood Avenue, Suite 1, Columbia, Tennessee 38401","tnci.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","62","62","60%","NA","2013-14","$11,058","Cosmetology/Cosmetologist, General","448150","04035300"
"Tennessee College of Applied Technology Nashville","100 White Bridge Rd, Nashville, Tennessee 37209-4515","www.tcatnashville.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","1089","1089","74%","NA","Fall 2013","$9,433","Licensed Practical/Vocational Nurse Training","248925","00535900"
"Tennessee College of Applied Technology-Athens","1635 Technology Way, Athens, Tennessee 37371-0848","www.tcatathens.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Distant","No","415","415","83%","NA","2013-14","$3,717","Licensed Practical/Vocational Nurse Training","219596","00535800"
"Tennessee College of Applied Technology-Covington","1600 Hwy 51 South, Covington, Tennessee 38019","www.tcatcovington.edu/","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","326","326","55%","NA","Fall 2013","$4,948","Industrial Mechanics and Maintenance Technology","219921","00528000"
"Tennessee College of Applied Technology-Crossville","910 Miller Avenue, Crossville, Tennessee 38555","www.tcatcrossville.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","398","398","72%","NA","Fall 2013","$9,929","Licensed Practical/Vocational Nurse Training","221591","00402600"
"Tennessee College of Applied Technology-Crump","3070 Hwy. 64 West, Crump, Tennessee 38327","www.tcatcrump.edu","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","320","320","83%","3%","Fall 2013","$7,180","Autobody/Collision and Repair Technology/Technician","221430","00535700"
"Tennessee College of Applied Technology-Dickson","740 Hwy 46, Dickson, Tennessee 37055","https://www.tcatdickson.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","559","559","77%","NA","Fall 2013","$9,423","Licensed Practical/Vocational Nurse Training","219994","00778200"
"Tennessee College of Applied Technology-Elizabethton","426 Highway 91, Elizabethton, Tennessee 37643","www.tcatelizabethton.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","478","478","90%","NA","Fall 2013","$8,963","Licensed Practical/Vocational Nurse Training","220127","00528100"
"Tennessee College of Applied Technology-Harriman","1745 Harriman Highway, Harriman, Tennessee 37748-5849","www.tcatharriman.edu","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","286","286","78%","NA","Fall 2013","$9,439","Licensed Practical/Vocational Nurse Training","220251","01032600"
"Tennessee College of Applied Technology-Hartsville","716 McMurry Blvd East, Hartsville, Tennessee 37074-2028","www.tcathartsville.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Distant","No","654","654","70%","NA","Fall 2013","$5,938","Machine Shop Technology/Assistant","220279","00528200"
"Tennessee College of Applied Technology-Hohenwald","813 West Main, Hohenwald, Tennessee 38462-2201","www.tcathohenwald.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","344","344","81%","NA","Fall 2013","$12,308","Licensed Practical/Vocational Nurse Training","220321","00535600"
"Tennessee College of Applied Technology-Jacksboro","265 Elkins Rd, Jacksboro, Tennessee 37757","www.tcatjacksboro.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","260","260","78%","NA","Fall 2013","$6,888","Licensed Practical/Vocational Nurse Training","220394","01070000"
"Tennessee College of Applied Technology-Jacksboro -","2221 Jacksboro Pike, LaFollette, Tennessee 37766-3006","","< 2-year, Public","One but less than two years certificate","Town: Distant","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","22039401","01070001"
"Tennessee College of Applied Technology-Jackson","2468 Technology Center Drive, Jackson, Tennessee 38301","www.tcatjackson.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Small","No","410","410","77%","12%","Fall 2013","$7,986","Licensed Practical/Vocational Nurse Training","221616","00535400"
"Tennessee College of Applied Technology-Knoxville","1100 Liberty Street, Knoxville, Tennessee 37919","www.tcatknoxville.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Midsize","No","1112","1112","79%","NA","Fall 2013","$8,379","Licensed Practical/Vocational Nurse Training","221625","00402500"
"Tennessee College of Applied Technology-Livingston","740 Hi Tech Dr, Livingston, Tennessee 38570","www.tcatlivingston.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","553","553","76%","NA","Fall 2013","$5,532","Licensed Practical/Vocational Nurse Training","220640","00535300"
"Tennessee College of Applied Technology-McKenzie","16940 Highland Dr, McKenzie, Tennessee 38201","www.tcatmckenzie.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","182","182","83%","NA","Fall 2013","$3,159","Welding Technology/Welder","220756","00535200"
"Tennessee College of Applied Technology-McMinnville","241 Vo Tech Dr, McMinnville, Tennessee 37110","www.tcatmcminnville.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","306","306","80%","NA","Fall 2013","$10,272","Licensed Practical/Vocational Nurse Training","221607","00530700"
"Tennessee College of Applied Technology-Memphis","550 Alabama Ave, Memphis, Tennessee 38105-3604","www.tcatmemphis.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","1003","1003","70%","3%","Fall 2013","$7,059","Aircraft Powerplant Technology/Technician","220853","00536000"
"Tennessee College of Applied Technology-Morristown","821 W Louise Ave, Morristown, Tennessee 37813-2094","www.tcatmorristown.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","683","683","79%","NA","Fall 2013","$10,285","Licensed Practical/Vocational Nurse Training","221050","00535100"
"Tennessee College of Applied Technology-Murfreesboro","1303 Old Fort Pky, Murfreesboro, Tennessee 37129-3311","www.tcatmurfreesboro.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Midsize","No","432","432","86%","NA","Fall 2013","$10,308","Licensed Practical/Vocational Nurse Training","221102","02103500"
"Tennessee College of Applied Technology-Newbern","340 Washington St, Newbern, Tennessee 38059","www.tcatnewbern.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Rural: Fringe","No","419","419","81%","4%","Fall 2013","$8,587","Licensed Practical/Vocational Nurse Training","221236","00528300"
"Tennessee College of Applied Technology-Oneida-Huntsville","355 Scott High Drive, Huntsville, Tennessee 37756-4149","www.tcatoneida.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","338","338","69%","NA","Fall 2013","$7,202","Licensed Practical/Vocational Nurse Training","221582","00971000"
"Tennessee College of Applied Technology-Paris","312 S Wilson Street, Paris, Tennessee 38242","https://www.tcatparis.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Remote","No","308","308","78%","NA","Fall 2013","$6,074","Licensed Practical/Vocational Nurse Training","221281","02237900"
"Tennessee College of Applied Technology-Pulaski","1233 E College St, Pulaski, Tennessee 38478-0614","www.tcatpulaski.edu","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","692","692","69%","NA","Fall 2013","$6,912","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","221333","00946400"
"Tennessee College of Applied Technology-Ripley","127 Industrial Drive, Ripley, Tennessee 38063","www.tcatripley.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","211","211","75%","NA","Fall 2013","$5,902","Licensed Practical/Vocational Nurse Training","221388","01216400"
"Tennessee College of Applied Technology-Shelbyville","1405 Madison St, Shelbyville, Tennessee 37160-3629","www.tcatshelbyville.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","552","552","57%","NA","Fall 2013","$10,471","Industrial Mechanics and Maintenance Technology","221494","00537900"
"Tennessee College of Applied Technology-Whiteville","1685 Highway 64, Whiteville, Tennessee 38075-0489","www.tcatwhiteville.edu","2-year, Public","One but less than two years certificate|Two but less than 4 years certificate","Rural: Distant","No","271","271","62%","NA","Fall 2013","$7,960","Licensed Practical/Vocational Nurse Training","221634","02092800"
"Tennessee School of Beauty of Knoxville Inc","4704 Western Ave, Knoxville, Tennessee 37921","www.tennesseeschoolofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","167","167","72%","1%","2013-14","$11,716","Cosmetology/Cosmetologist, General","221829","00956700"
"Tennessee State University","3500 John A. Merritt Blvd, Nashville, Tennessee 37209-1561","www.tnstate.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","8760","7014","34%","26%","Fall 2010","$9,614","-","221838","00352200"
"Tennessee Technological University","1 William L. Jones Drive, Cookeville, Tennessee 38505-0001","www.tntech.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Remote","Yes","10493","9438","51%","20%","Fall 2010","$14,688","-","221847","00352300"
"Tennessee Wesleyan University","204 East College Street, Athens, Tennessee 37303","www.tnwesleyan.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","1037","1015","46%","NA","Fall 2010","$12,329","-","221731","00352500"
"The Art Institute of Tennessee-Nashville","100 Centerview Drive, Suite 250, Nashville, Tennessee 37214-3439","www.artinstitutes.edu/nashville/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","584","584","32%","2%","Fall 2010","$22,224","-","449010","00927003"
"The Salon Professional Academy-Nashville","2710 Old Lebanon Road, Suite 6, Nashville, Tennessee 37214-2163","www.NashvilleBeautySchool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","44","44","95%","NA","2013-14","$11,507","Cosmetology/Cosmetologist, General","481340","04213800"
"The University of Tennessee-Chattanooga","615 McCallie Ave, Chattanooga, Tennessee 37403-2598","www.utc.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","11533","10170","44%","NA","Fall 2010","$14,559","-","221740","00352900"
"The University of Tennessee-Health Science Center","Memphis, Tennessee 38163","www.uthsc.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","No","3097","287","NA","NA","Fall 2010","NA","-","487010","00672500"
"The University of Tennessee-Knoxville","527 Andy Holt Tower, Knoxville, Tennessee 37996","www.utk.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","28052","22139","69%","NA","Fall 2010","$20,780","-","221759","00353000"
"The University of Tennessee-Martin","554 University Street, Martin, Tennessee 38238","www.utm.edu","4-year, Public","Bachelor's degree|Master's degree","Town: Remote","Yes","6705","6279","50%","28%","Fall 2010","$10,430","-","221768","00353100"
"Trevecca Nazarene University","333 Murfreesboro Rd, Nashville, Tennessee 37210","www.trevecca.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","3221","2092","49%","NA","Fall 2010","$17,898","-","221892","00352600"
"Tusculum College","60 Shiloh Road, Greeneville, Tennessee 37743","www.tusculum.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","1796","1585","41%","NA","Fall 2010","$16,223","-","221953","00352700"
"Union University","1050 Union University Dr, Jackson, Tennessee 38305-3697","www.uu.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","3466","2286","68%","5%","Fall 2010","$25,759","-","221971","00352800"
"University of Memphis","Southern Avenue, Memphis, Tennessee 38152","www.memphis.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","21301","17183","42%","14%","Fall 2010","$13,291","-","220862","00350900"
"University of Phoenix-Tennessee","616 Marriott Dr, Nashville, Tennessee 37214","www.phoenix.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Master's degree","City: Large","No","604","561","14%","NA","Fall 2010","NA","-","484747","42098867"
"Vanderbilt University","2101 West End Avenue, Nashville, Tennessee 37240","www.vanderbilt.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","12587","6871","92%","NA","Fall 2010","$23,150","-","221999","00353500"
"Vatterott College-Appling Farms","6991 Appling Farms Parkway, Memphis, Tennessee 38133","www.vatterott.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","300","300","60%","3%","Fall 2013","$19,035","-","455567","02609204"
"Vatterott College-Dividend","2655 Dividend Drive, Memphis, Tennessee 38132","www.vatterott.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","770","770","39%","4%","Fall 2013","$18,235","-","440873","02599710"
"Vibe Barber College","623 Chelsea Avenue, Memphis, Tennessee 38107-2538","vibebarbercollege.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","61","61","NA","NA","2013-14","$11,114","Barbering/Barber","483744","04215200"
"Virginia College-Chattanooga","721 Eastgate Loop Rd., Chattanooga, Tennessee 37411","www.vc.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","256","256","46%","NA","Fall 2013","$17,173","-","450289","03010606"
"Virginia College-Knoxville","5003 North Broadway Street, Knoxville, Tennessee 37918-2472","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","362","362","NA","NA","Fall 2013","$16,363","-","475617","03010630"
"Visible Music College","200 Madison Ave, Memphis, Tennessee 38103","www.visible.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","117","117","45%","23%","Fall 2010","$22,520","-","449764","03982300"
"Volunteer Beauty Academy-Dyersburg","395 US Highway 51 Bypass N Suite A, Dyersburg, Tennessee 38024-1604","www.volunteerbeauty.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","36","36","21%","NA","2013-14","$10,327","Cosmetology/Cosmetologist, General","222026","02294000"
"Volunteer Beauty Academy-Madison","1793 B Gallatin Pke N, Madison, Tennessee 37115-2122","www.volunteerbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","27","27","0%","NA","2013-14","$10,791","Cosmetology/Cosmetologist, General","392798","02293900"
"Volunteer Beauty Academy-Nashville","5338 Charlotte Ave., Nashville, Tennessee 37209-3033","www.volunteerbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","24","24","0%","NA","2013-14","NA","Cosmetology/Cosmetologist, General","403414","02335900"
"Volunteer State Community College","1480 Nashville Pike, Gallatin, Tennessee 37066-3188","www.volstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","8684","8684","24%","8%","Fall 2013","$6,005","-","222053","00991200"
"Walters State Community College","500 South Davy Crockett Parkway, Morristown, Tennessee 37813-6899","www.ws.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","5951","5951","26%","7%","Fall 2013","$4,192","-","222062","00886300"
"Watkins College of Art Design & Film","2298 Rosa L Parks Blvd, Nashville, Tennessee 37228","www.watkins.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","251","251","31%","37%","Fall 2010","$28,067","-","392840","03088800"
"Welch College","1045 Bison Trail, Gallatin, Tennessee 37066-8460","www.welch.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","349","330","41%","NA","Fall 2010","$20,236","-","220206","03001800"
"West Tennessee Business College","1186 Highway 45 Bypass, Jackson, Tennessee 38301","www.wtbc.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","190","190","50%","NA","2013-14","$9,415","Medical/Clinical Assistant","222099","00494700"
"William Moore College of Technology","1200 Poplar  Ave, Memphis, Tennessee 38104-7240","www.williamrmoore.org","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Large","No","300","300","50%","NA","Fall 2013","$10,008","-","222105","01155300"
"Williamson Christian College","274 Mallory Station Rd., Franklin, Tennessee 37067","www.williamsoncc.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","No","55","41","40%","60%","Fall 2010","$18,647","-","443340","03513500"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
