"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"College for Creative Studies","201 E Kirby, Detroit, Michigan 48202","www.collegeforcreativestudies.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","1472","1414","58%","NA","Fall 2010","$35,274","-","169442","00677100"
"Compass College of Cinematic Arts","41 Sheldon Blvd SE, Grand Rapids, Michigan 49503","compass.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Midsize","No","132","132","100%","NA","Fall 2010","$20,693","-","459417","04163300"
"Concordia University-Ann Arbor","4090 Geddes Road, Ann Arbor, Michigan 48105","www.cuaa.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","Yes","1046","851","40%","NA","Fall 2010","$23,106","-","169363","00384256"
"Cornerstone University","1001 E Beltline Ave NE, Grand Rapids, Michigan 49525-5897","www.cornerstone.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","City: Midsize","Yes","2447","1856","54%","NA","Fall 2010","$19,900","-","170037","00226600"
"Cranbrook Academy of Art","39221  Woodward Avenue, Bloomfield Hills, Michigan 48304","www.cranbrookart.edu","4-year, Private not-for-profit","Master's degree","Suburb: Large","Yes","140","","NA","NA","Fall 2010","NA","-","169424","00224800"
"Creative Hair School of Cosmetology","G-4439 Clio Road, Flint, Michigan 48504-1523","creativehairschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","25","25","100%","NA","2013-14","$8,405","Cosmetology/Cosmetologist, General","169813","04055300"
"Davenport University","6191 Kraft Avenue S.E., Grand Rapids, Michigan 49512-9396","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Large","Yes","7733","5917","41%","NA","Fall 2010","$16,742","-","169479","00224900"
"Davenport University - Treasury Site Dimondale","Dept of Treasury Operations Center, Dimondale, Michigan 48821-5004","","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","","","","NA","NA","Fall 2010","NA","-","16947921","00224947"
"Davenport University-Flint Location","2100 W. Thompson Rd., Fenton, Michigan 48430-8430","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","16947910","00224930"
"Davenport University-Grand Rapids Downtown","45 Ottawa NW, Grand Rapids, Michigan 49503-9121","davenport.edu","4-year, Private not-for-profit","Master's degree|Post-master's certificate","City: Midsize","","","","NA","NA","Fall 2010","NA","-","16947920","00224946"
"Davenport University-Holland Location","643 S Waverly Rd, Holland, Michigan 49423-9121","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","16947909","00224907"
"Davenport University-Kalamazoo Location","6767 West O Avenue, Kalamazoo, Michigan 49003-4070","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Midsize","No","","","NA","NA","Fall 2010","NA","-","16947904","00224902"
"Davenport University-Lansing Location","200 S. Grand Ave, Lansing, Michigan 48933-2197","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","16947905","00224901"
"Davenport University-Livonia Location","19499 Victor Parkway, Livonia, Michigan 48152-9069","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","16947918","00224940"
"Davenport University-Midland Location","3555 E Patrick Rd, Midland, Michigan 48642-3799","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","16947907","00224942"
"Davenport University-Traverse City Location","2200 Dendrinos Dr, Ste. 104, Traverse City, Michigan 49684-9121","www.davenport.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Remote","","","","NA","NA","Fall 2010","NA","-","16947912","00224914"
"Davenport University-Warren Location","27650 Dequindre Rd, Warren, Michigan 48092-5209","www.davenport.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","16947903","00224931"
"David Pressley School of Cosmetology","1127 S Washington St, Royal Oak, Michigan 48067-3219","davidpressleyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","197","197","55%","NA","2013-14","$11,137","Cosmetology/Cosmetologist, General","169503","01082700"
"Delta College","1961 Delta Road, University Center, Michigan 48710","www.delta.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","9132","9132","16%","25%","Fall 2013","$3,499","-","169521","00225100"
"Detroit Business Institute-Downriver","19100 Fort St, Riverview, Michigan 48193","www.dbidownriver.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","44","44","70%","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","169576","03005700"
"Dorsey Business Schools-Dearborn","18660 Ford Rd, Detroit, Michigan 48228","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","332","332","30%","3%","2013-14","$25,209","-","483504","00469210"
"Dorsey Business Schools-Farmington Hills","CAMPUS CLOSED, Farmington Hills, Michigan 48228","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","13","13","42%","NA","2013-14","$26,296","-","455549","00469205"
"Dorsey Business Schools-Lansing","6250 South Cedar Street, Suite 9, Lansing, Michigan 48911-5744","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","62","62","30%","NA","2013-14","$26,240","-","481599","00469209"
"Dorsey Business Schools-Madison Heights","31739 John R Road, Madison Heights, Michigan 48071","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","374","374","60%","NA","2013-14","$24,166","-","169734","00469202"
"Dorsey Business Schools-Roseville","31450 Gratiot Ave., Roseville, Michigan 48066","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","389","389","32%","3%","2013-14","$21,771","-","250744","00469204"
"Dorsey Business Schools-Roseville Culinary Academy","31522 Gratiot Ave., Roseville, Michigan 48066","www.dorsey.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","130","130","50%","NA","2013-14","$28,328","-","455558","00469206"
"Dorsey Business Schools-Saginaw","4390 Bay Rd, Saginaw, Michigan 48603","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","159","159","37%","NA","2013-14","$26,047","-","460482","00469208"
"Dorsey Business Schools-Southgate","15755 Northline Rd, Southgate, Michigan 48195","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","116","116","73%","NA","2013-14","$25,202","-","169761","00469200"
"Dorsey Business Schools-Waterford Pontiac","440 N Telegraph Rd, Pontiac, Michigan 48341","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","159","159","32%","NA","2013-14","$25,590","-","458380","00469207"
"Dorsey Business Schools-Wayne","35005 Michigan Avenue, Wayne, Michigan 48184","www.dorsey.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","196","196","45%","NA","2013-14","$23,485","-","247153","00469201"
"Douglas J Aveda Institute","331 East Grand River Ave, East Lansing, Michigan 48823","www.DouglasJ.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","787","787","67%","NA","2013-14","$16,886","Cosmetology/Cosmetologist, General","261436","02588200"
"Eastern Michigan University","401 Pierce Hall, Ypsilanti, Michigan 48197","www.emich.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","21246","17682","41%","NA","Fall 2010","$14,268","-","169798","00225900"
"Ecumenical Theological Seminary","2930 Woodward Ave, Detroit, Michigan 48201-3035","www.etseminary.edu","4-year, Private not-for-profit","Less than one year certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","No","84","17","NA","NA","Fall 2010","NA","-","247162","04002400"
"Elevate Salon Institute","4050 Crooks Rd., Royal Oak, Michigan 48073","esiroyaloak.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","47","47","31%","NA","2013-14","$26,774","Cosmetology/Cosmetologist, General","451282","04121100"
"Empire Beauty School-Michigan","3583 Alpine Ave NW, Grand Rapids, Michigan 49544","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","250","250","49%","NA","2013-14","$11,872","Cosmetology/Cosmetologist, General","169284","00817800"
"Ferris State University","1201 S State St, Big Rapids, Michigan 49307-2251","www.ferris.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","14187","12866","43%","30%","Fall 2010","$13,204","-","169910","00226000"
"Finlandia University","601 Quincy St, Hancock, Michigan 49930-1832","www.finlandia.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Remote","Yes","507","507","29%","NA","Fall 2010","$24,005","-","172440","00232200"
"Flint Institute of Barbering Inc","3214 Flushing Road, Flint, Michigan 48504-4395","www.flintinstituteofbarberinginc.com","2-year, Private for-profit","Two but less than 4 years certificate","City: Small","No","38","38","32%","NA","Fall 2013","$6,627","Barbering/Barber","169947","01109800"
"Focus-Hope Information Technologies Center","1400 Oakman Blvd, Detroit, Michigan 48238","www.focushope.edu","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","46","46","83%","NA","2013-14","NA","Computer Systems Networking and Telecommunications","455035","04136300"
"French Academy of Cosmetology","111 W Exchange St Ste A, Spring Lake, Michigan 49456","www.frenchacademyofcosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","48","48","50%","NA","2013-14","$19,802","Cosmetology/Cosmetologist, General","455062","04141100"
"Glen Oaks Community College","62249 Shimmel Rd, Centreville, Michigan 49032-9719","www.glenoaks.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","1187","1187","26%","32%","Fall 2013","$4,797","-","169974","00226300"
"Gogebic Community College","E4946 Jackson Rd, Ironwood, Michigan 49938","www.gogebic.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","1110","1110","38%","21%","Fall 2013","$7,785","-","169992","00226400"
"Grace Bible College","1011 Aldon SW, Wyoming, Michigan 49509","www.gbcol.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","1012","1000","36%","NA","Fall 2010","$13,499","-","170000","00226500"
"Grand Rapids Community College","143 Bostwick Ave NE, Grand Rapids, Michigan 49503-3295","www.grcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","14464","14464","15%","23%","Fall 2013","$4,551","-","170055","00226700"
"Grand Valley State University","1 Campus Dr, Allendale, Michigan 49401-9403","www.gvsu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","25460","22209","66%","17%","Fall 2010","$15,904","-","170082","00226800"
"Great Lakes Christian College","6211 W Willow Hwy, Lansing, Michigan 48917-1299","www.glcc.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","Yes","133","133","25%","NA","Fall 2010","$14,439","-","170091","00226900"
"Henry Ford College","5101 Evergreen Rd, Dearborn, Michigan 48128-1495","https://www.hfcc.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","12653","12653","6%","39%","Fall 2010","$3,246","-","170240","00227000"
"Hillsdale Beauty College","64 Waldron St, Hillsdale, Michigan 49242","www.hillsdalebeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","32","32","79%","10%","2013-14","$10,461","Cosmetology/Cosmetologist, General","168555","02595700"
"Hillsdale College","33 E College St, Hillsdale, Michigan 49242","https://www.hillsdale.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Town: Distant","Yes","1526","1486","83%","6%","Fall 2010","$20,817","-","170286",""
"Hope College","100 E. 8th Street, Suite 260, Holland, Michigan 49422-9000","www.hope.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","3234","3234","79%","NA","Fall 2010","$27,734","-","170301","00227300"
"Houghton Lake Institute of Cosmetology","5921 W Houghton Lake Dr, Houghton Lake, Michigan 48629-9702","instituteofcos.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","17","17","67%","NA","2013-14","$14,155","Cosmetology/Cosmetologist, General","421665","03109700"
"In Session Arts of Cosmetology Beauty School","7212 Gratiot Rd Suite D, Saginaw, Michigan 48609","insession.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Midsize","No","69","69","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","444653","03815300"
"International Cosmetology Academy","940 28th St SE, Grand Rapids, Michigan 49508","www.icatoday.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","39","39","63%","NA","2013-14","$15,151","Cosmetology/Cosmetologist, General","455053","04140900"
"Irene's Myomassology Institute","26061 Franklin Road, Southfield, Michigan 48033","www.irenes.edu","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","253","253","67%","NA","2013-14","$28,335","Massage Therapy/Therapeutic Massage","443137","03588300"
"Jackson College","2111 Emmons Rd, Jackson, Michigan 49201-8399","www.jccmi.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","Yes","5413","5413","13%","31%","Fall 2010","$7,673","-","170444","00227400"
"Kalamazoo College","1200 Academy St, Kalamazoo, Michigan 49006-3295","www.kzoo.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","1443","1443","81%","7%","Fall 2010","$27,958","-","170532","00227500"
"Kalamazoo Valley Community College","6767 West O Ave, Kalamazoo, Michigan 49003-4070","https://www.kvcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Midsize","No","8549","8549","13%","28%","Fall 2013","$4,400","-","170541","00694900"
"Kellogg Community College","450 North Ave, Battle Creek, Michigan 49017-3397","www.kellogg.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4815","4815","14%","12%","Fall 2013","$6,217","-","170550","00227600"
"Kettering University","1700 University Avenue, Flint, Michigan 48504-6214","www.kettering.edu/","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","Yes","2326","1904","53%","NA","Fall 2010","$37,169","-","169983","00226200"
"Keweenaw Bay Ojibwa Community College","111 Beartown Road, Baraga, Michigan 49908-0000","www.kbocc.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Remote","No","104","104","5%","5%","Fall 2013","$7,845","-","461315","04164700"
"Kirtland Community College","10775 N Saint Helen Road, Roscommon, Michigan 48653","www.kirtland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Remote","No","1529","1529","19%","22%","Fall 2013","$7,452","-","170587","00717100"
"Kuyper College","3333 East Beltline Ave NE, Grand Rapids, Michigan 49525-9781","www.kuyper.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","Yes","208","208","48%","NA","Fall 2010","$15,426","-","171881","00231100"
"Lake Michigan College","2755 East Napier Avenue, Benton Harbor, Michigan 49022-1899","https://www.lakemichigancollege.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Rural: Fringe","Yes","4059","4059","18%","28%","Fall 2010","$8,090","-","170620","00227700"
"Lake Superior State University","650 W Easterday Ave, Sault Ste Marie, Michigan 49783","www.lssu.edu","4-year, Public","One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","Yes","2099","2099","41%","5%","Fall 2010","$11,030","-","170639","00229300"
"Lakewood School of Therapeutic Massage","1102 6th St, Port Huron, Michigan 48060","lakewoodschool.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Small","No","17","17","NA","NA","2013-14","NA","Massage Therapy/Therapeutic Massage","451291","03968300"
"Lansing Community College","419 N Capitol Ave, Lansing, Michigan 48901-7210","www.lcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","13583","13583","15%","25%","Fall 2013","$5,217","-","170657","00227800"
"Lawrence Technological University","21000 West Ten Mile Road, Southfield, Michigan 48075-1058","www.ltu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Small","Yes","3309","2164","54%","NA","Fall 2010","$27,504","-","170675","00227900"
"L'esprit Academy","31501 Schoolcraft Rd, Livonia, Michigan 48150","www.lespritacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","131","131","81%","NA","2013-14","$13,964","Cosmetology/Cosmetologist, General","457633","04158400"
"L'esprit Academy - Royal Oak","501 South Washington Avenue, Royal Oak, Michigan 48067-3825","lespritacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","45763301","04158401"
