"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Coffeyville Technical Campus","600 Roosevelt, Coffeyville, Kansas 67337-5064","WWW.COFFEYVILLE.EDU","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Remote","Yes","","","NA","NA","2013-14","NA","-","15492501","00191008"
"Colby Community College","1255 S Range, Colby, Kansas 67701","www.colbycc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1227","1227","46%","22%","Fall 2013","$7,784","-","154934","00191100"
"Columbus Technical Campus","509 W Elm, Columbus, Kansas 66725-5064","www.coffeyville.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Distant","No","","","NA","NA","2013-14","NA","-","15492502","00191007"
"Cowley County Community College","125 S 2nd St, Arkansas City, Kansas 67005","www.cowley.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","2939","2939","28%","22%","Fall 2013","$9,114","-","154952","00190200"
"Crave Beauty Academy","3804 W Douglas, Wichita, Kansas 67203","www.cravebeautyacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","167","167","84%","NA","2013-14","$11,672","Cosmetology/Cosmetologist, General","417503","02603100"
"Dodge City Community College","2501 N 14th Ave, Dodge City, Kansas 67801-2399","www.dc3.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1804","1804","40%","NA","Fall 2013","$7,078","-","154998","00191300"
"Donnelly College","608 N 18th St, Kansas City, Kansas 66102","donnelly.edu","4-year, primarily associate's, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","Yes","389","389","10%","23%","Fall 2010","$10,116","-","155007","00191400"
"Emporia State University","1 Kellogg Circle, Emporia, Kansas 66801-5415","www.emporia.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Remote","Yes","5887","3702","44%","37%","Fall 2010","$12,939","-","155025","00192700"
"Entourage Institute of Beauty and Esthetics","12004 West 95th Street, Lenexa, Kansas 66215-3803","www.entouragebeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","17","17","25%","NA","2013-14","$18,056","Cosmetology/Cosmetologist, General","461801","04179600"
"Eric Fisher Academy","6727 W Central, Wichita, Kansas 67212","www.ericfisheracademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","159","159","85%","NA","2013-14","$13,655","Cosmetology/Cosmetologist, General","457581","04162700"
"Flint Hills Technical College","3301 W 18th St, Emporia, Kansas 66801-5957","www.fhtc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1020","1020","72%","2%","Fall 2013","$14,885","-","155052","00526400"
"Fort Hays State University","600 Park St, Hays, Kansas 67601-4099","www.fhsu.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Remote","Yes","14658","12045","37%","33%","Fall 2010","$11,993","-","155061","00191500"
"Fort Scott Community College","2108 S Horton, Fort Scott, Kansas 66701","www.fortscott.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1872","1872","29%","31%","Fall 2013","$6,476","-","155098","00191600"
"Friends University","2100 W. University Ave., Wichita, Kansas 67213","www.friends.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","Yes","1676","1192","36%","NA","Fall 2010","$19,644","-","155089","00191800"
"Garden City Community College","801 Campus Dr, Garden City, Kansas 67846-6333","www.gcccks.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","2053","2053","37%","28%","Fall 2013","$7,147","-","155104","00191900"
"Grantham University","16025 West 113th Street, Lenexa, Kansas 66219","www.grantham.edu/","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","8637","7238","38%","NA","Fall 2010","$12,766","-","442569","04122300"
"Haskell Indian Nations University","155 Indian Ave, Lawrence, Kansas 66046-4800","www.haskell.edu","4-year, primarily associate's, Public","Associate's degree|Bachelor's degree","City: Small","Yes","820","820","31%","29%","Fall 2010","$3,893","-","155140","01043800"
"Hays Academy of Hair Design","115 South 5th Street, Salina, Kansas 67401-0000","haysacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","54","54","93%","NA","2013-14","$11,167","Cosmetology/Cosmetologist, General","478917","02257702"
"Hays Academy of Hair Design","1214 East 27th Street, Hays, Kansas 67601","www.haysacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","62","62","61%","NA","2013-14","$13,208","Cosmetology/Cosmetologist, General","155159","02257700"
"Hesston College","301 South Main, Hesston, Kansas 67062-2093","www.hesston.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","402","402","54%","NA","Fall 2010","$20,178","-","155177","00192000"
"Highland Community College","606 W Main, Highland, Kansas 66035-4165","www.highlandcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Distant","Yes","3304","3304","30%","37%","Fall 2013","$7,006","-","155186","00192100"
"Hutchinson Community College","1300 N Plum St, Hutchinson, Kansas 67501","www.hutchcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","5866","5866","34%","27%","Fall 2013","$7,602","-","155195","00192300"
"Independence Community College","1057 West College Avenue, Independence, Kansas 67301-0708","www.indycc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1075","1075","22%","44%","Fall 2013","$3,570","-","155201","00192400"
"Johnson County Community College","12345 College Blvd, Overland Park, Kansas 66210-1299","www.jccc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","19139","19139","23%","22%","Fall 2013","$7,886","-","155210","00824400"
"Kansas Christian College","7401 Metcalf, Overland Park, Kansas 66204-1975","www.kansaschristian.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Midsize","Yes","102","102","0%","NA","Fall 2010","$6,313","-","155308","02168900"
"Kansas City Kansas Community College","7250 State Ave, Kansas City, Kansas 66112","www.kckcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","Yes","5726","5726","29%","NA","Fall 2013","$12,563","-","155292","00192500"
"Kansas State University","919 Mid-Campus Drive, Anderson Hall, Manhattan, Kansas 66506","www.k-state.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","23779","19472","63%","24%","Fall 2010","$16,431","-","155399","00192800"
"Kansas Wesleyan University","100 E. Claflin Ave., Salina, Kansas 67401-6196","www.kwu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Remote","Yes","766","693","36%","51%","Fall 2010","$23,585","-","155414","00192900"
"La Baron Hairdressing Academy-Overland Park","8119 Robinson, Overland Park, Kansas 66204","labarononline.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","155441",""
"Labette Community College","200 S 14th, Parsons, Kansas 67357-4201","www.labette.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1952","1952","18%","10%","Fall 2013","$7,188","-","155450","00193000"
"Manhattan Area Technical College","3136 Dickens Ave, Manhattan, Kansas 66503-2499","www.manhattantech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","825","825","39%","NA","Fall 2013","$11,270","-","155487","00550000"
"Manhattan Christian College","1415 Anderson Ave, Manhattan, Kansas 66502-4801","www.mccks.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree","City: Small","Yes","274","274","56%","NA","Fall 2010","$12,156","-","155496","00193100"
"McPherson College","1600 E. Euclid, McPherson, Kansas 67460-1402","www.mcpherson.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Remote","Yes","717","703","37%","NA","Fall 2010","$20,522","-","155511","00193300"
"MidAmerica Nazarene University","2030 E College Way, Olathe, Kansas 66062-1899","www.mnu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Large","Yes","1822","1309","57%","NA","Fall 2010","$18,414","-","155520","00703200"
"Mitsu Sato Hair Academy","9062 Metcalf Avenue, Overland Park, Kansas 66212-1457","www.mitsusatohairacademy.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","43","43","93%","NA","2013-14","$10,568","Cosmetology/Cosmetologist, General","476902","04205300"
"National American University-Overland Park","10310 Mastin, Overland Park, Kansas 66212-5451","www.national.edu/locations/campuses/overland-park/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","316","316","17%","NA","Fall 2010","NA","-","442718","00405718"
"National American University-Wichita","7309 East 21st Street North Suite G-40, Wichita, Kansas 67206-1097","www.national.edu/locations/campuses/wichita/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","148","148","23%","NA","Fall 2010","NA","-","451884","00405721"
"National American University-Wichita West","8428 West 13th Street North Suite 120, Wichita, Kansas 67212-2976","www.national.edu/locations/campuses/wichita-west/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","135","135","NA","NA","Fall 2010","NA","-","482361","00405731"
"Neosho County Community College","800 W 14th St, Chanute, Kansas 66720","www.neosho.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","2066","2066","34%","30%","Fall 2013","$8,723","-","155566","00193600"
"Newman University","3100 McCormick Ave, Wichita, Kansas 67213-2097","www.newmanu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","3170","2535","51%","NA","Fall 2010","$14,218","-","155335","00193900"
"North Central Kansas Technical College","3033 US Highway 24, Beloit, Kansas 67420","www.ncktc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","923","923","67%","NA","Fall 2013","$11,961","-","155593","00526500"
"Northwest Kansas Technical College","1209 Harrison St, Goodland, Kansas 67735","www.nwktc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","Yes","812","812","47%","20%","Fall 2013","$12,626","Diesel Mechanics Technology/Technician","155618","00526700"
"Old Town Barber College-Wichita","1211 E Douglas, Wichita, Kansas 67211-1605","www.otbcollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","48","48","74%","NA","2013-14","$12,316","Barbering/Barber","155353","02134800"
"Ottawa University-Kansas City","4370 W. 109th Street Suite 200, Overland Park, Kansas 66211","www.ottawa.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","No","431","379","NA","NA","Fall 2010","NA","-","155636","00193702"
"Ottawa University-Online","1001 South Cedar, Ottawa, Kansas 66067","www.ottawa.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","No","230","190","NA","NA","Fall 2010","NA","-","454582","00193700"
"Ottawa University-Ottawa","1001 South Cedar, Ottawa, Kansas 66067-3399","www.ottawa.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Distant","Yes","685","643","31%","NA","Fall 2010","$20,565","-","155627","00193700"
"Paul Mitchell the School-Overland Park","8731 West 95th Street, Overland Park, Kansas 66212","paulmitchell.edu/overlandpark","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","182","182","77%","NA","2013-14","$13,727","Cosmetology/Cosmetologist, General","476984","04209300"
"Paul Mitchell the School-Wichita","3242 N. Rock Road Suite 106, Wichita, Kansas 67226-0000","paulmitchell.edu/wichita","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","117","117","70%","NA","2013-14","$22,662","Cosmetology/Cosmetologist, General","408066","02606300"
"Pinnacle Career Institute-Lawrence","1601 W 23rd Street, Suite 200, Lawrence, Kansas 66046-2703","www.pcitraining.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","72","72","51%","NA","Fall 2013","$14,254","Dental Assisting/Assistant","367097","02613000"
"Pittsburg State University","1701 S Broadway, Pittsburg, Kansas 66762","www.pittstate.edu","4-year, Public","Less than one year certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Distant","Yes","7102","5904","49%","NA","Fall 2010","$12,967","-","155681","00192600"
"Pratt Community College","348 NE SR 61, Pratt, Kansas 67124","www.prattcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","1191","1191","35%","34%","Fall 2013","$7,638","-","155715","00193800"
"Rasmussen College - Overland Park","11600 College Boulevard, Overland Park, Kansas 66210-2786","rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","48065701","00869423"
"Rasmussen College-Kansas","620 SW Governor View, Topeka, Kansas 66606","rasmussen.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","No","312","312","NA","NA","Fall 2010","$18,950","-","480657","00869424"
"Saint Paul School of Theology","13720 Roe Avenue, Leawood, Kansas 66224","www.spst.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree","Suburb: Large","No","125","","NA","NA","Fall 2010","NA","-","179317","00250900"
"Salina Area Technical College","2562 Centennial Road, Salina, Kansas 67401","www.salinatech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","582","582","70%","2%","Fall 2013","$5,917","-","155830","00549900"
"Seward County Community College","1801 N. Kansas Ave., Liberal, Kansas 67901","www.sccc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","1927","1927","41%","14%","Fall 2013","$7,119","-","155858","00822800"
"Southwestern College","100 College Street, Winfield, Kansas 67156-6224","www.sckans.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree","Town: Distant","Yes","1467","1226","38%","NA","Fall 2010","$22,112","-","155900","00194000"
"Sterling College","125 W. Cooper, Sterling, Kansas 67579","www.sterling.edu","4-year, Private not-for-profit","Bachelor's degree","Rural: Distant","Yes","678","678","45%","31%","Fall 2010","$19,219","-","155937","00194500"
"Tabor College","400 S Jefferson, Hillsboro, Kansas 67063-1799","tabor.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Remote","Yes","727","670","48%","NA","Fall 2010","$22,420","-","155973","00194600"
"The Art Institutes International–Kansas City","8208 Melrose Drive, Lenexa, Kansas 66214-1625","www.artinstitutes.edu/kansas-city","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","93","93","21%","1%","Fall 2010","NA","-","452018","04051301"
"University of Kansas","Strong Hall, 1450 Jayhawk Blvd, Room 230, Lawrence, Kansas 66045","www.ku.edu","4-year, Public","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","27565","19262","63%","30%","Fall 2010","$18,014","-","155317","00194800"
"University of Saint Mary","4100 S 4th St Trafficway, Leavenworth, Kansas 66048-5082","www.stmary.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Town: Fringe","Yes","1409","837","34%","NA","Fall 2010","$19,455","-","155812","00194300"
"Vatterott College-Wichita","8853 E. 37th Street N., Wichita, Kansas 67226","www.vatterott.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","144","144","60%","3%","Fall 2013","$18,214","-","440891","02599709"
"Washburn Institute of Technology","5724 SW Huntoon, Topeka, Kansas 66604-2117","www.washburntech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Midsize","No","1335","1335","75%","NA","2013-14","$12,221","-","155423","00194901"
"Washburn University","1700 SW College Avenue, Topeka, Kansas 66621-0001","www.washburn.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Midsize","Yes","6636","5780","34%","37%","Fall 2010","$11,604","-","156082","00194900"
"WellSpring School of Allied Health-Lawrence","947 New Hampshire, Lawrence, Kansas 66045-3073","www.wellspring.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","41","41","81%","NA","Fall 2013","$11,503","Massage Therapy/Therapeutic Massage","470047","03970401"
"Wichita Area Technical College","4004 N Webb Rd. Bldg 100, Wichita, Kansas 67226","www.watc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3592","3592","35%","14%","Fall 2013","$14,003","-","156107","00549800"
"Wichita State University","1845 N. Fairmount, Wichita, Kansas 67260-0124","www.wichita.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","14166","11585","46%","30%","Fall 2010","$14,175","-","156125","00195000"
"Wichita Technical Institute","2051 South Meridian, Wichita, Kansas 67213-1927","www.wti.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","748","748","64%","2%","Fall 2013","$18,558","Medical/Clinical Assistant","156134","01050300"
"Z Hair Academy","14471 Metcalf, Overland Park, Kansas 66223","www.zhairacademy.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","90","90","93%","NA","2013-14","$8,170","Cosmetology/Cosmetologist, General","451237","04132900"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
