"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Arkansas Northeastern College","2501 S Division, Blytheville, Arkansas 72316-1109","www.anc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1416","1416","26%","8%","Fall 2013","$5,078","-","107327","01286000"
"Arkansas State University Mid-South","2000 W.  Broadway, West Memphis, Arkansas 72301-3829","www.asumidsouth.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","1836","1836","14%","18%","Fall 2013","$12,625","-","107318","02348200"
"Arkansas State University-Beebe","1000 Iowa Street, Beebe, Arkansas 72012-1000","www.asub.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","Yes","3989","3989","35%","15%","Fall 2013","$7,145","-","106449","00109100"
"Arkansas State University-Main Campus","2105 E. Aggie Road, Jonesboro, Arkansas 72401","www.astate.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","14085","9839","45%","34%","Fall 2010","$12,310","-","106458","00109000"
"Arkansas State University-Mountain Home","1600 South College Street, Mountain Home, Arkansas 72653","www.asumh.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1367","1367","46%","30%","Fall 2013","$11,339","-","420538","04254400"
"Arkansas State University-Newport","7648 Victory Blvd, Newport, Arkansas 72112","www.asun.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","2735","2735","27%","10%","Fall 2013","$6,384","-","440402","04203400"
"Arkansas Tech University","Administration Bldg 200; 1509 N Boulder Ave, Russellville, Arkansas 72801-2222","www.atu.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Remote","Yes","11894","11053","35%","27%","Fall 2010","$10,887","-","106467","00108900"
"Arthur's Beauty College Inc-Fort Smith","2000 North B St, Fort Smith, Arkansas 72901-3342","www.arthursbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","39","39","50%","NA","2013-14","$13,134","Cosmetology/Cosmetologist, General","106360","02363500"
"Arthur's Beauty College Inc-Jacksonville","2600 John Harden Dr, Jacksonville, Arkansas 72076","arthursbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","73","73","49%","NA","2013-14","$11,907","Cosmetology/Cosmetologist, General","106494","02538500"
"Arthur's Beauty College-Jonesboro","1903 Grant Ave. Suites K-L-M, Jonesboro, Arkansas 72401","www.arthursbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","71","71","62%","NA","2013-14","$11,503","Cosmetology/Cosmetologist, General","489830","02363502"
"Arthur's Beauty School Inc-Conway","2320 Washington Ave, Conway, Arkansas 72032","www.arthursbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","64","64","60%","2%","2013-14","$12,408","Cosmetology/Cosmetologist, General","445540","02538502"
"Baptist Health College-Little Rock","11900 COLONEL GLENN RD STE 1000, Little Rock, Arkansas 72210-2827","https://www.bhclr.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","661","661","32%","NA","Fall 2013","$22,700","-","106546","03105200"
"Black River Technical College","1410 Hwy 304 East, Pocahontas, Arkansas 72455","www.blackrivertech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1569","1569","25%","10%","Fall 2013","$5,993","-","106625","02052200"
"Blue Cliff College-Fayetteville","3448 N. College, Fayetteville, Arkansas 72703","bluecliffcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","255","255","59%","NA","2013-14","$23,291","Medical/Clinical Assistant","450119","03294308"
"Bryan University","3704 W. Walnut St., Rogers, Arkansas 72756","www.bryanu.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","119","119","67%","NA","Fall 2013","$16,353","-","454458","03066302"
"Career Academy of Hair Design","346 E. Robinson Ave, Springdale, Arkansas 72764-7128","www.beautynwa.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","222","222","40%","NA","2013-14","$12,601","Cosmetology/Cosmetologist, General","107220","02341700"
"Career Academy of Hair Design - Fort Smith","1000 Phoenix Avenue, Fort Smith, Arkansas 72901-7814","www.beautynwa.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","10722004","02341704"
"Career Academy of Hair Design-Fayetteville","4310 W Martin Luther King Blvd, Fayetteville, Arkansas 72701-4217","www.beautynwa.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","10722003","02341703"
"Career Academy of Hair Design-Rogers","2100 W. Hudson Rd Ste 1, Rogers, Arkansas 72756-2102","www.beautynwa.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","10722002","02341701"
"Career Academy of Hair Design-Siloam Springs","821 S Mount Olive, Siloam Springs, Arkansas 72761-4217","www.beautynwa.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","10722001","02341702"
"CC's Cosmetology College-Texarkana","324 Hickory St, Texarkana, Arkansas 71854","www.cccosmetologcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","37564705",""
"Central Baptist College","1501 College Avenue, Conway, Arkansas 72034","www.cbc.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Small","Yes","827","827","29%","39%","Fall 2010","$13,897","-","106713","00109300"
"College of the Ouachitas","One College Circle, Malvern, Arkansas 72104-0816","www.coto.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","No","1328","1328","28%","25%","Fall 2013","$6,855","-","107521","00997600"
"Cossatot Community College of the University of Arkansas","183 College Drive, De Queen, Arkansas 71832","www.cccua.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1538","1538","43%","NA","Fall 2013","$5,035","-","106795","02220900"
"Credence Institute of Beauty","121 Pine St, Crossett, Arkansas 71635","crossettschoolofcosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","8","8","79%","NA","2013-14","$8,667","Cosmetology/Cosmetologist, General","446190","03912300"
"Crowley's Ridge College","100 College Dr, Paragould, Arkansas 72450","www.crc.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Rural: Fringe","Yes","234","234","29%","44%","Fall 2010","$13,584","-","106810","00109500"
"Crowley's Ridge Technical Institute","1620 Newcastle Road, Forrest City, Arkansas 72335-0925","www.crti.tec.ar.us","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Town: Distant","No","189","189","40%","NA","2013-14","$3,262","-","106829","00704400"
"Designer Barber & Stylist School","2409 South 56th Street, Suite 118, Ft Smith, Arkansas 72903-3753","designercollege.net","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","23","23","75%","NA","2013-14","$15,664","Barbering/Barber","480921","04220000"
"East Arkansas Community College","1700 Newcastle Rd, Forrest City, Arkansas 72335-2204","https://WWW.EACC.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1143","1143","18%","14%","Fall 2013","$4,618","-","106883","01226000"
"Eastern College of Health Vocations-Little Rock","200 South University Avenue, Little Rock, Arkansas 72205","www.easterncollege.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","134","134","55%","NA","2013-14","$12,603","Medical/Clinical Assistant","106892","02272400"
"Ecclesia College","9653 Nations Dr, Springdale, Arkansas 72762","www.ecollege.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","271","269","12%","67%","Fall 2010","$21,173","-","446233","03855300"
"Harding University","915 E. Market Ave., Searcy, Arkansas 72149-5615","www.harding.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","5902","4419","64%","NA","Fall 2010","$18,372","-","107044","00109700"
"Henderson State University","1100 Henderson Street, Arkadelphia, Arkansas 71999-0001","www.hsu.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Distant","Yes","3551","3052","34%","40%","Fall 2010","$11,219","-","107071","00109800"
"Hendrix College","1600 Washington Ave, Conway, Arkansas 72032-3080","www.hendrix.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","1328","1321","69%","NA","Fall 2010","$22,777","-","107080","00109900"
"Hot Springs Beauty College","100 Cones Rd, Hot Springs, Arkansas 71901","hotspringsbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","8","8","78%","NA","2013-14","$11,975","Cosmetology and Related Personal Grooming Arts, Other","107099","03007100"
"Imagine-Paul Mitchell Partner School","4201 E McCain Blvd, North Little Rock, Arkansas 72117","paulmitchell.edu/littlerock","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","366","366","64%","NA","2013-14","$14,711","Cosmetology and Related Personal Grooming Arts, Other","106908","03124900"
"Jefferson Regional Medical Center School of Nursing","1600 West 40th Avenue, Pine Bluff, Arkansas 71603","www.jrmc.org","2-year, Private not-for-profit","Associate's degree","City: Small","No","61","61","NA","NA","Fall 2013","NA","Registered Nursing/Registered Nurse","107123","02330800"
"John Brown University","2000 W University St, Siloam Springs, Arkansas 72761","www.jbu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","Town: Distant","Yes","2708","2017","65%","NA","Fall 2010","$19,687","-","107141","00110000"
"Lees School of Cosmetology","2700 W. Pershing Blvd, North  Little Rock, Arkansas 72114-3800","www.leesschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","12","12","62%","NA","2013-14","$12,574","Cosmetology/Cosmetologist, General","107211","02525800"
"Lyon College","2300 Highland Road, Batesville, Arkansas 72501","www.lyon.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Remote","Yes","707","707","39%","NA","Fall 2010","$17,042","-","106342","00108800"
"National Park College","101 College Dr, Hot Springs, Arkansas 71913","www.np.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Small","No","2934","2934","24%","12%","Fall 2013","$7,082","-","106980","01210500"
"New Beginnings Beauty Academy","1609 West 26th Street, Pine Bluff, Arkansas 71601-5257","nbbacosmetology.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","34","34","19%","NA","2013-14","$14,282","Cosmetology/Cosmetologist, General","485591","04247600"
"New Tyler Barber College Inc","1221 E 7th St, North Little Rock, Arkansas 72114-4973","newtylerbarbercollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","54","54","63%","NA","2013-14","$14,345","Barbering/Barber","107442","02284200"
"North Arkansas College","1515 Pioneer Dr, Harrison, Arkansas 72601-5508","www.northark.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1886","1886","29%","15%","Fall 2013","$4,097","-","107460","01226100"
"NorthWest Arkansas Community College","One College Drive, Bentonville, Arkansas 72712-5091","www.nwacc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","7761","7761","18%","20%","Fall 2013","$6,438","-","367459","03063300"
"Northwest Technical Institute","709 S Old Missouri Rd, Springdale, Arkansas 72764","www.nwti.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Small","No","250","250","55%","7%","2013-14","$6,770","-","107488","02073700"
"Ouachita Baptist University","410 Ouachita St, Arkadelphia, Arkansas 71998-0001","www.obu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","1493","1493","70%","NA","Fall 2010","$18,789","-","107512","00110200"
"Ozarka College","218 College Dr, Melbourne, Arkansas 72556-0010","www.ozarka.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Remote","No","1146","1146","34%","3%","Fall 2013","$6,523","-","107549","02087000"
"Paul Mitchell the School-Arkansas","4156 N Steele Blvd, Fayetteville, Arkansas 72703","https://paulmitchell.edu/arkansas/","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","113","113","82%","NA","2013-14","$22,199","Cosmetology/Cosmetologist, General","107789","00792100"
"Philander Smith College","900 W. Daisy Bates Drive, Little Rock, Arkansas 72202-3799","https://www.philander.edu","4-year, Private not-for-profit","Bachelor's degree","City: Midsize","Yes","765","765","40%","NA","Fall 2010","$16,018","-","107600","00110300"
"Phillips Community College of the University of Arkansas","1000 Campus Drive, Helena, Arkansas 72342-0785","www.pccua.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1747","1747","29%","14%","Fall 2013","$4,955","-","107619","00110400"
"Professional Cosmetology Education Center","460 North Washington, El Dorado, Arkansas 71730-4009","www.pcec.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","25","25","65%","NA","2013-14","$7,225","Cosmetology and Related Personal Grooming Arts, Other","107655","02202400"
"Remington College-Little Rock Campus","10600 Colonel Glenn Rd, Suite 100, Little Rock, Arkansas 72204","www.remingtoncollege.edu/little-rock-arkansas-technical-colleges","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","10","10","52%","NA","Fall 2013","$21,767","-","438869","03026518"
"River Valley School of Massage","2003 East Parkway Drive, Russellville, Arkansas 72802","www.rvsmassage.com","< 2-year, Private for-profit","Less than one year certificate","Town: Remote","No","15","15","86%","NA","2013-14","$9,220","Massage Therapy/Therapeutic Massage","485704","04241900"
"Searcy Beauty College","1004 S Main St, Searcy, Arkansas 72143","searcybeautycollege.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","72","72","48%","3%","2013-14","$18,145","Cosmetology/Cosmetologist, General","107831","02569600"
"Shorter College","604 Locust St, N Little Rock, Arkansas 72114","www.shortercollege.edu","2-year, Private not-for-profit","Associate's degree","City: Small","No","446","446","9%","NA","Fall 2013","$14,689","-","107840","00110500"
"South Arkansas Community College","300 S West Ave, El Dorado, Arkansas 71731-7010","www.southark.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1536","1536","25%","7%","Fall 2013","$7,071","-","107974","02074600"
"Southeast Arkansas College","1900 Hazel St., Pine Bluff, Arkansas 71603","www.seark.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","1391","1391","11%","6%","Fall 2013","$6,550","-","107637","00570700"
"Southern Arkansas University Main Campus","100 E. University, Magnolia, Arkansas 71753","https://www.saumag.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Remote","Yes","4771","3287","35%","26%","Fall 2010","$11,428","-","107983","00110700"
"Southern Arkansas University Tech","6415 Spellman Road, Camden, Arkansas 71701-1906","www.sautech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","Yes","780","780","50%","20%","Fall 2013","$12,929","-","107992","00773800"
"Strayer University-Arkansas","10825 Financial Centre Pkwy Ste 400, Little Rock, Arkansas 72211","www.strayer.edu/arkansas/little-rock","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","287","196","NA","NA","Fall 2010","NA","-","458885","00145984"
"The Beauty School","1058 Highland Circle Suite #4, Mountain Home, Arkansas 72653","thebeautyschoolmh.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","15","15","NA","NA","2013-14","$8,996","Cosmetology/Cosmetologist, General","485731","04238900"
"The Salon Professional Academy-North Little Rock","4619 John F Kennedy Boulevard, North Little Rock, Arkansas 72116-7310","littlerockbeautyschool.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","99","99","83%","NA","2013-14","$11,175","Cosmetology/Cosmetologist, General","460987","04183400"
"University of Arkansas","Administration Bldg 425, Fayetteville, Arkansas 72701","www.uark.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","27194","22548","64%","NA","Fall 2010","$15,411","-","106397","00110800"
"University of Arkansas at Little Rock","2801 S University Ave, Little Rock, Arkansas 72204","ualr.edu/www/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","11746","8814","30%","35%","Fall 2010","$12,317","-","106245","00110100"
"University of Arkansas at Monticello","Highway 425 South, Monticello, Arkansas 71656","www.uamont.edu/","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Remote","Yes","3924","3669","22%","20%","Fall 2010","$10,025","-","106485","00108500"
"University of Arkansas at Pine Bluff","1200 N University Mail Slot 4789, Pine Bluff, Arkansas 71601","www.uapb.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","City: Small","Yes","2821","2721","24%","21%","Fall 2010","$7,840","-","106412","00108600"
"University of Arkansas Community College at Hope - Texarkana","3501 U of A Way, Texarkana, Arkansas 71854-1467","www.uacch.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","","","NA","NA","Fall 2013","NA","-","10772501","00573201"
"University of Arkansas Community College Rich Mountain","1100 College Dr, Mena, Arkansas 71953","www.uarichmountain.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","874","874","28%","6%","Fall 2013","$5,543","-","107743","02111100"
"University of Arkansas Community College-Batesville","2005 White Drive, Batesville, Arkansas 72503-3350","www.uaccb.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1345","1345","45%","30%","Fall 2013","$5,598","-","106999","02073500"
"University of Arkansas Community College-Hope","2500 S Main, Hope, Arkansas 71801","www.uacch.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1531","1531","24%","10%","Fall 2013","$8,033","-","107725","00573200"
"University of Arkansas Community College-Morrilton","1537 University Blvd., Morrilton, Arkansas 72110","www.uaccm.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2029","2029","30%","10%","Fall 2013","$5,406","-","107585","00524500"
"University of Arkansas for Medical Sciences","4301 W Markham, Little Rock, Arkansas 72205-7199","www.uams.edu","4-year, Public","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","2869","674","NA","NA","Fall 2010","NA","-","106263","00110900"
"University of Arkansas-Fort Smith","5210 Grand Ave, Fort Smith, Arkansas 72913-3649","uafs.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","6584","6569","26%","15%","Fall 2010","$8,858","-","108092","00111000"
"University of Arkansas-Pulaski Technical College","3000 W Scenic Dr, North Little Rock, Arkansas 72118-3347","www.uaptc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","6576","6576","18%","13%","Fall 2013","$9,028","-","107664","02075300"
"University of Central Arkansas","201 Donaghey Ave, Conway, Arkansas 72035-0001","www.uca.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","11487","9616","42%","37%","Fall 2010","$12,988","-","106704","00109200"
"University of Phoenix-Arkansas","10800 Financial Centre Pkwy, Little Rock, Arkansas 72211","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Midsize","No","85","83","11%","NA","Fall 2010","NA","-","484622","12098848"
"University of the Ozarks","415 N College Ave, Clarksville, Arkansas 72830","https://www.ozarks.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Remote","Yes","686","686","42%","NA","Fall 2010","$16,895","-","107558","00109400"
"Velvatex College of Beauty Culture","1520 Martin Luther King Dr, Little Rock, Arkansas 72202-5452","www.velvatexcollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","9","9","92%","NA","2013-14","$7,326","Cosmetology/Cosmetologist, General","108065","03214300"
"Vista College - Ft. Smith","1200 South Waldron Road, Ft. Smith, Arkansas 72903-2629","www.vistacollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","","","","NA","NA","Fall 2013","NA","-","36520408","02572013"
"Washington Barber College Inc","5300 West 65th Street, Little Rock, Arkansas 72209-3820","www.washingtonbarbercollege.edu/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","95","95","93%","NA","2013-14","$6,661","Barbering/Barber","457192","04183100"
"Williams Baptist College","60 W Fulbright Avenue, Walnut Ridge, Arkansas 72476","www.wbcoll.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Rural: Distant","Yes","469","469","35%","NA","Fall 2010","$16,615","-","107877","00110600"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
