"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Bennett College","900 E Washington St, Greensboro, North Carolina 27401-3239","www.bennett.edu/","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","474","474","42%","NA","Fall 2010","$22,482","-","197993","00291100"
"Beyond Measure Barbering Institute","Center Street Plaza, Mebane, North Carolina 27302-2323","www.beyondmeasurebarbering.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Midsize","No","63","63","80%","NA","2013-14","$10,056","Barbering/Barber","484020","04228400"
"Bladen Community College","7418 NC Hwy 41 West, Dublin, North Carolina 28332","www.bladencc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","1248","1248","11%","NA","Fall 2013","$11,467","-","198011","00798700"
"Blue Ridge Community College","180 West Campus Drive, Flat Rock, North Carolina 28731-4728","www.blueridge.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","2197","2197","30%","19%","Fall 2013","$8,143","-","198039","00968400"
"Brevard College","One Brevard College Drive, Brevard, North Carolina 28712","https://www.brevard.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Fringe","Yes","704","704","46%","47%","Fall 2010","$20,864","-","198066","00291200"
"Brightwood College-Charlotte","6070 East Independence Blvd, Charlotte, North Carolina 28212","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","198","198","46%","NA","Fall 2013","$21,091","Medical/Clinical Assistant","458706","02326203"
"Brunswick Community College","50 College Rd, Bolivia, North Carolina 28422-9021","www.brunswickcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","1400","1400","20%","NA","Fall 2013","$7,249","-","198084","02170700"
"Cabarrus College of Health Sciences","401 Medical Park Drive, Concord, North Carolina 28025-3959","www.carolinashealthcare.org/cabarrus-college-of-health-sciences","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","470","443","56%","NA","Fall 2010","$14,068","-","198109","00647700"
"Caldwell Community College and Technical Institute","2855 Hickory Boulevard, Hudson, North Carolina 28638","www.cccti.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","3369","3369","40%","18%","Fall 2013","$11,295","-","198118","00483500"
"Campbell University","143 Main Street, Buies Creek, North Carolina 27506","www.campbell.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice|Doctor's degree - other","Town: Fringe","Yes","6786","4560","57%","35%","Fall 2010","$25,483","-","198136","00291300"
"Cape Fear Community College","411 North Front Street, Wilmington, North Carolina 28401-3910","www.cfcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","8692","8692","22%","43%","Fall 2013","$8,778","-","198154","00532000"
"Carolina Christian College","4209 Indiana Avenue, Winston Salem, North Carolina 27105","www.carolina.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","42","32","78%","22%","Fall 2010","NA","-","199971","03570300"
"Carolina College of Biblical Studies","817 South McPherson Church Road, Fayetteville, North Carolina 28303-5157","ccbs.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Midsize","No","97","97","NA","NA","Fall 2010","NA","-","461032","04154200"
"Carolina College of Hair Design","85 Tunnel Road, Asheville, North Carolina 28805-1232","carolinacollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","61","61","75%","NA","2013-14","$10,053","Cosmetology/Cosmetologist, General","460765","04178100"
"Carolina School of Broadcasting","3435 Performance Rd, Charlotte, North Carolina 28214","www.csbradiotv.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","60","60","86%","NA","2013-14","$28,780","Radio, Television, and Digital Communication, Other","198190","04101300"
"Carolinas College of Health Sciences","1200 Blythe Blvd, Charlotte, North Carolina 28203-2861","www.carolinascollege.edu","2-year, Public","One but less than two years certificate|Associate's degree","City: Large","No","444","444","100%","NA","Fall 2013","$21,895","-","433174","03104200"
"Carteret Community College","3505 Arendell St, Morehead City, North Carolina 28557-2989","www.carteret.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1500","1500","18%","NA","Fall 2013","$13,132","-","198206","00808100"
"Catawba College","2300 W Innes St, Salisbury, North Carolina 28144","www.catawba.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Midsize","Yes","1306","1297","53%","39%","Fall 2010","$19,275","-","198215","00291400"
"Catawba Valley Community College","2550 Hwy 70 SE, Hickory, North Carolina 28602-0699","www.cvcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4703","4703","25%","19%","Fall 2013","$9,608","-","198233","00531800"
"Center for Massage","16 Eagle Street, Suite 100, Asheville, North Carolina 28801","centerformassage.com","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","50","50","88%","NA","2013-14","$14,310","Massage Therapy/Therapeutic Massage","455910","04129400"
"Central Carolina Community College","1105 Kelly Dr, Sanford, North Carolina 27330-9840","www.cccc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","5137","5137","25%","17%","Fall 2013","$7,535","-","198251","00544900"
"Central Piedmont Community College","1201 Elizabeth Avenue, Charlotte, North Carolina 28204","www.cpcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","19487","19487","16%","29%","Fall 2013","$7,461","-","198260","00291500"
"CET-Durham","807 E. Main Street, Durham, North Carolina 27701","https://cetweb.edu","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","54","54","44%","NA","2013-14","$17,779","Medical Administrative/Executive Assistant and Medical Secretary","427919","02332836"
"Chamberlain University-North Carolina","2015 Ayrsley Town Boulevard, Suite 204, Charlotte, North Carolina 28273","www.chamberlain.edu","4-year, Private for-profit","Bachelor's degree","City: Large","No","90","90","NA","NA","Fall 2010","NA","-","489344","00638519"
"Charlotte Christian College and Theological Seminary","3117 Whiting Ave, Charlotte, North Carolina 28205-1648","www.charlottechristian.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Large","No","112","77","33%","NA","Fall 2010","NA","-","444778","03827300"
"Charlotte School of Law","201 South College Street, Suite 400, Charlotte, North Carolina 28244","www.charlottelaw.edu","4-year, Private for-profit","Doctor's degree - professional practice","City: Large","No","714","","NA","NA","Fall 2010","NA","-","455169",""
"Chowan University","One University Place, Murfreesboro, North Carolina 27855","https://www.chowan.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","1534","1525","23%","NA","Fall 2010","$16,717","-","198303","00291600"
"Cleveland Community College","137 S Post Rd, Shelby, North Carolina 28152-6224","www.clevelandcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","No","2832","2832","21%","29%","Fall 2013","$454","-","198321","00808200"
"Coastal Carolina Community College","444 Western Blvd, Jacksonville, North Carolina 28546-6816","www.coastalcarolina.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","3984","3984","20%","30%","Fall 2013","$9,800","-","198330","00531600"
"College of the Albemarle","1208 N Road St, Elizabeth City, North Carolina 27906-2327","www.albemarle.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2268","2268","25%","NA","Fall 2013","$6,836","-","197814","00291700"
"College of Wilmington","3500 Oleander Drive Suite 1111, Wilmington, North Carolina 28403","www.collegeofwilmington.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","173","173","65%","NA","2013-14","$15,955","Cosmetology/Cosmetologist, General","199078","02205000"
"Craven Community College","800 College Ct, New Bern, North Carolina 28562-4900","www.cravencc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","2883","2883","16%","29%","Fall 2013","$8,028","-","198367","00679900"
"Daoist Traditions College of Chinese Medical Arts","382 Montford Ave, Asheville, North Carolina 28801","daoisttraditions.edu","4-year, Private for-profit","Master's degree|Post-master's certificate","City: Small","No","73","","NA","NA","Fall 2010","NA","-","455178","04146400"
"Davidson College","102 N. Main Street, Davidson, North Carolina 28035","www.davidson.edu/","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1796","1796","95%","NA","Fall 2010","$27,897","-","198385","00291800"
"Davidson County Community College","297 DCCC Road, Thomasville, North Carolina 27360-7385","www.davidsonccc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3819","3819","25%","22%","Fall 2013","$6,301","-","198376","00291900"
"DeVry University-North Carolina","2015 Ayrsley Town Blvd., Ste. 109, Charlotte, North Carolina 28273","https://www.devry.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","332","203","14%","37%","Fall 2010","$26,044","-","482565","01072751"
"Duke University","103 Allen Bldg, Durham, North Carolina 27708","WWW.DUKE.EDU","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","15735","6609","95%","NA","Fall 2010","$19,950","-","198419","00292000"
"Durham Beauty Academy","4600 Durham Chapel Hill Blvd Ste 31, Durham, North Carolina 27707","www.durhambeautyacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","103","103","38%","NA","2013-14","$25,842","Cosmetology/Cosmetologist, General","417804","03748500"
"Durham Technical Community College","1637 Lawson Street, Durham, North Carolina 27703-5023","www.durhamtech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","5174","5174","15%","28%","Fall 2013","$8,031","-","198455","00544800"
"East Carolina University","East 5th Street, Greenville, North Carolina 27858-4353","www.ecu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","28962","22969","61%","19%","Fall 2010","$12,817","-","198464","00292300"
"ECPI University-Charlotte","4800 Airport Center Pkwy, #100, Charlotte, North Carolina 28208","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","24893403","01019805"
"ECPI University-Concord","124 Floyd Dr, Charlotte, North Carolina 28262-1603","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","24893409","01019812"
"ECPI University-Greensboro","7802 Airport Center Dr, Greensboro, North Carolina 27409","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","24893402","01019804"
"ECPI University-Raleigh","4101 Doie Cope Rd, Raleigh, North Carolina 27613-1603","www.ecpi.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","24893407","01019810"
"Edgecombe Community College","2009 W Wilson St, Tarboro, North Carolina 27886","www.edgecombe.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","2228","2228","9%","15%","Fall 2013","$7,719","-","198491","00885500"
"Elizabeth City State University","1704 Weeksville Rd, Elizabeth City, North Carolina 27909","www.ecsu.edu","4-year, Public","Bachelor's degree|Master's degree","Town: Distant","Yes","1357","1310","37%","21%","Fall 2010","$3,156","-","198507","00292600"
"Elon University","100 Campus Drive, Elon, North Carolina 27244-2010","www.elon.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - professional practice","Suburb: Midsize","Yes","6739","6008","82%","NA","Fall 2010","$34,168","-","198516","00292700"
"Empire Beauty School-Charlotte","4901-B N Tryon St, Charlotte, North Carolina 28213","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","87","87","24%","NA","2013-14","$12,840","Cosmetology/Cosmetologist, General","459019","02173210"
"Empire Beauty School-Concord","Shops @ Kings Grant 10075 Weddington Rd, Concord, North Carolina 28027","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","111","111","54%","NA","2013-14","$14,079","Cosmetology/Cosmetologist, General","450614","00945909"
"Empire Beauty School-E Greensboro","2001 E Wendover Ave, Greensboro, North Carolina 27405","www.empire.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","87","87","39%","NA","2013-14","$13,342","Cosmetology/Cosmetologist, General","459037","00757304"
"Empire Beauty School-Pineville","8700 Pineville-Matthews Rd, Charlotte, North Carolina 28226","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","129","129","39%","NA","2013-14","$13,228","Cosmetology/Cosmetologist, General","459064","00945910"
"Empire Beauty School-West Greensboro","1312 Bridford Parkway, Suite 105, Greensboro, North Carolina 27407-2693","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","77","77","41%","NA","2013-14","$13,769","Cosmetology/Cosmetologist, General","478616","02079413"
"Empire Beauty School-Winston-Salem","7740 N Point Blvd, Winston-Salem, North Carolina 27106","www.empire.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","74","74","19%","NA","2013-14","$13,193","Cosmetology/Cosmetologist, General","459046","00757312"
"Fayetteville State University","1200 Murchison Rd, Fayetteville, North Carolina 28301-4298","www.uncfsu.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Midsize","Yes","6223","5540","32%","23%","Fall 2010","$5,787","-","198543","00292800"
"Fayetteville Technical Community College","2201 Hull Rd, Fayetteville, North Carolina 28303-0236","www.faytechcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","11380","11380","15%","17%","Fall 2013","$3,157","-","198534","00764000"
"Forsyth Technical Community College","2100 Silas Creek Pky, Winston-Salem, North Carolina 27103-5197","www.forsythtech.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","7890","7890","12%","26%","Fall 2013","$5,402","-","198552","00531700"
"Gardner-Webb University","Main St, Boiling Springs, North Carolina 28017-0997","www.gardner-webb.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Distant","Yes","3915","2362","45%","NA","Fall 2010","$23,624","-","198561","00292900"
"Gaston College","511 South Aspen Street, Lincolnton, North Carolina 28093-0000","www.gaston.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Fringe","No","","","NA","NA","Fall 2013","NA","-","19857001","00297301"
"Gaston College","201 Hwy 321 S, Dallas, North Carolina 28034","www.gaston.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","5633","5633","30%","12%","Fall 2013","$10,767","-","198570","00297300"
"Grace College of Barbering","1206 Dickinson Ave, Greenville, North Carolina 27834","www.gcb.edu","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","17","17","57%","NA","2013-14","$13,530","Barbering/Barber","481377","04214600"
"Grace College of Divinity","5117 Cliffdale Road, Fayetteville, North Carolina 28314-2343","www.GCD.edu","4-year, primarily associate's, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","112","100","56%","NA","Fall 2010","$9,638","-","461528","04173700"
"Greensboro College","815 W Market St, Greensboro, North Carolina 27401-1875","www.greensboro.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","1037","946","44%","NA","Fall 2010","$26,305","-","198598","00293000"
"Guilford College","5800 W Friendly Avenue, Greensboro, North Carolina 27410-4108","www.guilford.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree","City: Large","Yes","1809","1809","61%","NA","Fall 2010","$26,606","-","198613","00293100"
"Guilford Technical Community College","601 E. Main Street, Jamestown, North Carolina 27282","www.gtcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","11059","11059","17%","27%","Fall 2013","$10,483","-","198622","00483800"
"Gwinnett College","3200 Spring Forest Road, Suite 214, Raleigh, North Carolina 27616","www.gwinnettcollege.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","183","183","81%","NA","2013-14","$17,175","Allied Health and Medical Assisting Services, Other","436632","03361300"
"Halifax Community College","100 College Drive, Weldon, North Carolina 27890","www.halifaxcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1136","1136","23%","14%","Fall 2013","$3,019","-","198640","00798600"
"Harrison College-Morrisville","2001 Carrington Mill Boulevard, Morrisville, North Carolina 27560-0000","harrison.edu","2-year, Private for-profit","Associate's degree","Rural: Fringe","No","141","141","33%","NA","Fall 2013","$21,913","-","468398","02158414"
"Haywood Community College","185 Freedlander Drive, Clyde, North Carolina 28721-9901","https://www.haywood.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","1794","1794","37%","NA","Fall 2013","$8,402","-","198668","00808300"
"Health And Style Institute","1114 Eastchester Dr, High Point, North Carolina 27265","www.healthandstyle.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","478","478","66%","NA","2013-14","$16,340","Cosmetology/Cosmetologist, General","456968","04120300"
"Heritage Bible College","1747 Bud Hawkins Road, Dunn, North Carolina 28334","www.heritagebiblecollege.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Rural: Fringe","No","57","57","43%","NA","Fall 2010","$9,503","-","198677","03089300"
"High Point University","One University Parkway, High Point, North Carolina 27268","www.highpoint.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","4837","4546","64%","NA","Fall 2010","$38,317","-","198695","00293300"
"Hood Theological Seminary","1810 Lutheran Synod Drive, Salisbury, North Carolina 28144","www.hoodseminary.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree","Suburb: Midsize","Yes","143","","NA","NA","Fall 2010","NA","-","443076","03663300"
"Isothermal Community College","286 ICC Loop Road, Spindale, North Carolina 28160-0804","https://www.isothermal.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1921","1921","10%","28%","Fall 2013","$4,976","-","198710","00293400"
"James Sprunt Community College","133 James Sprunt Drive, Kenansville, North Carolina 28349","www.jamessprunt.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","1228","1228","19%","48%","Fall 2013","$5,557","-","198729","00768700"
"John Wesley University","1215 Eastchester Drive, High Point, North Carolina 27265-3115","www.johnwesley.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree","City: Midsize","Yes","150","126","40%","10%","Fall 2010","$20,768","-","198747","00293500"
"Johnson & Wales University-Charlotte","Academic Center, 801 West Trade Street, Charlotte, North Carolina 28202","www.jwu.edu/campuses/charlotte/index.html","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Large","Yes","2101","2101","57%","NA","Fall 2010","$25,803","-","445708","00340410"
"Johnson C Smith University","100 Beatties Ford Road, Charlotte, North Carolina 28216-5398","www.jcsu.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","Yes","1428","1326","51%","30%","Fall 2010","$18,974","-","198756","00293600"
"Johnston Community College","245 College Road, Smithfield, North Carolina 27577-2350","www.johnstoncc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3903","3903","36%","19%","Fall 2013","$6,736","-","198774","00933600"
"Jung Tao School of Classical Chinese Medicine","207 Dale Adams Road, Sugar Grove, North Carolina 28679-9657","www.jungtao.edu","4-year, Private not-for-profit","Master's degree","Rural: Distant","No","60","","NA","NA","Fall 2010","NA","-","461139","04073300"
"King's College","322 Lamar Avenue, Charlotte, North Carolina 28204","www.kingscollegecharlotte.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","Yes","359","359","80%","NA","Fall 2013","$16,202","-","382504","00293700"
"Lees-McRae College","191 Main Street, Banner Elk, North Carolina 28604","www.lmc.edu","4-year, Private not-for-profit","Bachelor's degree","Rural: Distant","Yes","991","991","38%","NA","Fall 2010","$24,251","-","198808","00293900"
"Lenoir Community College","231 Highway 58 South, Kinston, North Carolina 28502-0188","www.lenoircc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","2674","2674","16%","NA","Fall 2013","$7,646","-","198817","00294000"
"Lenoir-Rhyne University","625 7th Avenue NE, Hickory, North Carolina 28601","www.lr.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","Yes","2523","1710","48%","NA","Fall 2010","$18,291","-","198835","00294100"
"Leons Beauty School Inc","1305 Coliseum BLVD, Greensboro, North Carolina 27403","www.leonsbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","146","146","69%","NA","2013-14","$5,780","Cosmetology/Cosmetologist, General","198844","01192600"
"Living Arts College","3000 Wakefield Crossing Drive, Raleigh, North Carolina 27614-7076","living-arts-college.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree","City: Large","Yes","284","284","59%","NA","Fall 2010","$24,016","-","421832","03109000"
"Livingstone College","701 W Monroe St, Salisbury, North Carolina 28144","www.livingstone.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Midsize","Yes","1204","1204","25%","NA","Fall 2010","$17,655","-","198862","00294200"
"Louisburg College","501 N. Main St., Louisburg, North Carolina 27549-2399","www.louisburg.edu","2-year, Private not-for-profit","Associate's degree","Town: Fringe","Yes","687","687","16%","57%","Fall 2013","$17,351","-","198871","00294300"
"Mars Hill University","100 Athletic St, Mars Hill, North Carolina 28754","www.mhu.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Large","Yes","1375","1371","34%","49%","Fall 2010","$17,170","-","198899","00294400"
"Martin Community College","1161 Kehukee Pk Rd, Williamston, North Carolina 27892-9988","www.martincc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","846","846","10%","40%","Fall 2013","$5,594","-","198905","00798800"
"Mayland Community College","200 Mayland Drive, Spruce Pine, North Carolina 28777","www.mayland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1188","1188","29%","NA","Fall 2013","$7,597","-","198914","01119700"
"McDowell Technical Community College","54 College Drive, Marion, North Carolina 28752-8728","www.mcdowelltech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1120","1120","21%","18%","Fall 2013","$4,169","-","198923","00808500"
"Mercy School of Nursing","1200 Blythe Blvd., Charlotte, North Carolina 28203","www.carolinashealthcare.org/MSON","2-year, Public","Two but less than 4 years certificate","City: Large","No","","","NA","NA","Fall 2013","NA","-","198941","00647800"
"Meredith College","3800 Hillsborough St, Raleigh, North Carolina 27607-5298","www.meredith.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","1981","1685","61%","NA","Fall 2010","$25,597","-","198950","00294500"
"Methodist University","5400 Ramsey St, Fayetteville, North Carolina 28311-1420","www.methodist.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Midsize","Yes","2446","2170","39%","NA","Fall 2010","$30,543","-","198969","00294600"
"Mid-Atlantic Christian University","715 N Poindexter St, Elizabeth City, North Carolina 27909-4054","www.macuniversity.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Distant","Yes","194","194","38%","NA","Fall 2010","$15,864","-","199458","02280900"
"Miller-Motte College-Cary","2205 Walnut Street, Cary, North Carolina 27518-7171","www.miller-motte.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","280","280","54%","NA","Fall 2013","$20,835","-","449117","00499201"
