"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Beauty Academy of South Florida","9800 NW 77 Avenue, Hialeah Gardens, Florida 33016-2421","www.basf.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","203","203","89%","NA","2013-14","$22,745","Cosmetology/Cosmetologist, General","460969","04170300"
"Beauty Anatomy Institute of Cosmetology and Wellness","1901 North Federal Highway #201, Pompano Beach, Florida 33062-1000","www.beautyanatomy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","75","75","NA","NA","2013-14","$17,809","Cosmetology/Cosmetologist, General","484039","04228900"
"Beauty and Health Institute","11309 CountryWay Boulevard, Tampa, Florida 33626-2610","www.bhi.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Master Aesthetician/Esthetician","483674",""
"Beauty Schools of America","1011 5th Street, Miami Beach, Florida 33139-6504","www.bsa.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","78","78","74%","NA","2013-14","$22,116","Cosmetology/Cosmetologist, General","468732","02283806"
"Beauty Schools of America-Hialeah","1060 West 49th Street, Hialeah, Florida 33012-3322","www.bsa.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","518","518","72%","NA","2013-14","$23,023","Cosmetology/Cosmetologist, General","419660","02283800"
"Beauty Schools of America-Homestead","600 NE 22 Terrace #108, Homestead, Florida 33030","www.bsa.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","348","348","74%","NA","2013-14","$23,550","Cosmetology/Cosmetologist, General","456861","02283805"
"Beauty Schools of America-Miami","1176 SW 67th Avenue, Miami, Florida 33144-4700","www.bsa.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","290","290","70%","NA","2013-14","$22,725","Cosmetology/Cosmetologist, General","135771","02283801"
"Beauty Schools of America-North Miami Beach","1813 NE 163rd Street, North Miami Beach, Florida 33162","www.bsa.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","242","242","76%","NA","2013-14","$22,441","Cosmetology/Cosmetologist, General","450182","02283804"
"Bene's Career Academy","7027 US Hwy 19, New Port Richey, Florida 34652","https://www.benes.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","338","338","70%","NA","2013-14","$19,768","Cosmetology/Cosmetologist, General","137591","03018500"
"Bethune-Cookman University","640 Dr Mary McLeod Bethune Blvd, Daytona Beach, Florida 32114-3099","www.cookman.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","3934","3796","33%","NA","Fall 2010","$16,521","-","132602","00146700"
"Big Bend Technical College","3233 South Byron Butler Parkway, Perry, Florida 32348","bbtc.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","137","137","54%","NA","2013-14","$8,601","Welding Technology/Welder","137856","03100800"
"Boca Beauty Academy","7820 Glades Road, Boca Raton, Florida 33434-4178","www.bocabeautyacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","135","135","87%","NA","2013-14","$18,250","Cosmetology/Cosmetologist, General","481483","04217800"
"Boca Beauty Academy-Parkland","7271 North State Road 7, Parkland, Florida 33073-4526","www.bocabeautyacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","91","91","NA","NA","2013-14","$20,350","Cosmetology/Cosmetologist, General","489238","04217801"
"Bradford-Union Technical Center","609 N Orange St, Starke, Florida 32091","www.butc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Town: Distant","No","163","163","79%","NA","Fall 2013","$3,198","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","132675","03382300"
"Brewster Technical College","2222 N Tampa St, Tampa, Florida 33602-2196","www.brewster.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","257","257","35%","NA","Fall 2013","$13,070","Licensed Practical/Vocational Nurse Training","367875","02601600"
"Broward College","111 East Las Olas Blvd, Fort Lauderdale, Florida 33301","www.broward.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","43700","43700","30%","8%","Fall 2010","$8,882","-","132709","00150000"
"Brown Mackie College-Miami","3700 Lakeside Drive, Miramar, Florida 33027-3264","https://www.brownmackie.edu/locations/miami","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","184","184","20%","NA","Fall 2010","NA","-","447290","04051345"
"Burnett International College","1903 South Congress Avenue, Boynton Beach, Florida 33426-6591","www.burnett.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","","","NA","NA","Fall 2013","NA","-","484181",""
"Cambridge College of Healthcare & Technology","5150 Linton Blvd, Suite 340, Delray Beach, Florida 33484","www.cambridgehealth.edu/","2-year, Private for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","521","521","89%","NA","Fall 2013","$19,456","Diagnostic Medical Sonography/Sonographer and Ultrasound Technician","454865","04083400"
"Cambridge Institute of Allied Health & Technology","460 E. Altamonte Drive, 3rd Floor, Altamonte Springs, Florida 32701","www.cambridgehealth.edu/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","229","229","69%","NA","Fall 2013","$34,608","Nursing Assistant/Aide and Patient Care Assistant/Aide","446109","03842500"
"Cape Coral Technical College","360 Santa Barbara Blvd North, Cape Coral, Florida 33993-2479","capecoraltech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","City: Midsize","No","251","251","54%","NA","2013-14","$1,666","Nursing Assistant/Aide and Patient Care Assistant/Aide","431558","03158300"
"Carlos Albizu University-Miami","2173 N.W. 99th Avenue, Miami, Florida 33172-2209","www.albizu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","No","1029","363","53%","NA","Fall 2010","$20,464","-","132842","01072401"
"CDA Technical Institute","91 Trout River Drive, Jacksonville, Florida 32208","commercialdivingacademy.com","< 2-year, Private for-profit","Less than one year certificate","City: Large","Yes","311","311","88%","NA","2013-14","$28,385","Diver, Professional and Instructor","447874","03985300"
"Celebrity School of Beauty","8478 SW 8th St, Miami, Florida 33144","www.celebrity.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","362","362","85%","NA","2013-14","$22,787","Cosmetology/Cosmetologist, General","454917","04145900"
"Celebrity School of Beauty - Hialeah","5090 West 12 Avenue, Hialeah, Florida 33012-3110","","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","45491701","04145901"
"Center for Neurosomatic Studies","13825 Icot Boulevard, Suite 604, Clearwater, Florida 33760-3712","cns.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","22","22","NA","NA","2013-14","$27,301","Massage Therapy/Therapeutic Massage","488226","04249400"
"Chamberlain University-Florida","5200 Belfort Road, Suite 100, Jacksonville, Florida 32256","www.chamberlain.edu","4-year, Private for-profit","Bachelor's degree","City: Large","No","1052","1052","NA","NA","Fall 2010","$29,698","-","457129","00638504"
"Charlotte Technical College","18150 Murdock Circle, Port Charlotte, Florida 33948-3399","www.charlottetechcollege.net","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","194","194","68%","NA","2013-14","$9,577","-","132976","02297000"
"Chipola College","3094 Indian Circle, Marianna, Florida 32446-2053","www.chipola.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Town: Distant","Yes","2231","2231","49%","6%","Fall 2010","$4,362","-","133021","00147200"
"City College-Altamonte Springs","177 Montgomery Road, Altamonte Springs, Florida 32714","https://www.citycollege.edu","2-year, Private not-for-profit","Associate's degree","Suburb: Large","No","285","285","12%","28%","Fall 2013","$20,084","-","417327","03079900"
"City College-Fort Lauderdale","2000 W. Commercial Boulevard, Fort Lauderdale, Florida 33309","https://www.citycollege.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Midsize","No","438","438","53%","21%","Fall 2010","$20,582","-","244233","02515400"
"City College-Gainesville","7001 N.W. 4th Blvd., Gainesville, Florida 32607","https://www.citycollege.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Midsize","No","393","393","40%","10%","Fall 2010","$20,762","-","406547","02515401"
"City College-Hollywood","6565 Taft Street, Hollywood, Florida 33024-4045","https://www.citycollege.edu","2-year, Private not-for-profit","Associate's degree","Suburb: Large","No","235","235","46%","8%","Fall 2013","$15,559","-","475477","02515403"
"City College-Miami","9300 S Dadeland Blvd., 2nd Floor, Miami, Florida 33156","https://www.citycollege.edu","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","City: Small","No","266","266","50%","25%","Fall 2010","$19,367","-","434539","02515402"
"College of Business and Technology-Cutler Bay","19151 South Dixie Hwy # 205, Cutler Bay, Florida 33157","www.cbt.edu/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","117","117","60%","2%","Fall 2013","$20,845","-","456977","03071603"
"College of Business and Technology-Flagler","8230 W Flagler St., Miami, Florida 33144","www.cbt.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","300","300","86%","NA","Fall 2013","$21,171","-","449083","03071601"
"College of Business and Technology-Hialeah","935 West 49 Street # 203, Hialeah, Florida 33012","www.cbt.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","238","238","80%","2%","Fall 2013","$16,746","-","449092","03071602"
"College of Business and Technology-Main Campus","8700 West Flagler Street, Suite 420, Miami, Florida 33174","www.cbt.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","10","10","64%","2%","Fall 2010","NA","-","417318","03071600"
"College of Business and Technology-Miami Gardens","5190 NW 167 Street, Miami Gardens, Florida 33014-6338","www.cbt.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","113","113","NA","NA","Fall 2010","$21,839","-","482024","03071605"
"College of Central Florida","3001 SW College Rd, Ocala, Florida 34474","www.cf.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Small","No","7375","7375","40%","7%","Fall 2010","$9,337","-","132851","00147100"
"Columbia College -  Jacksonville","7077 Bonneval Road, Suite 114, Jacksonville, Florida 32216-6010","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","17706529","00245644"
"Columbia College - Orlando","2600 Technology Drive, Suite 100, Orlando, Florida 32804-2606","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","17706505","00245607"
"Columbia College-NAS Jacksonville","110 Yorktown Ave, P.O. Box 441325, Jacksonville, Florida 32212-0137","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","17706504","00245606"
"Columbia College-Patrick AFB","1020 Central Ave E-1, Patrick Air Force Base, Florida 32925-2901","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17706520","00245635"
"Community Technological Institute of Miami","2324 SW 8 Street, Miami, Florida 33135","www.ctim4edu.com","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","15","15","69%","NA","2013-14","NA","Cosmetology/Cosmetologist, General","489326",""
"Compu-Med Vocational Careers Corp","2900 W 12th Ave 3rd Fl #28, Hialeah, Florida 33012-4861","compumed.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","704","704","80%","NA","2013-14","$10,623","Dental Assisting/Assistant","423120","03108600"
"Compu-Med Vocational Careers Corp","11401 SW 40th Street, 1st Floor, Suite 150, Miami, Florida 33165","compumedschool.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Dental Assisting/Assistant","42312001","03108601"
"Concorde Career Institute-Jacksonville","7259 Salisbury Road, Jacksonville, Florida 32256-6905","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","445","445","64%","NA","Fall 2013","$24,490","Registered Nursing/Registered Nurse","133845","02089600"
"Concorde Career Institute-Miramar","10933 Marks Way, Miramar, Florida 33025","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","551","551","63%","NA","Fall 2013","$21,154","Medical/Clinical Assistant","133854","02275100"
"Concorde Career Institute-Orlando","3444 McCrory Place, Orlando, Florida 32803","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","355","355","63%","NA","Fall 2013","$21,932","Dental Assisting/Assistant","460190","02089601"
"Concorde Career Institute-Tampa","4202 W Spruce, Tampa, Florida 33607-4127","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","404","404","70%","NA","Fall 2013","$22,319","Medical/Clinical Assistant","133863","02172700"
"Cortiva Institute-Florida","2370 34th Street North, St. Petersburg, Florida 33713","www.cortiva.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","148","148","84%","NA","2013-14","$20,193","Massage Therapy/Therapeutic Massage","134574","02279600"
"Cosmix School of Makeup Artistry","3440 N Andrews Ave, Oakland Park, Florida 33309-6060","cosmixinc.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","69","69","NA","NA","2013-14","$14,801","Make-Up Artist/Specialist","483692","04212600"
"Cozmo Beauty School","10347 Bonita Beach Rd SE Ste 103, Bonita Springs, Florida 34135","www.cozmo.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","64","64","65%","NA","2013-14","$14,774","Cosmetology/Cosmetologist, General","454874","04135000"
"D A Dorsey Technical College","7100 N. W. 17th Avenue, Miami, Florida 33147-6304","dadorsey.dadeschools.net/","2-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","84","84","17%","11%","Fall 2013","NA","Health Information/Medical Records Technology/Technician","461306","04164600"
"Daytona College","425 South Nova Road, Ormond Beach, Florida 32174-8445","daytonacollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","235","235","70%","NA","Fall 2013","$15,724","Medical/Clinical Assistant","447014","03939600"
"Daytona State College","1200 W. International Speedway Blvd., Daytona Beach, Florida 32114","www.DaytonaState.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Small","No","12706","12706","34%","12%","Fall 2010","$4,364","-","133386","00147500"
"DeVry University-Florida","2300 SW 145th Ave., Miramar, Florida 33027","https://www.devry.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","1373","900","28%","23%","Fall 2010","$31,651","-","482459","01072712"
"Digital Media Arts College","5400 Broken Sound Blvd NW #100, Boca Raton, Florida 33487","www.dmac.edu","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","301","280","35%","NA","Fall 2010","$17,574","-","451060","04127400"
"Dragon Rises College of Oriental Medicine","1000 NE 16th Ave., Building F, Gainesville, Florida 32601","www.dragonrises.edu","4-year, Private not-for-profit","Master's degree","City: Midsize","No","50","","NA","NA","Fall 2010","NA","-","449481","03888300"
"East West College of Natural Medicine","3808 N. Tamiami Tr, Sarasota, Florida 34234-0000","www.ewcollege.edu","4-year, Private for-profit","Less than one year certificate|Master's degree","City: Small","No","131","12","NA","NA","Fall 2010","NA","-","439394","03429700"
"Eastern Florida State College","1519 Clearlake Rd, Cocoa, Florida 32922","www.easternflorida.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Suburb: Large","No","15825","15825","46%","8%","Fall 2010","$5,344","-","132693","00147000"
"Eckerd College","4200 54th Ave S, Saint Petersburg, Florida 33711-4700","www.eckerd.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","2046","2046","66%","NA","Fall 2010","$33,486","-","133492","00148700"
