"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"PJ's College of Cosmetology- Brownsburg","1012 C East Main Street, Brownsburg, Indiana 46112-1462","https://www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15085301","02241701"
"PJ's College of Cosmetology- Greenfield","1400 W Main St, Greenfield, Indiana 46140","www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15631001","02337201"
"PJ's College of Cosmetology- Indianapolis","4200 South East Street, Indianapolis, Indiana 46227","www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15631003","02337203"
"PJ's College of Cosmetology- Jeffersonville","1710 E. 10th Street, Jeffersonville, Indiana 47130-6290","https://www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15085303","02241703"
"PJ's College of Cosmetology- Muncie","3100 W. Kilgore Avenue, Muncie, Indiana 47304","www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15631002","02337205"
"PJ's College of Cosmetology- Plainfield","2026 Stafford Rd, Plainfield, Indiana 46168","www.gotopjs.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","15631004","02337207"
"PJ's College of Cosmetology-Clarksville","1414 Blackiston Mill Rd, Clarksville, Indiana 47129","GOTOPJS.COM","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","116","116","63%","NA","Fall 2013","$9,490","Cosmetology/Cosmetologist, General","150853","02241700"
"PJ's College of Cosmetology-Richmond","50 Hayes Arboretum Road, Richmond, Indiana 47374","GOTOPJS.COM","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","29","29","45%","NA","2013-14","$12,059","Cosmetology/Cosmetologist, General","152150","02304800"
"Purdue University - Purdue Polytechnic Anderson","2705 Enterprise Drive, Anderson, Indiana 46013","polytechnic.purdue.edu/anderson","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","24378001","00182501"
"Purdue University - Purdue Polytechnic Columbus","AMCE Building, 4444 Kelly Street, Columbus, Indiana 47203","polytechnic.purdue.edu/columbus","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","24378006","00182502"
"Purdue University - Purdue Polytechnic Indianapolis","2175 South Hoffman Road, Indianapolis, Indiana 46241","polytechnic.purdue.edu/indianapolis","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Large","No","","","NA","NA","Fall 2010","NA","-","24378002","00182504"
"Purdue University - Purdue Polytechnic Kokomo","2300 S. Washington Street, Kokomo, Indiana 46904","polytechnic.purdue.edu/kokomo","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","24378007","00182505"
"Purdue University - Purdue Polytechnic Lafayette","5500 State Road 38E, Lafayette, Indiana 47903","polytechnic.purdue.edu/lafayette","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Small","No","","","NA","NA","Fall 2010","NA","-","24378009","00182512"
"Purdue University - Purdue Polytechnic New Albany","3000 Technology Avenue, New Albany, Indiana 47150","polytechnic.purdue.edu/new-albany","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","24378004","00182508"
"Purdue University - Purdue Polytechnic Richmond","Tom Raper Hall, Room 140, Richmond, Indiana 47374","polytechnic.purdue.edu/richmond","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","24378008","00182507"
"Purdue University - Purdue Polytechnic South Bend","1733 Northside Blvd, South Bend, Indiana 46634","polytechnic.purdue.edu/south-bend","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","24378003","00182506"
"Purdue University - Purdue Polytechnic Vincennes","Technology Building, 1002 North First Street, Vincennes, Indiana 47591","polytechnic.purdue.edu/vincennes","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Town: Remote","No","","","NA","NA","Fall 2010","NA","-","24378010","00182515"
"Purdue University-Calumet Campus","2200 169th St, Hammond, Indiana 46323-2094","www.pnw.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","9194","8321","32%","NA","Fall 2010","$10,012","-","152248","00182700"
"Purdue University-Main Campus","Hovde Hall of Administration, West Lafayette, Indiana 47907-2040","www.purdue.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","41513","31105","76%","NA","Fall 2010","$11,693","-","243780","00182500"
"Purdue University-North Central Campus","1401 S US Hwy 421, Westville, Indiana 46391-9542","www.pnw.edu/","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","No","6092","6064","23%","NA","Fall 2010","$6,942","-","152266","00182600"
"Ravenscroft Beauty College","4530 Lahmeyer Road, Fort Wayne, Indiana 46835","ravenscroftcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","155","155","34%","NA","2013-14","$14,915","Cosmetology/Cosmetologist, General","152275","02084800"
"Rogers Academy of Hair Design","2903 Mt. Vernon Avenue, Evansville, Indiana 47712","rogershairacademy.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","96","96","56%","NA","2013-14","$10,460","Cosmetology/Cosmetologist, General","152309","02339600"
"Rose-Hulman Institute of Technology","5500 Wabash Avenue, Terre Haute, Indiana 47803-3920","www.rose-hulman.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","2278","2202","82%","NA","Fall 2010","$41,691","-","152318","00183000"
"Ross Medical Education Center-Evansville","227 N. Green River Road, Evansville, Indiana 47715-2405","www.rosseducation.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","113","113","NA","NA","Fall 2013","$19,825","Medical/Clinical Assistant","484349","02246305"
"Ross Medical Education Center-Fort Wayne","4122 Lima Road, Unit A5, Fort Wayne, Indiana 46805","www.rosseducation.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","116","116","76%","NA","Fall 2013","$18,845","Medical/Clinical Assistant","456506","02533602"
"Ross Medical Education Center-Granger","445 E University Dr, Granger, Indiana 46530","www.rosseducation.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","205","205","76%","NA","Fall 2013","$19,553","Medical/Clinical Assistant","460109","02180108"
"Ross Medical Education Center-Kokomo","196 East Southway Boulevard, Kokomo, Indiana 46902-3650","www.rosseducation.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","153","153","64%","NA","Fall 2013","$19,666","Medical/Clinical Assistant","481863","02246304"
"Ross Medical Education Center-Lafayette","2621 Maple Point Drive, Lafayette, Indiana 47905-5159","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","76","76","NA","NA","2013-14","$16,630","Medical/Clinical Assistant","488961","02246307"
"Ross Medical Education Center-Muncie","411 W. Riggin Road, Muncie, Indiana 47303-6413","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","106","106","NA","NA","2013-14","$20,003","Medical/Clinical Assistant","486752","02339706"
"Rudae's School of Beauty Culture-Ft Wayne","5317 Coldwater Rd, Fort Wayne, Indiana 46825-5444","www.rudaes.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","123","123","81%","NA","2013-14","$15,232","Cosmetology/Cosmetologist, General","437857","00967300"
"Rudae's School of Beauty Culture-Kokomo","208 W Jefferson St, Kokomo, Indiana 46901-4516","www.rudaes.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","15","15","75%","NA","2013-14","$16,611","Cosmetology/Cosmetologist, General","152327","00967302"
"Saint Elizabeth School of Nursing","1501 Hartford Street, Lafayette, Indiana 47904-9988","www.steson.org","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Small","No","166","166","10%","55%","Fall 2013","$17,307","-","152497","00625700"
"Saint Josephs College","1498 South College Avenue, Rensselaer, Indiana 47978-0870","www.saintjoe.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Town: Distant","Yes","972","950","50%","NA","Fall 2010","$17,146","-","152363","00183300"
"Saint Mary-of-the-Woods College","1 St Mary of Woods Coll, Saint Mary of the Woods, Indiana 47876-1099","www.smwc.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","Yes","882","690","45%","NA","Fall 2010","$19,401","-","152381","00183500"
"Saint Mary's College","133 Le Mans Hall, Notre Dame, Indiana 46556","www.saintmarys.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - professional practice","Suburb: Large","Yes","1701","1625","77%","NA","Fall 2010","$25,991","-","152390","00183600"
"Saint Meinrad School of Theology","200 Hill Drive, St. Meinrad, Indiana 47577","www.saintmeinrad.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate","Rural: Remote","Yes","181","","NA","NA","Fall 2010","NA","-","152451","00727600"
"Summit Salon Academy-Anderson","5335 S Scatterfield Rd, Anderson, Indiana 46013","www.andersonsalonacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","106","106","67%","NA","2013-14","$17,591","Cosmetology/Cosmetologist, General","457572","04166700"
"Summit Salon Academy-Kokomo","1012 South Reed Road, Kokomo, Indiana 46901-6248","kokomotspa.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","102","102","74%","NA","2013-14","$16,740","Cosmetology/Cosmetologist, General","462017","04186600"
"Taylor University","236 W Reade Ave, Upland, Indiana 46989-1001","https://www.taylor.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","2170","2131","76%","NA","Fall 2010","$25,429","-","152530","00183800"
"Textures Institute of Cosmetology","8325 North Michigan Road, Indianapolis, Indiana 46268-3635","texturesinstitute.org","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","12","12","57%","NA","2013-14","$5,945","Cosmetology/Cosmetologist, General","488129","04246600"
"The Art Institute of Indianapolis","3500 DePauw Blvd, Suite 1010, Indianapolis, Indiana 46268","www.artinstitutes.edu/indianapolis","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","696","696","32%","NA","Fall 2010","$17,784","-","448345","04051304"
"The Salon Professional Academy-Evansville","5545 Vogel Rd, Evansville, Indiana 47715","www.tspaevansville.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","111","111","100%","NA","2013-14","$8,875","Cosmetology/Cosmetologist, General","459392","04172700"
"Tricoci University of Beauty Culture-Highland","2549 Highway Ave, Highland, Indiana 46322","www.tricociuniversity.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","236","236","72%","NA","2013-14","$14,224","Cosmetology/Cosmetologist, General","150303","01150500"
"Tricoci University of Beauty Culture-Indianapolis","9725 Crosspoint Commons, Indianapolis, Indiana 46256","www.tricociuniversity.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","153","153","63%","NA","2013-14","$15,796","Cosmetology/Cosmetologist, General","414869","04130900"
"Tricoci University of Beauty Culture-Lafayette","833 Ferry Street, Lafayette, Indiana 47901","www.tricociuniversity.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","121","121","51%","NA","2013-14","$16,264","Cosmetology/Cosmetologist, General","151607","04130901"
"Tricoci University of Beauty Cuture LLC-Bloomington","1681 N. College Ave, Bloomington, Indiana 47404","www.tricociuniversity.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","71","71","55%","2%","2013-14","$12,256","Cosmetology/Cosmetologist, General","367088","02607000"
"Trine University","1 University Ave, Angola, Indiana 46703-1764","www.trine.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Town: Distant","Yes","3712","3354","56%","NA","Fall 2010","$25,180","-","152567","00183900"
"Trine University-Regional/Non-Traditional Campuses","9910 Dupont Circle Drive East, Fort Wayne, Indiana 46825","www.trine.edu/adult-studies/index.aspx","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","No","718","376","0%","NA","Fall 2010","$23,171","-","414878","00183901"
"University of Evansville","1800 Lincoln Avenue, Evansville, Indiana 47722","www.evansville.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Midsize","Yes","2414","2248","69%","NA","Fall 2010","$22,068","-","150534","00179500"
"University of Indianapolis","1400 E Hanna Ave, Indianapolis, Indiana 46227-3697","uindy.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Large","Yes","5711","4346","55%","33%","Fall 2010","$21,909","-","151263","00180400"
"University of Notre Dame","400 Main Building, Notre Dame, Indiana 46556","www.nd.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","12393","8530","95%","NA","Fall 2010","$26,683","-","152080","00184000"
"University of Phoenix-Indiana","7999 Knue Rd, Indianapolis, Indiana 46250-1932","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","53","53","5%","NA","Fall 2010","NA","-","443544","32098858"
"University of Saint Francis-Fort Wayne","2701 Spring St, Fort Wayne, Indiana 46808-3994","www.sf.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Large","Yes","2212","1810","56%","NA","Fall 2010","$17,031","-","152336","00183200"
"University of Southern Indiana","8600 University Blvd, Evansville, Indiana 47712","www.usi.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Midsize","Yes","10668","9585","38%","38%","Fall 2010","$11,649","-","151306","00180800"
"Valparaiso University","US Highway 30 and Sturdy Road, Valparaiso, Indiana 46383","www.valpo.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","4412","3273","66%","NA","Fall 2010","$22,626","-","152600","00184200"
"Vincennes Beauty College","12 S Second St, Vincennes, Indiana 47591","vincennesbeautycollege.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Remote","No","28","28","17%","3%","2013-14","$6,014","Cosmetology/Cosmetologist, General","152628","01015100"
"Vincennes University","1002 N First St, Vincennes, Indiana 47591","https://www.vinu.edu/home","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Remote","Yes","18897","18897","22%","28%","Fall 2010","$9,922","-","152637","00184300"
"Wabash College","301 West Wabash Avenue, Crawfordsville, Indiana 47933-0352","www.wabash.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","842","842","72%","NA","Fall 2010","$24,245","-","152673","00184400"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
