"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Great Bay Community College","320 Corporate Drive, Portsmouth, New Hampshire 03801-2879","www.greatbay.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","1971","1971","12%","18%","Fall 2013","$15,444","-","183150","00258300"
"Keene Beauty Academy","800 Park Ave, Keene, New Hampshire 03431","WWW.KEENEBEAUTYACADEMY.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","44","44","81%","3%","2013-14","$11,945","Cosmetology/Cosmetologist, General","182892","02245400"
"Keene State College","229 Main Street, Keene, New Hampshire 03435-1506","www.keene.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Distant","Yes","4282","4165","63%","NA","Fall 2010","$18,647","-","183062","00259000"
"Laird Institute of Spa Therapy","981 Second Street, Manchester, New Hampshire 03102-5263","www.lairdinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","58","58","77%","NA","2013-14","$21,649","Master Aesthetician/Esthetician","461290","04162200"
"Lakes Region Community College","379 Belmont Road, Laconia, New Hampshire 03246","www.lrcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","1021","1021","28%","15%","Fall 2013","$14,843","-","183123","00755500"
"Manchester Community College","1066 Front St, Manchester, New Hampshire 03102-8518","www.mccnh.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","2827","2827","27%","24%","Fall 2013","$14,251","-","183132","00258200"
"Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School","79-6 South River Road, Bedford, New Hampshire 03110","michaels.paulmitchell.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","132","132","82%","NA","2013-14","$18,035","Cosmetology/Cosmetologist, General","182953","02174800"
"Nashua Community College","505 Amherst St, Nashua, New Hampshire 03063-1026","nashuacc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","1996","1996","24%","18%","Fall 2013","$11,400","-","183141","00923600"
"New England College","98 Bridge St, Henniker, New Hampshire 03242","www.nec.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Rural: Distant","Yes","2781","1771","38%","NA","Fall 2010","$27,640","-","182980","00257900"
"New England School of Hair Design","12 Interchange Dr, West Lebanon, New Hampshire 03784","www.neshd.org","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","32","32","55%","NA","2013-14","$20,875","Cosmetology/Cosmetologist, General","182999","02247000"
"New Hampshire Institute for Therapeutic Arts","153 Lowell Rd, Hudson, New Hampshire 03051","www.nhita.com","< 2-year, Private for-profit","Less than one year certificate","Suburb: Midsize","No","35","35","85%","NA","2013-14","$18,660","Massage Therapy/Therapeutic Massage","183035","03729300"
"New Hampshire Institute of Art","148 Concord St, Manchester, New Hampshire 03104-4858","www.nhia.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","409","343","48%","6%","Fall 2010","$23,210","-","430810","03182300"
"NHTI-Concord's Community College","31 College Drive, Concord, New Hampshire 03301-7412","www.nhti.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","Yes","3881","3881","22%","24%","Fall 2013","$15,542","-","183099","00258100"
"Northeast Catholic College","511 Kearsarge Mountain Road, Warner, New Hampshire 03278-4012","www.northeastcatholic.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Rural: Distant","Yes","90","90","58%","42%","Fall 2010","$12,758","-","182917","02223300"
"Paul Mitchell the School-Portsmouth","140 Congress Street, Portsmouth, New Hampshire 03801-4084","paulmitchell.edu/portsmouth","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Small","No","41","41","68%","NA","2013-14","$16,535","Cosmetology/Cosmetologist, General","183202","02211600"
"Plymouth State University","17 High Street, Plymouth, New Hampshire 03264-1595","www.plymouth.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Remote","Yes","5049","4124","55%","NA","Fall 2010","$20,844","-","183080","00259100"
"River Valley Community College","1 College Place, Claremont, New Hampshire 03743-9707","www.rivervalley.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","946","946","29%","12%","Fall 2013","$17,698","-","183114","00756000"
"Rivier University","420 South Main St, Nashua, New Hampshire 03060","www.rivier.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","2635","1396","59%","NA","Fall 2010","$25,120","-","183211","00258600"
"Saint Anselm College","100 Saint Anselm Drive, Manchester, New Hampshire 03102-1310","www.anselm.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Midsize","Yes","1930","1930","72%","NA","Fall 2010","$32,148","-","183239","00258700"
"Salter School of Nursing and Allied Health","670 N. Commercial St. Suite 403, Manchester, New Hampshire 03103","www.salternursing.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","188","188","69%","NA","2013-14","$32,675","Licensed Practical/Vocational Nurse Training","460570","00466607"
"Seacoast Career School-Manchester Campus","670 North Commercial St, Manchester, New Hampshire 03101","www.seacoastcareerschools.edu/Locations/Manchester-Campus/84/","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","134","134","64%","NA","2013-14","$21,685","Medical/Clinical Assistant","447519","03429301"
"Southern New Hampshire University","2500 North River Road, Manchester, New Hampshire 03106-1045","www.snhu.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Midsize","Yes","73177","54150","58%","NA","Fall 2010","$34,984","-","183026","00258000"
"St Joseph School of Nursing","5 Woodward Ave, Nashua, New Hampshire 03060","www.sjson.edu","2-year, Private not-for-profit","Associate's degree","City: Small","No","181","181","0%","100%","Fall 2013","NA","-","183248","02140400"
"Thomas More College of Liberal Arts","6 Manchester St, Merrimack, New Hampshire 03054","www.thomasmorecollege.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Midsize","Yes","92","92","75%","6%","Fall 2010","$21,836","-","183275","03043100"
"University of New Hampshire at Manchester","88 Commercial Street, Manchester, New Hampshire 03101-1113","manchester.unh.edu","4-year, Public","Associate's degree|Bachelor's degree","City: Midsize","No","810","756","55%","NA","Fall 2010","$15,489","-","183071","00258901"
"University of New Hampshire-Main Campus","105 Main St., Thompson Hall, Durham, New Hampshire 03824-3547","www.unh.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Small","Yes","15188","12857","78%","NA","Fall 2010","$23,066","-","183044","00258900"
"University of New Hampshire-School of Law","2 White St, Concord, New Hampshire 03301-4197","https://law.unh.edu","4-year, Public","Master's degree|Doctor's degree - professional practice","Town: Fringe","No","256","","NA","NA","Fall 2010","NA","-","182829","00258903"
"Upper Valley Educators Institute","194 Dartmouth College Highway, Lebanon, New Hampshire 03766-1358","www.uvei.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Post-master's certificate","Town: Remote","No","22","","NA","NA","Fall 2010","NA","-","440004","03437300"
"White Mountains Community College","2020 Riverside Drive, Berlin, New Hampshire 03570","www.wmcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","802","802","30%","20%","Fall 2013","$14,257","-","183105","00529100"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
