"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Patrick Henry Community College","645 Patriot Avenue, Martinsville, Virginia 24112","www.patrickhenry.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","2405","2405","50%","8%","Fall 2013","$5,834","-","233019","00375100"
"Paul D Camp Community College","100 N College Dr, Franklin, Virginia 23851","www.pdc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1480","1480","21%","10%","Fall 2013","$6,409","-","233037","00915900"
"Paul Mitchell the School-Mclean","8041-L Tysons Corner Ctr, McLean, Virginia 22102","paulmitchell.edu/tysonscorner","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","202","202","78%","NA","2013-14","$15,937","Cosmetology/Cosmetologist, General","449995","02149901"
"Paul Mitchell the School-Roanoke","3535 D Franklin Rd SW, Roanoke, Virginia 24014","roanoke.paulmitchell.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","69","69","77%","20%","2013-14","$12,202","Cosmetology/Cosmetologist, General","231280","03010700"
"Paul Mitchell the School-Woodbridge","14445 Potomac Mills Road, Woodbridge, Virginia 22192","paulmitchell.edu/woodbridge","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","126","126","75%","NA","2013-14","$11,871","Cosmetology/Cosmetologist, General","480930","02149902"
"Piedmont Virginia Community College","501 College Drive, Charlottesville, Virginia 22902-7589","www.pvcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","5550","5550","32%","11%","Fall 2013","$6,969","-","233116","00992800"
"Radford University","801 East Main St., Radford, Virginia 24142","www.radford.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree","City: Small","Yes","9401","8453","58%","34%","Fall 2010","$14,084","-","233277","00373200"
"Randolph College","2500 Rivermont Ave, Lynchburg, Virginia 24503-1555","www.randolphcollege.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","679","663","60%","17%","Fall 2010","$24,775","-","233301","00373400"
"Randolph-Macon College","204 Henry St, Ashland, Virginia 23005-5505","www.rmc.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1446","1446","59%","10%","Fall 2010","$26,202","-","233295","00373300"
"Rappahannock Community College","12745 College Drive, Glenns, Virginia 23149-2616","www.rappahannock.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","3463","3463","32%","11%","Fall 2013","$6,854","-","233310","00916000"
"Regent University","1000 Regent University Dr, Virginia Beach, Virginia 23464","www.regent.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","8389","3580","30%","NA","Fall 2010","$17,837","-","231651","03091300"
"Richard Bland College of William and Mary","11301 Johnson Rd., South Prince George, Virginia 23805","www.rbc.edu","2-year, Public","Associate's degree","Rural: Fringe","Yes","2409","2409","35%","36%","Fall 2013","$9,557","-","233338","00370700"
"Riverside College of Health Careers","316 Main St., Newport News, Virginia 23601","www.riversideonline.com/rshc/","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","277","277","0%","NA","Fall 2013","$14,319","-","233408","02140000"
"Roanoke College","221 College Lane, Salem, Virginia 24153-3794","www.roanoke.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Midsize","Yes","1984","1984","63%","32%","Fall 2010","$29,999","-","233426","00373600"
"Rudy & Kelly Academy-A Paul Mitchell Partner School","1920 Centerville Turnpike, Suite 114, Virginia Beach, Virginia 23464","https://paulmitchell.edu/virginiabeach","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","144","144","80%","NA","2013-14","$11,807","Cosmetology/Cosmetologist, General","441876","03645400"
"Saint Michael College of Allied Health","8305 Richmond Highway, Alexandria, Virginia 22309-2348","www.stmichaelcollegeva.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","41","41","NA","NA","Fall 2013","$32,541","-","486424","04235400"
"Sentara College of Health Sciences","1441 Crossways Blvd, Suite 105, Chesapeake, Virginia 23320","www.sentara.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","383","383","NA","NA","Fall 2010","NA","-","232885","03106500"
"Shenandoah University","1460 University Dr, Winchester, Virginia 22601-5195","www.su.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","3918","2099","57%","32%","Fall 2010","$28,310","-","233541","00373700"
"South University–Richmond","2151 Old Brick Rd, Glen Allen, Virginia 23060","www.southuniversity.edu/richmond#location=Richmond,%20VA","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","No","693","561","21%","3%","Fall 2010","$20,773","-","459259","01303910"
"South University–Virginia Beach","301 Bendix Rd, Ste 100, Virginia Beach, Virginia 23452","www.southuniversity.edu/virginia-beach#location=Virginia%20Beach,%20VA","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","City: Large","No","643","521","17%","NA","Fall 2010","$22,498","-","459268","01303911"
"Southern Virginia University","1 University Hill Drive, Buena Vista, Virginia 24416","www.svu.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","800","800","33%","38%","Fall 2010","$22,128","-","233611","00373800"
"Southside Regional Medical Center Professional Schools","430 Clairmont Court - Suite 200, Colonial Heights, Virginia 23834","www.srmconline.com","2-year, Private for-profit","Associate's degree","Suburb: Large","No","109","109","100%","NA","Fall 2013","NA","-","233082","01274400"
"Southside Virginia Community College","109 Campus Drive, Alberta, Virginia 23821","www.southside.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Distant","No","3958","3958","41%","6%","Fall 2013","$7,870","-","233639","00866100"
"Southwest Virginia Community College","369 College Road       US Rt. 19, 6 Miles S. Claypool Hill, Richlands, Virginia 24641-1101","sw.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","2481","2481","33%","7%","Fall 2013","$8,250","-","233648","00726000"
"Standard Healthcare Services-College of Nursing","7704 Leesburg Pike, Suite 1000, Falls Church, Virginia 22043","www.standardcollege.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","259","259","61%","NA","Fall 2013","$21,595","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","483814","04221000"
"Staunton School of Cosmetology","128 E Beverly Street, Staunton, Virginia 24401-4323","hairstylingschool.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","23","23","50%","6%","2013-14","$11,975","Cosmetology/Cosmetologist, General","233666","00953500"
"Stratford University","3201 Jermantown Road, Suite 500, Fairfax, Virginia 22030","www.stratford.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Large","No","2925","2247","22%","11%","Fall 2010","$24,821","-","438498","02541200"
"Strayer University-Alexandria Campus","2730 Eisenhower Ave, Alexandria, Virginia 22314","www.strayer.edu/virginia/alexandria","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","23368401","00145902"
"Strayer University-Chesapeake Campus","676 Independence Place Suite 300, Chesapeake, Virginia 23320","www.strayer.edu/virginia/chesapeake","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","23368409","00145927"
"Strayer University-Chesterfield Campus","2820 Waterford Lake Dr, Suite 100, Midlothian, Virginia 23112","www.strayer.edu/virginia/chesterfield","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","23368408","00145925"
"Strayer University-Fredericksburg Campus","150 Riverside Parkway Suite 100, Fredericksburg, Virginia 22406","www.strayer.edu/virginia/fredericksburg","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","23368405","00145909"
"Strayer University-Henrico Campus","11501 Nuckols Road, Glen Allen, Virginia 23059","www.strayer.edu/virginia/henrico","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","23368407","00145920"
"Strayer University-Loudoun Campus","45150 Russell Branch Pky Ste 200, Ashburn, Virginia 20147","www.strayer.edu/virginia/loudoun","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","23368404","00145908"
"Strayer University-Manassas Campus","9990 Battleview Pky, Manassas, Virginia 20109","www.strayer.edu/virginia/manassas","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","23368403","00145907"
"Strayer University-Newport News Campus","99 Old Oyster Point Road, Unit 1, Newport News, Virginia 23602","www.strayer.edu/virginia/newport-news","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","23368410","00145928"
"Strayer University-Virginia","2121 15th Street N, Arlington, Virginia 22201","www.strayer.edu/virginia/arlington","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","6247","4480","37%","NA","Fall 2010","$24,993","-","233684","00145901"
"Strayer University-Virginia Beach Campus","249 Central Park Avenue Ste 350, Virginia Beach, Virginia 23462","www.strayer.edu/virginia/virginia-beach","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","23368411","00145951"
"Strayer University-Woodbridge Campus","13385 Minnieville Rd, Woodbridge, Virginia 22192","www.strayer.edu/virginia/woodbridge","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","23368402","00145906"
"Suffolk Beauty Academy","860 Portsmouth Blvd, Suffolk, Virginia 23434-3020","suffolkbeautyacademy.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","31","31","100%","NA","2013-14","$15,353","Cosmetology/Cosmetologist, General","231721","02538800"
"Sweet Briar College","134 Chapel Drive, Sweet Briar, Virginia 24595-9998","www.sbc.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Midsize","Yes","376","365","61%","NA","Fall 2010","$25,532","-","233718","00374200"
"Sylvain Melloul International Hair Academy","3405 Candlers Mountain Rd. #G360, Lynchburg, Virginia 24502-2652","smiha.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","68","68","62%","NA","2013-14","$13,330","Cosmetology/Cosmetologist, General","233286","01159600"
"The Art Institute of Virginia Beach","Two Columbus Center, 4500 Main St Ste 100, Virginia Beach, Virginia 23462","www.artinstitutes.edu/virginia-beach/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","453","453","37%","4%","Fall 2010","$22,934","-","458496","00927007"
"The Art Institute of Washington","1820 N Fort Myer Dr, Arlington, Virginia 22209-1802","www.artinstitutes.edu/arlington","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","Yes","667","667","20%","NA","Fall 2010","$22,481","-","440341","00927002"
"The Art Institute of Washington-Dulles","The Corporate Office Park at Dulles Town Center, 21000 Atlantic Blvd Ste 100, Sterling, Virginia 20166","www.artinstitutes.edu/washington-dulles","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","53","53","33%","3%","Fall 2010","NA","-","456010","00927006"
"The Chrysm Insitute of Esthetics","281 Independence Blvd Suite 101, Virginia Beach, Virginia 23462-2980","www.chrysm.org","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","122","122","60%","NA","2013-14","$14,842","Aesthetician/Esthetician and Skin Care Specialist","481526","04220400"
"The University of Virginia's College at Wise","1 College Avenue, Wise, Virginia 24293-4400","https://www.uvawise.edu/","4-year, Public","Bachelor's degree","Town: Distant","Yes","2212","2212","44%","NA","Fall 2010","$10,132","-","233897","00374700"
"Thomas Nelson Community College","99 Thomas Nelson Drive, Hampton, Virginia 23666","www.tncc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","8897","8897","19%","18%","Fall 2013","$6,800","-","233754","00687100"
"Tidewater Community College","121 College Place, Norfolk, Virginia 23510","www.tcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","23945","23945","19%","14%","Fall 2013","$7,806","-","233772","00371200"
"Tidewater Tech-Trades","5301 E Princess Anne Rd, Norfolk, Virginia 23502","www.tidewatertechtrades.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","316","316","92%","NA","2013-14","$22,483","-","232919","02320900"
"Tomorrow's Image Barber And Beauty Academy of Virginia","13641 Warwick Boulevard, Suite C, Newport News, Virginia 23602-5532","www.tomorrowsimage.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","14","14","NA","NA","2013-14","NA","Barbering/Barber","476568","04179900"
"Union Presbyterian Seminary","3401 Brook Rd, Richmond, Virginia 23227","www.upsem.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Midsize","Yes","163","","NA","NA","Fall 2010","NA","-","233842","00374300"
"University of Management and Technology","1901 Fort Myer Drive, Suite 700, Arlington, Virginia 22209-1609","www.umtweb.edu","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Midsize","No","1293","1029","67%","33%","Fall 2010","NA","-","437097","04110300"
"University of Mary Washington","1301 College Ave, Fredericksburg, Virginia 22401-5300","www.umw.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Midsize","Yes","4726","4357","72%","24%","Fall 2010","$20,499","-","232681","00374600"
"University of Phoenix-Virginia","9750 W Broad St, Glen Allen, Virginia 23060","www.phoenix.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Master's degree","Suburb: Large","No","526","394","16%","NA","Fall 2010","NA","-","484765","82098821"
"University of Richmond","28 Westhampton Way, University of Richmond, Virginia 23173","www.richmond.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Midsize","Yes","4131","3326","88%","NA","Fall 2010","$22,400","-","233374","00374400"
"University of the Potomac-VA Campus","2070 Chain Bridge Road, Vienna, Virginia 22182-2536","www.potomac.edu/","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","149","37","0%","NA","Fall 2010","NA","-","442639","03218301"
"University of Virginia-Main Campus","1827 University Avenue, Charlottesville, Virginia 22903-2628","www.virginia.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Small","Yes","23898","16331","94%","3%","Fall 2010","$15,945","-","234076","00374500"
"Virginia Baptist College","4111 Plank Rd, Fredericksburg, Virginia 22407","www.vbc.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Midsize","Yes","112","88","NA","NA","Fall 2010","$13,214","-","482228","03862600"
"Virginia Beach City Public Schools School of Practical Nursing","2925 N Landing Rd, Virginia Beach, Virginia 23456-2499","www.techcenter.vbschools.com","< 2-year, Public","One but less than two years certificate","City: Large","No","60","60","45%","NA","2013-14","$1,298","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","377485","03042800"
"Virginia Beach Theological Seminary","2221 Centerville Turnpike, Virginia Beach, Virginia 23464-6847","www.vbts.edu","4-year, Private not-for-profit","One but less than two years certificate|Master's degree","City: Large","No","36","1","NA","NA","Fall 2010","NA","-","449834","03966300"
"Virginia College-Richmond","7200 Midlothian Turnpike, Richmond, Virginia 23225-5502","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","348","348","36%","NA","Fall 2013","$17,404","-","460923","03010625"
"Virginia Commonwealth University","910 W Franklin St, Richmond, Virginia 23284-2512","www.vcu.edu/","4-year, Public","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","30872","23865","62%","22%","Fall 2010","$20,544","-","234030","00373500"
"Virginia Highlands Community College","100 VHCC Drive, Abingdon, Virginia 24212-0828","www.vhcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Small","No","2491","2491","32%","10%","Fall 2013","$6,921","-","233903","00709900"
"Virginia International University","4401 Village Drive, Fairfax, Virginia 22030-0000","www.viu.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","895","88","56%","22%","Fall 2010","NA","-","460376","04144000"
"Virginia Military Institute","VMI Parade, Lexington, Virginia 24450-0304","www.vmi.edu","4-year, Public","Bachelor's degree","Town: Distant","Yes","1713","1713","78%","18%","Fall 2010","$16,195","-","234085","00375300"
"Virginia Polytechnic Institute and State University","210 Burruss Hall, 800 Drillfield Dr., Blacksburg, Virginia 24061-0131","WWW.VT.EDU","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","33170","25791","84%","NA","Fall 2010","$17,190","-","233921","00375400"
"Virginia School of Hair Design","101 West Queens Way, Hampton, Virginia 23669","www.vshd.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","50","50","83%","NA","2013-14","$13,314","Cosmetology/Cosmetologist, General","234119","00953700"
"Virginia School of Massage","153 Zan Road, Charlottesville, Virginia 22901","www.steinered.com/","< 2-year, Private for-profit","Less than one year certificate","City: Small","No","77","77","72%","NA","2013-14","$19,812","Massage Therapy/Therapeutic Massage","430254","03280400"
"Virginia State University","1 Hayden Drive, Petersburg, Virginia 23806","www.vsu.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","Yes","4584","4165","44%","NA","Fall 2010","$15,266","-","234155","00376400"
"Virginia Tech Carilion School of Medicine","2 Riverside Circle, Roanoke, Virginia 24016-4950","www.vtc.vt.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Small","No","166","","NA","NA","Fall 2010","NA","-","459082","04218600"
"Virginia Union University","1500 N Lombardy St, Richmond, Virginia 23220","www.vuu.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree","City: Midsize","Yes","1815","1393","33%","2%","Fall 2010","$18,956","-","234164","00376600"
"Virginia University of Lynchburg","2058 Garfield Ave, Lynchburg, Virginia 24501","www.vul.edu","4-year, primarily associate's, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree","City: Small","Yes","370","342","42%","NA","Fall 2010","$16,733","-","234137","00376200"
"Virginia Wesleyan University","5817 Wesleyan Drive, Virginia Beach, Virginia 23455","www.vwu.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","1374","1374","44%","53%","Fall 2010","$25,607","-","234173","00376700"
"Virginia Western Community College","3093 Colonial Ave, Roanoke, Virginia 24015","virginiawestern.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","7719","7719","27%","11%","Fall 2013","$6,619","-","233949","00376000"
"Wards Corner Beauty Academy-Norfolk","7525 Tidewater Dr Ste 200, Norfolk, Virginia 23505-3700","www.wardscornerbeautyacademy.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","234191",""
"Washington and Lee University","204 West Washington Street, Lexington, Virginia 24450-2116","www.wlu.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - professional practice","Town: Distant","Yes","2160","1830","92%","NA","Fall 2010","$23,867","-","234207","00376800"
"Wave Leadership College","1000 North Great Neck Road, Virginia Beach, Virginia 23454-2140","wavecollege.com","2-year, Private not-for-profit","Associate's degree","City: Large","No","62","62","100%","NA","Fall 2013","$8,004","-","486594","04241500"
"Wilson Workforce and Rehabilitation Center","64 James Anderson Road, Fishersville, Virginia 22939-1500","wwrc.virginia.gov","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Small","Yes","177","177","88%","NA","2013-14","$22,334","Sales, Distribution, and Marketing Operations, General","234359","02197600"
"Wytheville Community College","1000 E Main Street, Wytheville, Virginia 24382-3308","www.wcc.vccs.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","2745","2745","42%","5%","Fall 2013","$1,825","-","234377","00376100"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
