"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Auguste Escoffier School of Culinary Arts-Austin","6020-B Dillard Circle, Austin, Texas 78752","www.escoffier.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","385","385","64%","NA","Fall 2013","$13,027","Culinary Arts/Chef Training","444556","03727600"
"Austin College","900 N Grand Ave, Sherman, Texas 75090-4400","www.austincollege.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","1278","1262","73%","NA","Fall 2010","$23,051","-","222983","00354300"
"Austin Community College District","5930 Middle Fiskville Rd, Austin, Texas 78752","www.austincc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","41543","41543","9%","39%","Fall 2013","$7,233","-","222992","01201500"
"Austin Graduate School of Theology","7640 Guadalupe St, Austin, Texas 78752","www.austingrad.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Large","No","41","20","NA","NA","Fall 2010","NA","-","247825","02362800"
"Austin Presbyterian Theological Seminary","100 E 27th St, Austin, Texas 78705-5711","www.austinseminary.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - professional practice","City: Large","Yes","157","","NA","NA","Fall 2010","NA","-","223001","00354400"
"Aveda Institute-San Antonio","21003 Encino Commons Ste 121, San Antonio, Texas 78259-2792","https://avedainstitutessouth.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","187","187","64%","NA","2013-14","$11,560","Cosmetology/Cosmetologist, General","455354","04142300"
"Avenue Five Institute","8620 Burnet Rd Ste 300, Austin, Texas 78757","www.avenuefive.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","263","263","95%","NA","2013-14","$17,982","Cosmetology/Cosmetologist, General","458070","04160700"
"Aviation Institute of Maintenance-Dallas","400 E Airport Freeway, Irving, Texas 75061","www.aviationmaintenance.edu","2-year, Private for-profit","Two but less than 4 years certificate","City: Midsize","No","539","539","65%","NA","Fall 2013","$25,248","-","441788","03573300"
"Aviation Institute of Maintenance-Houston","7651 Airport Blvd., Houston, Texas 77061","www.aviationmaintenance.edu/campuses/houston-tx/index.html","2-year, Private for-profit","Two but less than 4 years certificate","City: Large","No","263","263","62%","NA","Fall 2013","$23,510","-","227748","04146700"
"Bakke Graduate University","8515 Greenville Ave S206, Dallas, Texas 75243-7039","https://www.bgu.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Large","No","148","","NA","NA","Fall 2010","NA","-","420705","03110800"
"Baldwin Beauty School-North Austin","8440 Burnet Rd., Ste 140, Austin, Texas 78757-7068","baldwinbeautyschools.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","94","94","61%","6%","2013-14","$13,531","Cosmetology/Cosmetologist, General","414489","01226801"
"Baldwin Beauty School-South Austin","3005 S Lamar, Austin, Texas 78704-4785","baldwinbeautyschools.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","67","67","73%","NA","2013-14","$13,693","Cosmetology/Cosmetologist, General","223056","01226800"
"Baptist Health System School of Health Professions","8400 Datapoint Dr, San Antonio, Texas 78229","www.bshp.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","City: Large","No","643","643","NA","NA","Fall 2010","NA","-","223083","00660600"
"Baptist Missionary Association Theological Seminary","1530 E Pine St, Jacksonville, Texas 75766-5407","www.bmats.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","174","83","NA","NA","Fall 2010","NA","-","223117","02331200"
"Baptist University of the Americas","7838 Barlite Blvd., San Antonio, Texas 78224-1364","www.bua.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","City: Large","Yes","231","231","27%","NA","Fall 2010","$9,358","-","444398","03733300"
"Barber Institute of Texas","2430 South High Street Ste B4, Longview, Texas 75602-3456","www.bit.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","6","6","NA","NA","2013-14","$15,513","Barbering/Barber","484048","04229000"
"Baylor College of Medicine","One Baylor Plaza, Houston, Texas 77030-3498","www.bcm.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","No","1569","","NA","NA","Fall 2010","NA","-","223223","00494900"
"Baylor University","Waco, Texas 76798","www.baylor.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","16959","14348","74%","NA","Fall 2010","$36,294","-","223232","00354500"
"Bella Cosmetology College","410 West Broadway St., Winnsboro, Texas 75494","bellacollege.com","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","58","58","61%","NA","2013-14","$7,235","Cosmetology/Cosmetologist, General","483559","04235900"
"Blinn College","902 College Ave, Brenham, Texas 77833-4098","www.blinn.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","19096","19096","8%","51%","Fall 2013","$11,525","-","223427","00354900"
"Brazosport College","500 College Dr, Lake Jackson, Texas 77566-3199","www.brazosport.edu","4-year, primarily associate's, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Small","No","4315","4315","21%","21%","Fall 2010","$5,510","-","223506","00728700"
"Brightwood College-Arlington","2241 South Watson Road, Suite 181, Arlington, Texas 76010","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","163","163","54%","NA","Fall 2013","$19,135","Medical/Clinical Assistant","458690","03272303"
"Brightwood College-Beaumont","6115 Eastex Freeway, Beaumont, Texas 77706","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","102","102","40%","NA","Fall 2013","$21,193","Medical/Clinical Assistant","440323","03115803"
"Brightwood College-Brownsville","1900 North Expressway, Brownsville, Texas 78521","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","222","222","63%","NA","Fall 2013","$18,015","Medical/Clinical Assistant","443827","02591905"
"Brightwood College-Corpus Christi","1620 S. Padre Island Drive, Corpus Christi, Texas 78416","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","287","287","71%","NA","Fall 2013","$20,895","Medical/Clinical Assistant","443836","00946609"
"Brightwood College-Dallas","12005 Ford Road, Suite 100, Dallas, Texas 75234","www.brightwood.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","185","185","58%","NA","Fall 2013","$18,865","Medical/Clinical Assistant","382896","03272300"
"Brightwood College-El Paso","8360 Burnham Road, Suite 100, El Paso, Texas 79907","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","352","352","66%","NA","Fall 2013","$18,953","Medical/Clinical Assistant","246266","02591900"
"Brightwood College-Fort Worth","2001 Beach Street, Suite 201, Fort Worth, Texas 76103-2310","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","137","137","56%","NA","Fall 2013","$18,299","Medical/Clinical Assistant","445328","00946610"
"Brightwood College-Friendswood","3208 Farm to Market 528, Friendswood, Texas 77546","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","113","113","66%","NA","Fall 2013","$20,819","Medical/Clinical Assistant","439127","02312202"
"Brightwood College-Houston","711 East Airtex Drive, Houston, Texas 77073","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","242","242","65%","NA","Fall 2013","$20,968","Health Aide","229036","02312200"
"Brightwood College-Laredo","6410 McPherson Road, Laredo, Texas 78041","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","184","184","58%","NA","Fall 2013","$17,453","Medical/Clinical Assistant","440332","03115802"
"Brightwood College-McAllen","1500 South Jackson Road, McAllen, Texas 78503-1625","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","265","265","62%","NA","Fall 2013","$17,590","Medical/Clinical Assistant","227836","00946607"
"Brightwood College-San Antonio-Ingram","6441 NW Loop 410, San Antonio, Texas 78238","www.brightwood.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","226","226","61%","NA","Fall 2013","$20,148","Medical/Clinical Assistant","431886","03115800"
"Brightwood College-San Antonio-San Pedro","7142 San Pedro Avenue, Suite 100, San Antonio, Texas 78216-1899","www.brightwood.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","263","263","65%","NA","Fall 2013","$21,046","Medical/Clinical Assistant","364955","00946600"
"Brite Divinity School","2800 S. University Dr., Fort Worth, Texas 76129","www.brite.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship|Doctor's degree - other","City: Large","Yes","223","","NA","NA","Fall 2010","NA","-","450304","00363600"
"Brookhaven College","3939 Valley View Ln, Farmers Branch, Texas 75244-4997","www.brookhavencollege.edu/","2-year, Public","One but less than two years certificate|Associate's degree","Suburb: Large","No","12775","12775","14%","22%","Fall 2013","$5,245","-","223524","02100200"
"Brown Mackie College-Dallas","2200 Hwy 121 Ste 270, Bedford, Texas 76021","https://www.brownmackie.edu/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","276","276","NA","NA","Fall 2010","NA","-","482954","04051342"
"Brown Mackie College-San Antonio","4715 Fredericksburg Rd Ste 520, San Antonio, Texas 78229","www.brownmackie.edu/locations/san-antonio","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","366","366","26%","NA","Fall 2010","NA","-","460613","04051332"
"Buckner Barber School","1515 South Buckner Boulevard, Suite 147, Dallas, Texas 75217-1775","bucknerbarberschool.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","27","27","60%","NA","2013-14","$8,657","Barbering/Barber","461740","04177900"
"Carrington College-Mesquite","3733 W. Emporium Circle, Mesquite, Texas 75150-6509","www.carrington.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","142","142","73%","7%","Fall 2013","$25,375","Registered Nursing/Registered Nurse","475750","02218002"
"CCI Training Center","9850 North Central Expressway; Suite 246, Dallas, Texas 75231","","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","","","NA","NA","2013-14","NA","Computer and Information Systems Security/Information Assurance","44977302","04089401"
"CCI Training Center-Arlington","770 E. Road To Six Flags # 140, Arlington, Texas 76011","www.ccitraining.edu","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","187","187","71%","2%","2013-14","$12,734","Computer and Information Systems Security/Information Assurance","449773","04089400"
"CC's Cosmetology College-Texarkana","2729 New Boston Rd. Suite 34, Texarkana, Texas 75501","www.cccosmetologcollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","37564704",""
"Cedar Valley College","3030 North Dallas Ave, Lancaster, Texas 75134-3799","www.cedarvalleycollege.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","No","7124","7124","15%","20%","Fall 2013","$6,235","-","223773","00356100"
"Center for Advanced Legal Studies","800 W Sam Houston Parkway S, Suite 100, Houston, Texas 77042-1912","www.paralegal.edu","2-year, Private for-profit","Less than one year certificate|Associate's degree","City: Large","No","210","210","54%","4%","Fall 2013","$14,055","Legal Assistant/Paralegal","379782","02604700"
"Central Texas Beauty College-Round Rock","1400 N. Mays, Round Rock, Texas 78664-4604","www.centraltexasbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","122","122","56%","NA","2013-14","$7,395","Cosmetology/Cosmetologist, General","246460","02239100"
"Central Texas Beauty College-Temple","2010 South 57th Street, Temple, Texas 76504-6948","www.centraltexasbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","133","133","50%","NA","2013-14","$6,631","Cosmetology/Cosmetologist, General","383464","02239101"
"Central Texas College","6200 West Central Texas Expressway, Killeen, Texas 76549-4199","www.ctcd.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","Yes","18117","18117","13%","24%","Fall 2013","$4,774","-","223816","00400300"
"CET-El Paso","294 Candelaria Street, El Paso, Texas 79907","https://cetweb.edu","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","71","71","92%","NA","2013-14","$13,247","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","432269","02332838"
"Chamberlain University-Texas","11025 Equity Drive, Houston, Texas 77041","www.chamberlain.edu","4-year, Private for-profit","Bachelor's degree","City: Large","No","868","868","NA","NA","Fall 2010","$19,673","-","466930","00638508"
"Champion Beauty College","3920 FM 1960 West #210, Houston, Texas 77068","championbeautycollege.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","29","29","71%","NA","2013-14","$13,486","Cosmetology/Cosmetologist, General","449782","04117900"
"Charles and Sues School of Hair Design","1711 Briarcrest Dr, Bryan, Texas 77802","www.charlesandsues.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","10","10","72%","NA","2013-14","$14,060","Cosmetology/Cosmetologist, General","223852","01293000"
"Cisco College","101 College Heights, Cisco, Texas 76437","www.cisco.edu","2-year, Public","One but less than two years certificate|Associate's degree","Rural: Fringe","Yes","3244","3244","12%","NA","Fall 2013","$8,725","-","223898","00355300"
"Clarendon College","1122 College Drive, Clarendon, Texas 79226","www.clarendoncollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Remote","Yes","1434","1434","35%","26%","Fall 2013","$9,018","-","223922","00355400"
"Coastal Bend College","3800 Charco Rd, Beeville, Texas 78102","www.coastalbend.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","5043","5043","25%","19%","Fall 2013","$8,241","-","223320","00354600"
"College of Biblical Studies-Houston","7000 Regency Square Blvd., Houston, Texas 77036-3211","www.cbshouston.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","450","450","33%","NA","Fall 2010","$9,243","-","388520","03422400"
"College of the Mainland","1200 Amburn Road, Texas City, Texas 77591-2499","www.com.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","3995","3995","21%","16%","Fall 2013","$3,836","-","226408","00709600"
"Collin County Community College District","3452 Spur 399, McKinney, Texas 75069","www.collin.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","29703","29703","13%","35%","Fall 2013","$6,095","-","247834","02361400"
"Columbia College - Fort Worth","1564 Headquarters Avenue, Fort Worth, Texas 76127-1188","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","17706512","00245618"
"Columbia College - Mesquite","Eastfield College, Mesquite, Texas 75150-2033","www.ccis.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","17706533","00245649"
"Commonwealth Institute of Funeral Service","415 Barren Springs Dr, Houston, Texas 77090-5918","www.commonwealth.edu","2-year, Private not-for-profit","Less than one year certificate|Associate's degree","City: Large","No","258","258","87%","NA","Fall 2013","$21,439","-","366261","00355600"
"Concorde Career College-Dallas","12606 Greenville Ave Ste 130, Dallas, Texas 75243","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","734","734","70%","NA","Fall 2013","$21,927","Medical/Clinical Assistant","460181","00887101"
"Concorde Career College-Grand Prairie","305 W. Interstate 20, Grand Prairie, Texas 75052-3831","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","811","811","69%","NA","Fall 2013","$21,554","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","441742","03542300"
"Concorde Career College-San Antonio","4803 NW Loop 410, San Antonio, Texas 78229","www.concorde.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","622","622","74%","NA","Fall 2013","$21,739","Dental Assisting/Assistant","460206","02361602"
"Concordia University-Texas","11400 Concordia University Dr., Austin, Texas 78726","www.concordia.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Large","Yes","2711","1779","35%","44%","Fall 2010","$21,343","-","224004","00355700"
"Conlee's College of Cosmetology","320 W. Water Street Suite E, Kerrville, Texas 78028-4312","www.conleescosmo.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Remote","No","32","32","69%","NA","2013-14","$4,445","Cosmetology/Cosmetologist, General","224013","02058600"
"Cortiva Institute-Florida-Texas Center for Massage Therapy","808 West I-20, Ste. 100, Arlington, Texas 76017-5818","www.texasmassagetherapy.com/","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","282","282","NA","NA","2013-14","$17,129","Massage Therapy/Therapeutic Massage","486770","02279601"
"Cosmetology Academy of Texarkana","4115 N Kings Hwy Suite 110, Texarkana, Texas 75503","cosmetologyacademyoftexarkana.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","66","66","54%","NA","2013-14","$12,436","Cosmetology/Cosmetologist, General","482200","04224100"
"Cosmetology Career Center LLC","2389 Midway Road, Ste A, Carrollton, Texas 75006","https://paulmitchell.edu/dallas/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","306","306","69%","NA","2013-14","$14,991","Cosmetology/Cosmetologist, General","224156","01248300"
"Covenant School of Nursing and Allied Health","1919 Frankford Ave., Lubbock, Texas 79407","covenanthealth.org/cson","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Midsize","No","299","299","NA","NA","Fall 2013","NA","Registered Nursing/Registered Nurse","226675","00661200"
"Criswell College","4010 Gaston Avenue, Dallas, Texas 75246-1537","www.criswell.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","No","284","225","22%","NA","Fall 2010","$13,751","-","475608","04121800"
"Culinary Institute Inc","7070 Allensby, Houston, Texas 77022-4322","www.culinaryinstitute.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","396","396","100%","NA","Fall 2013","$21,951","-","444565","03723300"
"Culinary Institute of America, San Antonio","312 Pearl Pkwy Bldg 3, San Antonio, Texas 78215","www.ciachef.edu","2-year, Private not-for-profit","Associate's degree","City: Large","No","","","NA","NA","Fall 2013","NA","-","19050302","00730402"
"CyberTex Institute of Technology","6300 La Calma Dr. Suite ,350, Austin, Texas 78752","cybertex.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","124","124","91%","NA","2013-14","$18,930","Medical/Clinical Assistant","480888","04187800"
"Dallas Baptist University","3000 Mountain Creek Parkway, Dallas, Texas 75211-9299","https://www.dbu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","5156","3223","59%","NA","Fall 2010","$24,669","-","224226","00356000"
"Dallas Barber & Stylist College","9357 Forest Lane, Dallas, Texas 75243","www.dallasbarberandstylistcollege.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","130","130","82%","NA","2013-14","$2,192","Barbering/Barber","443021","03682400"
"Dallas Christian College","2700 Christian Pkwy., Dallas, Texas 75234-7299","www.dallas.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate","Suburb: Large","Yes","252","248","34%","30%","Fall 2010","$24,137","-","224244","00694100"
"Dallas Institute of Funeral Service","3909 S Buckner Blvd, Dallas, Texas 75227-4314","www.dallasinstitute.edu","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","95","95","48%","4%","Fall 2013","$12,735","-","224271","01076100"
