"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Connecticut Center for Massage Therapy-Groton","1154 Poquonnock Rd, Groton, Connecticut 06340","www.ccmt.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Midsize","No","85","85","81%","NA","2013-14","$21,180","Massage Therapy/Therapeutic Massage","443483","02316603"
"Connecticut Center for Massage Therapy-Newington","75 Kitts Lane, Newington, Connecticut 06111-3975","www.ccmt.edu/programs.html","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","267","267","71%","NA","2013-14","$20,345","Massage Therapy/Therapeutic Massage","128896","02316600"
"Connecticut Center for Massage Therapy-Westport","25 Sylvan Rd South, Westport, Connecticut 06880-4619","www.ccmt.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","140","140","71%","NA","2013-14","$20,865","Massage Therapy/Therapeutic Massage","407054","02316601"
"Connecticut College","270 Mohegan Avenue, New London, Connecticut 06320-4196","www.conncoll.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Small","Yes","1865","1865","84%","NA","Fall 2010","$27,790","-","128902","00137900"
"Dolce LLC The Academy","2457 East Main Street, Waterbury, Connecticut 06705-2685","www.dolcellcacademy.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Midsize","No","52","52","86%","NA","2013-14","$9,249","Cosmetology/Cosmetologist, General","485607","04249800"
"Eastern Connecticut State University","83 Windham St, Willimantic, Connecticut 06226","www.easternct.edu/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Town: Fringe","Yes","5362","5171","54%","NA","Fall 2010","$17,014","-","129215","00142500"
"Eli Whitney Technical High School","100 Fairview Avenue, Hamden, Connecticut 06514","www.cttech.org/whitney/","< 2-year, Public","One but less than two years certificate","Suburb: Large","No","22","22","100%","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","441317","00730000"
"European Academy of Cosmetology and Hairdressing","1575 Boston Post Rd Bldg C, Guilford, Connecticut 06437-2319","www.teachbeauty.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","1","1","88%","NA","2013-14","$10,666","Hair Styling/Stylist and Hair Design","457332","04148400"
"Fairfield University","1073 N Benson Rd, Fairfield, Connecticut 06824-5195","fairfield.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","5137","4032","82%","15%","Fall 2010","$38,527","-","129242","00138500"
"Gateway Community College","20 Church Street, New Haven, Connecticut 06510","www.gatewayct.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","7217","7217","12%","20%","Fall 2013","$5,413","-","130396","00803700"
"Goodwin College","One Riverside Drive, East Hartford, Connecticut 06118","www.goodwin.edu","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","3546","3546","29%","27%","Fall 2010","$17,832","-","129154","02244900"
"Harris School of Business-Danbury","155 Main Street, Suite 302, Danbury, Connecticut 06810-7857","www.schooliya.com/peg/Danbury/index.html","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","17","17","NA","NA","2013-14","$3,127","Medical/Clinical Assistant","489399","02104004"
"Hartford Seminary","77 Sherman Street, Hartford, Connecticut 06105-2260","www.hartsem.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Midsize","Yes","138","","NA","NA","Fall 2010","NA","-","129491","00138700"
"Holy Apostles College and Seminary","33 Prospect Hill Road, Cromwell, Connecticut 06416-2005","www.holyapostles.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Large","No","464","135","50%","NA","Fall 2010","$3,967","-","129534","00138900"
"Housatonic Community College","900 Lafayette Blvd, Bridgeport, Connecticut 06604-4704","www.hcc.commnet.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","5143","5143","10%","21%","Fall 2013","$5,295","-","129543","00451300"
"Howell Cheney THS/CT Aero Tech School","500 Lindbergh Drive, Hartford, Connecticut 06114","ctaero.cttech.org/","2-year, Public","Two but less than 4 years certificate","City: Midsize","No","49","49","89%","NA","Fall 2013","$11,770","Aircraft Powerplant Technology/Technician","417248","02245300"
"Industrial Management Training Institute","233 Mill St, Waterbury, Connecticut 06706","IMTI.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","103","103","34%","NA","2013-14","$22,854","Electrician","415057","03094800"
"International Institute of Cosmetology","632 Silas Deane Hwy, Wethersfield, Connecticut 06109","www.studyhair.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","167","167","76%","NA","2013-14","$14,220","Cosmetology/Cosmetologist, General","457341","04152400"
"Lincoln College of New England-Southington","2279 Mount Vernon Road, Southington, Connecticut 06489-1057","www.lincolncollegene.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","Yes","536","536","19%","NA","Fall 2010","$24,459","-","128683","00940700"
"Lincoln Technical Institute-East Windsor","97 Newberry Road, East Windsor, Connecticut 06088","www.lincolnedu.com/campus/east-windsor-ct","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Rural: Fringe","Yes","837","837","83%","NA","2013-14","$16,474","Automobile/Automotive Mechanics Technology/Technician","129181","00730306"
"Lincoln Technical Institute-New Britain","200 John Downey Dr, New Britain, Connecticut 06051","www.lincolnedu.com/campus/new-britain-ct","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","490","490","74%","NA","2013-14","$19,784","Licensed Practical/Vocational Nurse Training","129923","00730300"
"Lincoln Technical Institute-Shelton","8 Progress Drive, Shelton, Connecticut 06484","www.lincolnedu.com/campus/shelton-ct","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","623","623","64%","NA","2013-14","$19,168","Licensed Practical/Vocational Nurse Training","445911","00730303"
"Manchester Community College","Great Path, Manchester, Connecticut 06040","www.manchestercc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","6780","6780","17%","22%","Fall 2013","$4,176","-","129695","00139200"
"Middlesex Community College","100 Training Hill Rd, Middletown, Connecticut 06457-4829","www.mxcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","2733","2733","20%","19%","Fall 2013","$5,615","-","129756","00803800"
"Mitchell College","437 Pequot Avenue, New London, Connecticut 06320","www.mitchell.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree","City: Small","Yes","677","677","44%","NA","Fall 2010","$27,489","-","129774","00139300"
"Naugatuck Valley Community College","750 Chase Parkway, Waterbury, Connecticut 06708-3089","www.nv.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","6651","6651","16%","19%","Fall 2013","$5,886","-","129729","00698200"
"New England Tractor Trailer Training School of Connecticut","32 Field Rd, Somers, Connecticut 06071","WWW.NETTTS.COM","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","344","344","74%","NA","2013-14","$15,010","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","129932","02202500"
"New England Tractor Trailer Training School of CT-Bridgeport","510 Barnum Ave, Bridgeport, Connecticut 06608","www.nettts.com","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","188","188","85%","NA","2013-14","$12,094","Truck and Bus Driver/Commercial Vehicle Operator and Instructor","480903","02202501"
"Northwestern Connecticut Community College","Park Pl E, Winsted, Connecticut 06098","www.nwcc.commnet.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Fringe","No","1406","1406","16%","19%","Fall 2013","$5,491","-","130040","00139800"
"Norwalk Community College","188 Richards Avenue, Norwalk, Connecticut 06854","https://norwalk.edu","2-year, Public","Less than one year certificate|Associate's degree","City: Small","No","5800","5800","12%","21%","Fall 2013","$7,477","-","130004","00139900"
"Norwich Technical High School/Adult Licensed Practical Nurse Program","7 Mahan Dr, Norwich, Connecticut 06360-2425","www.cttech.org/adult-education","< 2-year, Public","One but less than two years certificate","City: Small","No","29","29","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","431707","01184300"
"Oxford Academy of Hair Design Inc","153 North Street, Seymour, Connecticut 06483","www.oxfordhairacademy.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","83","83","74%","NA","2013-14","$11,612","Cosmetology/Cosmetologist, General","455798","04145400"
"Paier College of Art Inc","20 Gorham Ave, Hamden, Connecticut 06514-3902","www.paiercollegeofart.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree","Suburb: Large","No","103","103","50%","5%","Fall 2010","$12,875","-","130110","00745900"
"Paul Mitchell the School-Danbury","2 National Place, Danbury, Connecticut 06810","paulmitchell.edu/danbury","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","95","95","91%","NA","2013-14","$14,459","Cosmetology/Cosmetologist, General","128540","00887300"
"Paul Mitchell the School-North Haven","97 Washington Avenue, North Haven, Connecticut 06473","paulmitchell.edu/northhaven","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","154","154","85%","NA","2013-14","$18,417","Cosmetology/Cosmetologist, General","129349","02112700"
"Platt Technical High School","600 Orange Ave, Milford, Connecticut 06461","www.cttech.org/platt","< 2-year, Public","One but less than two years certificate","City: Small","No","","","67%","NA","2013-14","$1,489","-","417275","02565000"
"Porter and Chester Institute of Branford","221 W Main St, Branford, Connecticut 06405","www.porterchester.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","198","198","70%","NA","2013-14","$21,647","-","129002","00730500"
"Porter and Chester Institute of Enfield","138 Weymouth Rd, Enfield, Connecticut 06082-1400","www.porterchester.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","-","13017402","01077903"
"Porter and Chester Institute of Rocky Hill","30 Waterchase Drive, Rocky Hill, Connecticut 06067-1400","www.porterchester.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","","","NA","NA","2013-14","NA","-","13017401","01077910"
"Porter and Chester Institute of Stratford","670 Lordship Blvd, Stratford, Connecticut 06615-7158","www.porterchester.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","1928","1928","70%","NA","2013-14","$22,432","-","130174","01077900"
"Porter and Chester Institute of Watertown","320 Sylvan Lake Rd, Watertown, Connecticut 06779-1400","www.porterchester.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Midsize","No","","","NA","NA","2013-14","NA","-","13017403","01077902"
"Post University","800 Country Club Rd, Waterbury, Connecticut 06723","www.post.edu/","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Midsize","Yes","7681","7059","39%","NA","Fall 2010","$19,044","-","130183","00140100"
"Quinebaug Valley Community College","742 Upper Maple St, Danielson, Connecticut 06239-1436","qvcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","1559","1559","24%","18%","Fall 2013","$7,128","-","130217","01053000"
"Quinnipiac University","Mt Carmel Ave, Hamden, Connecticut 06518","www.qu.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","9900","7099","78%","NA","Fall 2010","$37,439","-","130226","00140200"
"Rensselaer at Hartford","275 Windsor St, Hartford, Connecticut 06120","ewp.rpi.edu/index.html","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","City: Midsize","No","79","","NA","NA","Fall 2010","NA","-","129428","00280301"
"Ricci's Academy of Cosmetology","99 South Main Street, Newtown, Connecticut 06470-0000","newtown.toniguy.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Midsize","No","100","100","NA","NA","2013-14","$12,650","Cosmetology/Cosmetologist, General","484127","04230900"
"Ridley-Lowell Business & Technical Institute-Danbury","44 Shelter Rock Rd, Danbury, Connecticut 06810","www.ridley.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","106","106","83%","NA","2013-14","$18,791","Medical/Clinical Assistant","460695","02112302"
"Ridley-Lowell Business & Technical Institute-New London","470 Bank Street, New London, Connecticut 06320","www.ridley.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","156","156","65%","NA","2013-14","$17,765","Medical/Clinical Assistant","129969","02112300"
"Sacred Heart University","5151 Park Ave, Fairfield, Connecticut 06825-1000","www.sacredheart.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Large","Yes","8532","5428","60%","NA","Fall 2010","$39,134","-","130253","00140300"
"Southern Connecticut State University","501 Crescent Street, New Haven, Connecticut 06515-1355","www.southernct.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Midsize","Yes","10320","7963","51%","25%","Fall 2010","$14,960","-","130493","00140600"
"St Vincent's College","2800 Main St, Bridgeport, Connecticut 06606-4201","www.stvincentscollege.edu","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","763","763","75%","NA","Fall 2010","$20,031","-","130448","00619100"
"Stone Academy-East Hartford","745 Burnside Avenue, East Hartford, Connecticut 06108","www.stoneacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","434","434","55%","NA","2013-14","$14,695","Licensed Practical/Vocational Nurse Training","448619","01242504"
"Stone Academy-Waterbury","101 Pierpont Road, Waterbury, Connecticut 06705","www.stone.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","204","204","72%","NA","2013-14","$24,502","Nursing Assistant/Aide and Patient Care Assistant/Aide","413778","01242503"
"Stone Academy-West Haven","560 Saw Mill Road, West Haven, Connecticut 06516","www.stoneacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","521","521","71%","NA","2013-14","$16,554","Licensed Practical/Vocational Nurse Training","130509","01242500"
"Stratford School of Aviation Maintenance Technicians","200 Great Meadows Rd, Stratford, Connecticut 06615","www.cttech.org/ssamt/index.htm","2-year, Public","Two but less than 4 years certificate","City: Small","No","36","36","97%","NA","Fall 2013","$3,436","Aircraft Powerplant Technology/Technician","460604",""
"Three Rivers Community College","574 New London Turnpike, Norwich, Connecticut 06360","www.threerivers.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4245","4245","15%","21%","Fall 2013","$5,823","-","129808","00976500"
"Trinity College","300 Summit St, Hartford, Connecticut 06106-3100","www.trincoll.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","Yes","2350","2259","85%","7%","Fall 2010","$23,414","-","130590","00141400"
"Tunxis Community College","271 Scott Swamp Road, Farmington, Connecticut 06032-3187","www.tunxis.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","3767","3767","14%","23%","Fall 2013","$6,925","-","130606","00976400"
"University of Bridgeport","126 Park Avenue, Bridgeport, Connecticut 06604-5620","www.bridgeport.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","5658","2941","29%","NA","Fall 2010","$24,733","-","128744","00141600"
"University of Connecticut","352 Mansfield Road, Storrs, Connecticut 06269","uconn.edu/","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","27721","19324","82%","13%","Fall 2010","$19,064","-","129020","00141700"
"University of Connecticut-Avery Point","1084 Shennecossett Rd, Groton, Connecticut 06340-6097","uconn.edu/","4-year, Public","Associate's degree|Bachelor's degree","Suburb: Midsize","No","703","703","57%","28%","Fall 2010","$7,273","-","436827","00141705"
"University of Connecticut-Stamford","One University Place, Stamford, Connecticut 06901-2315","uconn.edu/","4-year, Public","Associate's degree|Bachelor's degree","City: Midsize","No","1507","1507","58%","23%","Fall 2010","$7,380","-","436836","00141702"
"University of Connecticut-Waterbury Campus","99 East Main Street, Waterbury, Connecticut 06702","uconn.edu/","4-year, Public","Associate's degree|Bachelor's degree","Suburb: Midsize","No","2096","2096","58%","27%","Fall 2010","$6,463","-","436818","00141704"
"University of Hartford","200 Bloomfield Ave, West Hartford, Connecticut 06117-1599","www.hartford.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","6714","5150","58%","34%","Fall 2010","$30,233","-","129525","00142200"
"University of New Haven","300 Boston Post Road, West Haven, Connecticut 06516-1916","www.newhaven.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","6835","4936","57%","NA","Fall 2010","$31,263","-","129941","00139700"
"University of Phoenix-Connecticut","535 Connecticut Ave, Norwalk, Connecticut 06854-1700","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Small","No","2","2","0%","NA","Fall 2010","NA","-","448822","32098811"
"University of Saint Joseph","1678 Asylum Avenue, West Hartford, Connecticut 06117","www.usj.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","Yes","2467","894","63%","NA","Fall 2010","$29,251","-","130314","00140900"
"Vinal Technical High School","60 Daniels St, Middletown, Connecticut 06457","vinal.cttech.org","< 2-year, Public","One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","441335",""
"W F Kaynor Technical High School","43 Tompkins St, Waterbury, Connecticut 06708","cttech.org/kaynor","< 2-year, Public","One but less than two years certificate","Suburb: Midsize","No","38","38","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","417257","02300000"
"Wesleyan University","45 Wyllys Avenue, Middletown, Connecticut 06459","www.wesleyan.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Small","Yes","3206","2971","91%","NA","Fall 2010","$20,490","-","130697","00142400"
"Western Connecticut State University","181 White Street, Danbury, Connecticut 06810-6826","www.wcsu.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","Yes","5721","5181","46%","38%","Fall 2010","$17,422","-","130776","00138000"
"Windham Technical High School","210 Birch St, Willimantic, Connecticut 06226","www.cttech.org/adult-education","< 2-year, Public","One but less than two years certificate","Town: Fringe","No","","","81%","NA","2013-14","$5,585","Dental Assisting/Assistant","441353",""
"Yale University","Woodbridge Hall, New Haven, Connecticut 06520","www.yale.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","City: Midsize","Yes","12458","5472","98%","NA","Fall 2010","$18,319","-","130794","00142600"
"Yale-New Haven Hospital Dietetic Internship","20 York St EPB 806, New Haven, Connecticut 06510","www.ynhh.org","4-year, Private not-for-profit","Postbaccalaureate certificate","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","130785","02296100"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
