Wisconsin
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (738) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
01508249,ALL SAINTS SCHOOL,2,13,PO BOX 787,DENMARK,55009,009,WI,55,54208,9208632449,180,7,Yes,,6,7,7,8,6,6,6,3,4,3,,,,,56,50,0,0,1,0,49,0,0,5.4,42,1,1,1,1,4,0,0,2,0,98,0,0,9.26,1,BROWN,National Catholic Educational Association (NCEA),,,,,,,
A1504085,AMISH SCHOOL,6,13,32911 COUNTY HWY W,HOLCOMBE,55017,017,WI,55,54745,,160,6,Yes,,,,5,1,2,2,4,1,4,2,,,,,21,21,0,0,0,0,21,0,0,1.9,42,1,1,1,2,4,0,0,0,0,100,0,0,11.05,3,CHIPPEWA,,,,,,,,
A9504504,AQUINAS ACADEMY,2,13,N72W15935 GOOD HOPE RD,MENOMONEE FALLS,55133,133,WI,55,53051,2625021540,180,7.25,Yes,,12,13,10,18,11,6,7,3,4,5,,,,,89,77,0,2,2,0,68,2,3,11.9,41,1,1,1,1,4,0,2.6,2.6,0,88.31,2.6,3.9,6.47,1,WAUKESHA,Other religious school association(s),,,,,,,
01509402,AQUINAS HIGH SCHOOL,14,17,315 SOUTH 11TH STREET,LA CROSSE,55063,063,WI,55,54601,6087840287,176,7.17,Yes,,,,,,,,,,,,84,78,73,69,304,304,0,9,9,6,274,1,5,29.1,13,1,1,2,1,1,0,2.96,2.96,1.97,90.13,0.33,1.64,10.45,1,LA CROSSE,National Catholic Educational Association (NCEA),,,,,,,
A9904475,AQUINAS MIDDLE SCHOOL,12,13,315 11TH ST S,LA CROSSE,55063,063,WI,55,54601,6087840156,176,7.25,Yes,,,,,,,,,,76,47,,,,,123,123,0,1,3,1,113,0,5,14.4,13,1,1,2,1,1,0,0.81,2.44,0.81,91.87,0,4.07,8.54,1,LA CROSSE,National Catholic Educational Association (NCEA),State or regional independent school association,,,,,,
A9703639,ASHLING MONTESSORI SCHOOL,2,3,2005 JOHNSTON DR,MANITOWOC,55071,071,WI,55,54220,9206848864,180,7,Yes,,17,6,,,,,,,,,,,,,23,6,0,0,0,0,5,0,1,2.5,32,1,2,1,3,3,0,0,0,0,83.33,0,16.67,2.4,30,MANITOWOC,Association Montessori International,,,,,,,
01508985,ASSUMPTION BVM ELEMENTARY SCHOOL,2,10,109 E PULASKI ST,PULASKI,55009,009,WI,55,54162,9208225650,178,7.08,Yes,,24,9,5,11,12,11,6,,,,,,,,78,54,0,0,0,0,54,0,0,7.4,41,1,1,1,1,4,0,0,0,0,100,0,0,7.3,1,BROWN,National Catholic Educational Association (NCEA),,,,,,,
01509967,ASSUMPTION HIGH SCHOOL,14,17,445 CHESTNUT ST,WISCONSIN RAPIDS,55141,141,WI,55,54494,7154220910,180,7.17,Yes,,,,,,,,,,,,35,38,35,51,159,159,0,6,4,1,143,2,3,17.6,32,1,1,2,1,3,0,3.77,2.52,0.63,89.94,1.26,1.89,9.03,1,WOOD,National Catholic Educational Association (NCEA),,,,,,,
A0110235,ASSUMPTION MIDDLE SCHOOL,11,13,440 MEAD ST,WISCONSIN RAPIDS,55141,141,WI,55,54494,7154220950,179,6.83,Yes,,,,,,,,,41,35,36,,,,,112,112,1,3,7,1,98,0,2,8.4,32,1,1,1,1,3,0.89,2.68,6.25,0.89,87.5,0,1.79,13.33,1,WOOD,National Catholic Educational Association (NCEA),,,,,,,
01512878,ATONEMENT LUTHERAN SCHOOL,2,13,4224 W RUBY AVE,MILWAUKEE,55079,079,WI,55,53209,4148711224,173,7.5,Yes,,29,30,43,46,30,25,23,29,29,27,,,,,311,282,1,0,7,267,7,0,0,19.8,11,1,1,1,2,1,0.35,0,2.48,94.68,2.48,0,0,14.24,22,MILWAUKEE,Association of Christian Teachers and Schools (ACTS),State or regional independent school association,,,,,,
A9504505,AUGUSTA MENNONITE SCHOOL,6,14,E19280 COUNTY ROAD GG,AUGUSTA,55035,035,WI,55,54722,7152862724,168,6,Yes,,,,3,6,3,3,5,3,1,3,2,,,,29,29,0,0,0,0,29,0,0,2,42,1,1,3,2,4,0,0,0,0,100,0,0,14.5,24,EAU CLAIRE,This school does not belong to ANY associations or organizations,,,,,,,
