North Dakota
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (40) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
01042899,HOLY FAMILY SCHOOL,3,10,1001 17TH AVE S,GRAND FORKS,38035,035,ND,38,58201,7017759886,175,5.5,Yes,,,23,20,11,18,13,11,,,,,,,,96,96,0,4,0,5,87,0,0,8.5,13,1,1,1,1,1,0,4.17,0,5.21,90.63,0,0,11.29,1,GRAND FORKS,National Catholic Educational Association (NCEA),,,,,,,
01924575,HOPE CHRISTIAN ACADEMY,2,17,2891 5TH AVE W,DICKINSON,38089,089,ND,38,58601,7012253919,175,7,Yes,,7,15,15,13,14,9,8,10,9,6,3,2,4,3,118,111,0,0,3,8,100,0,0,12.4,33,1,1,3,2,3,0,0,2.7,7.21,90.09,0,0,8.95,8,STARK,Association of Christian Schools International (ACSI),,,,,,,
A9104148,JOHNSON CORNERS CHRISTIAN ACADEMY,3,17,11008 HIGHWAY 23,WATFORD CITY,38053,053,ND,38,58854,7016752359,182,6.78,Yes,,,1,6,3,4,3,4,,2,2,4,,2,1,32,32,4,0,0,1,25,2,0,6,43,1,1,3,2,4,12.5,0,0,3.13,78.13,6.25,0,5.33,8,MCKENZIE,Association of Christian Schools International (ACSI),,,,,,,
01042833,LITTLE FLOWER ELEMENTARY SCHOOL,2,11,306 3RD AVE SE,RUGBY,38069,069,ND,38,58368,7017766258,180,7,Yes,,7,5,11,7,5,4,4,4,,,,,,,47,40,1,0,0,0,19,0,20,6.9,33,1,1,1,1,3,2.5,0,0,0,47.5,0,50,5.8,1,PIERCE,National Catholic Educational Association (NCEA),,,,,,,
A1502783,LOCCSE ACADEMY,12,13,1025 N 2ND ST,BISMARCK,38015,015,ND,38,58501,7012234114,178,7.33,Yes,,,,,,,,,,95,82,,,,,177,177,,,,,,,,15,13,1,3,2,1,1,,,,,,,,11.8,1,BURLEIGH,National Catholic Educational Association (NCEA),,,,,,,
A9702627,MARTIN LUTHER SCHOOL,2,13,413 E AVENUE D,BISMARCK,38015,015,ND,38,58501,7012249070,175,7,No,,78,20,8,17,11,10,9,6,7,6,,,,,172,94,0,0,0,0,94,0,0,9.9,13,1,1,1,2,1,0,0,0,0,100,0,0,9.49,20,BURLEIGH,Other school association(s),,,,,,,
A9303496,NEW TESTAMENT BAPTIST CHRISTIAN SCHOOL,7,16,PO BOX 40,LARIMORE,38035,035,ND,38,58251,7013432122,185,7.5,Yes,,,,,1,5,,,4,1,,1,1,1,,14,14,0,0,0,0,14,0,0,5.4,42,1,1,3,2,4,0,0,0,0,100,0,0,2.59,5,GRAND FORKS,This school does not belong to ANY associations or organizations,,,,,,,
01043065,OAK GROVE LUTHERAN SCHOOL,3,17,124 N TERRACE N,FARGO,38017,017,ND,38,58102,7013737101,175,8,Yes,,,55,34,44,41,33,26,35,40,41,43,43,54,39,528,528,1,40,3,26,458,0,0,47.4,12,1,1,3,2,1,0.19,7.58,0.57,4.92,86.74,0,0,11.14,21,CASS,Evangelical Lutheran Education Association (ELEA),State or regional independent school association,,,,,,
A9104155,OUR REDEEMERS CHRISTIAN SCHOOL,2,17,700 16TH AVE SE,MINOT,38101,101,ND,38,58701,7018390772,182,6.5,Yes,,94,34,23,29,29,19,14,23,19,18,17,17,23,12,371,277,5,4,4,9,252,2,1,20.9,33,1,1,3,2,3,1.81,1.44,1.44,3.25,90.97,0.72,0.36,13.25,23,WARD,Association of Christian Schools International (ACSI),,,,,,,
A9702628,PRAIRIE LEARNING ED CENTER,10,17,7785 SAINT GERTRUDE AVE,RALEIGH,38037,037,ND,38,58564,7015973419,180,7.02,Yes,,,,,,,,2,2,3,3,8,5,7,10,40,40,7,1,3,4,25,0,0,9,43,3,6,3,3,4,17.5,2.5,7.5,10,62.5,0,0,4.44,30,GRANT,This school does not belong to ANY associations or organizations,,,,,,,
