Oregon
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (320) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
01161056,ARCHBISHOP HOWARD SCHOOL,2,13,5309 NE ALAMEDA ST,PORTLAND,41051,051,OR,41,97213,5032811912,179,7,Yes,,20,24,18,19,18,27,19,17,12,28,,,,,202,182,0,36,1,1,124,1,19,9,11,1,1,1,1,1,0,19.78,0.55,0.55,68.13,0.55,10.44,20.22,1,MULTNOMAH,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A9903512,ASHBROOK INDEPENDENT SCHOOL,2,13,4045 SW RESEARCH WAY,CORVALLIS,41003,003,OR,41,97333,5417668313,174,6.75,Yes,,14,14,17,10,18,16,20,17,17,17,,,,,160,146,0,27,6,2,90,1,20,19.6,13,1,1,1,3,1,0,18.49,4.11,1.37,61.64,0.68,13.7,7.45,30,BENTON,National Association of Independent Schools (NAIS),,,,,,,
01161792,BAKER VALLEY SEVENTH-DAY ADVENTIST SCHOOL,6,13,42171 CHICO RD,BAKER CITY,41001,001,OR,41,97814,5415234165,149,8,Yes,,,,2,1,1,2,1,1,1,1,,,,,10,10,0,0,0,0,10,0,0,2,33,1,1,1,2,3,0,0,0,0,100,0,0,5,28,BAKER,Other school association(s),,,,,,,
A9300788,BANDON PACIFIC CHRISTIAN SCHOOL,3,13,PO BOX 949,BANDON,41011,011,OR,41,97411,5413292205,170,7.5,Yes,,,2,,,,2,1,2,,1,,,,,8,8,0,0,0,0,8,0,0,1.6,41,1,3,1,2,4,0,0,0,0,100,0,0,5,8,COOS,Association of Christian Schools International (ACSI),,,,,,,
02051938,BELMONT ACADEMY,2,3,3841 SE BELMONT ST,PORTLAND,41051,051,OR,41,97214,5032328985,184,7,No,,40,5,,,,,,,,,,,,,45,5,0,0,2,0,3,0,0,1,11,1,7,1,3,1,0,0,40,0,60,0,0,5,30,MULTNOMAH,State or regional independent school association,,,,,,,
A1302610,BENTON COUNTY LEARNING OPPORTUNITY CENTER,1,1,545 SW 2ND ST STE A,CORVALLIS,41003,003,OR,41,97333,5417521010,,9,No,15,,,,,,,,,,,,,,,15,15,,,,,,,,1,13,1,6,3,3,1,,,,,,,,15,30,BENTON,This school does not belong to ANY associations or organizations,,,,,,,
A0771484,BETHANY VILLAGE MONTESSORI,2,3,15188 NW CENTRAL DR,PORTLAND,41067,067,OR,41,97229,5035335626,177,6.5,No,,78,5,,,,,,,,,,,,,83,5,1,3,0,0,1,0,0,4,21,1,2,1,3,2,20,60,0,0,20,0,0,1.25,30,WASHINGTON,This school does not belong to ANY associations or organizations,,,,,,,
A1302611,BIG LITTLE SCHOOL,2,4,1250 W 18TH AVE,EUGENE,41039,039,OR,41,97402,5416832532,178,5,Yes,,65,13,,,,,,,,,,,,,78,13,0,1,2,0,7,0,3,1.8,12,1,7,1,3,1,0,7.69,15.38,0,53.85,0,23.08,7.22,30,LANE,This school does not belong to ANY associations or organizations,,,,,,,
A9702742,BLANCHET CATHOLIC SCHOOL,11,17,4373 MARKET ST NE,SALEM,41047,047,OR,41,97301,5033912639,179,7,Yes,,,,,,,,,53,47,49,58,53,52,59,371,371,6,38,91,0,205,4,27,25,12,1,1,3,1,1,1.62,10.24,24.53,0,55.26,1.08,7.28,14.84,1,MARION,National Catholic Educational Association (NCEA),Other special emphasis association(s),Other school association(s),,,,,
A0701840,BRIDGES ACADEMY,13,17,67030 GIST RD,BEND,41017,017,OR,41,97703,5413189345,,7.5,Yes,,,,,,,,,,,1,4,5,3,3,16,16,,,,,,,,3,42,3,6,2,3,4,,,,,,,,5.33,30,DESCHUTES,Other school association(s),,,,,,,
