Vermont
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (90) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A9703439,CALEDONIA CHRISTIAN SCHOOL,6,13,54 SOUTHARD ST,SAINT JOHNSBURY,50005,005,VT,50,05819,8027489528,180,6.75,Yes,,,,2,,1,,2,2,1,3,,,,,11,11,0,0,0,0,11,0,0,1,33,1,1,1,2,3,0,0,0,0,100,0,0,11,28,CALEDONIA,This school does not belong to ANY associations or organizations,,,,,,,
A0109582,CHAMPLAIN VALLEY CHRISTIAN SCHOOL,3,13,2 CHURCH ST,VERGENNES,50001,001,VT,50,05491,8028773640,175,6.5,Yes,,,6,4,4,7,2,5,8,2,2,,,,,40,40,0,0,0,0,40,0,0,6.1,32,1,1,1,2,3,0,0,0,0,100,0,0,6.56,8,ADDISON,Christian Schools International (CSI),,,,,,,
01421935,CHRIST THE KING SCHOOL,2,13,60 S MAIN ST,RUTLAND,50021,021,VT,50,05701,8027730500,176,6.75,Yes,,28,17,14,11,12,14,12,9,12,16,,,,,145,117,0,4,2,0,108,0,3,14,32,1,1,1,1,3,0,3.42,1.71,0,92.31,0,2.56,8.36,1,RUTLAND,National Catholic Educational Association (NCEA),,,,,,,
01422032,CHRIST THE KING SCHOOL,2,13,136 LOCUST ST,BURLINGTON,50007,007,VT,50,05401,8028626696,177,7,Yes,,51,13,23,19,24,20,26,19,12,23,,,,,230,179,0,3,2,1,164,1,8,14.6,13,1,1,1,1,1,0,1.68,1.12,0.56,91.62,0.56,4.47,12.26,1,CHITTENDEN,National Catholic Educational Association (NCEA),,,,,,,
A0303183,COMMUNITY SCHOOLHOUSE,3,13,PO BOX 86,BRATTLEBORO,50025,025,VT,50,05302,8022577470,176,6.5,No,,,2,4,4,5,2,3,4,6,2,,,,,32,32,0,0,1,1,30,0,0,8.1,32,1,4,1,3,3,0,0,3.13,3.13,93.75,0,0,3.95,30,WINDHAM,This school does not belong to ANY associations or organizations,,,,,,,
A0109624,COMPASS SCHOOL,12,17,PO BOX 177,WESTMINSTER STATION,50025,025,VT,50,05159,8024632525,166,7,Yes,,,,,,,,,,6,10,7,15,14,12,64,64,0,0,1,1,61,0,1,11.6,41,1,6,2,3,4,0,0,1.56,1.56,95.31,0,1.56,5.52,30,WINDHAM,This school does not belong to ANY associations or organizations,,,,,,,
A1503905,CONNECTICUT RIVER ACADEMY,10,17,PO BOX 635,BRADFORD,50017,017,VT,50,05033,8022223221,210,6.5,Yes,,,,,,,,1,1,3,4,8,4,7,7,35,35,0,0,1,1,33,0,0,4.6,43,1,4,3,3,4,0,0,2.86,2.86,94.29,0,0,7.61,30,ORANGE,This school does not belong to ANY associations or organizations,,,,,,,
A9106755,CORNERSTONE CHRISTIAN SCHOOL,14,17,PO BOX 1188,LYNDONVILLE,50005,005,VT,50,05851,8026265620,215,6.25,Yes,,,,,,,,,,,,1,2,1,1,5,5,0,0,1,0,3,0,1,2,41,1,1,2,2,4,0,0,20,0,60,0,20,2.5,8,CALEDONIA,Accelerated Christian Education (ACE) or (School of Tomorrow),Other school association(s),,,,,,
A0503522,EAST BURKE SCHOOL,14,17,PO BOX 228,EAST BURKE,50005,005,VT,50,05832,8026268317,170,8,Yes,,,,,,,,,,,,4,2,,2,8,8,0,0,0,0,8,0,0,3.5,42,1,1,2,3,4,0,0,0,0,100,0,0,2.29,30,CALEDONIA,State or regional independent school association,,,,,,,
A0303182,EAST VALLEY ACADEMY,9,16,PO BOX 237,EAST RANDOLPH,50017,017,VT,50,05041,8027283896,180,6,No,,,,,,,1,2,1,1,2,3,3,2,,15,15,0,0,0,0,15,0,0,5,43,1,6,3,3,4,0,0,0,0,100,0,0,3,30,ORANGE,This school does not belong to ANY associations or organizations,,,,,,,
A1503906,FAY HONEY KNOPP MEMORIAL SCHOOL,13,17,77 PARK ST,RUTLAND,50021,021,VT,50,05701,8024886792,204,7,No,,,,,,,,,,,1,2,4,,1,8,8,0,0,0,0,8,0,0,3,32,3,4,2,3,3,0,0,0,0,100,0,0,2.67,30,RUTLAND,State or regional independent school association,National Independent Private School Association (NIPSA),,,,,,
A0903662,FORREST WARD MEMORIAL SCHOOL,7,12,404 HOUGHTON LN,BENNINGTON,50003,003,VT,50,05201,8026817029,180,7.25,Yes,,,,,1,1,,,,1,,,,,,3,3,0,0,0,0,0,0,3,1,41,1,1,1,2,4,0,0,0,0,0,0,100,3,28,BENNINGTON,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A9904337,GOOD SHEPHERD CATHOLIC SCHOOL,2,13,121 MAPLE ST,SAINT JOHNSBURY,50005,005,VT,50,05819,8027518223,175,7.25,Yes,,13,6,5,12,7,4,12,14,9,19,,,,,101,88,0,0,0,0,85,0,3,9,33,1,1,1,1,3,0,0,0,0,96.59,0,3.41,9.78,1,CALEDONIA,National Catholic Educational Association (NCEA),,,,,,,
A9703426,GRACE CHRISTIAN SCHOOL,2,17,104 KOCHER DR,BENNINGTON,50003,003,VT,50,05201,8024472233,180,6.5,Yes,,8,10,13,9,6,9,9,7,14,10,8,10,7,14,134,126,0,14,0,4,104,0,4,14.1,41,1,1,3,2,4,0,11.11,0,3.17,82.54,0,3.17,8.94,8,BENNINGTON,Association of Christian Schools International (ACSI),,,,,,,
01635969,GREEN MOUNTAIN VALLEY SCHOOL,13,17,271 MOULTON RD,WAITSFIELD,50023,023,VT,50,05673,8024962150,170,10.33,Yes,,,,,,,,,,,15,17,30,30,14,106,106,0,4,3,0,97,0,2,41.4,42,1,3,2,3,4,0,3.77,2.83,0,91.51,0,1.89,2.56,30,WASHINGTON,State or regional independent school association,,,,,,,
A0702333,GREEN MT MENNONITE SCHOOL,6,12,1102 ROCKY LN,BENNINGTON,50003,003,VT,50,05201,8024408157,170,6.5,Yes,,,,6,2,7,1,8,2,9,,,,,,35,35,0,0,0,0,35,0,0,3.4,41,1,1,1,2,4,0,0,0,0,100,0,0,10.29,24,BENNINGTON,This school does not belong to ANY associations or organizations,,,,,,,
A9304188,HILAND HALL SCHOOL,3,3,2196 HARWOOD HILL RD,BENNINGTON,50003,003,VT,50,05201,8024423868,177,6,Yes,29,,6,,,,,,,,,,,,,35,35,0,0,2,0,33,0,0,3.3,41,1,1,1,3,4,0,0,5.71,0,94.29,0,0,10.61,30,BENNINGTON,This school does not belong to ANY associations or organizations,,,,,,,
AA000731,HILLTOP MONTESSORI SCHOOL,2,13,99 STAFFORD FARM HI,BRATTLEBORO,50025,025,VT,50,05301,8022570500,170,6.5,No,,31,13,8,10,8,11,7,10,19,14,,,,,131,100,0,2,2,1,93,0,2,21.9,41,1,2,1,3,4,0,2,2,1,93,0,2,4.57,30,WINDHAM,American Montessori Society (AMS),Other Montessori association(s),,,,,,
A1503907,IMAGINE SCHOOL HOUSE INC,3,11,880 RUGG RD,EAST FAIRFIELD,50011,011,VT,50,05448,8027340154,175,6,Yes,,,3,1,2,2,,2,1,,,,,,,11,11,0,0,2,0,9,0,0,3.3,42,1,2,1,3,4,0,0,18.18,0,81.82,0,0,3.33,30,FRANKLIN,This school does not belong to ANY associations or organizations,,,,,,,
A1303538,INSPIRE FOR AUTISM,10,17,130 AUSTINE DR STE 240,BRATTLEBORO,50025,025,VT,50,05301,8022517301,214,7.5,Yes,14,,,,,,,1,,1,2,4,2,3,1,28,28,0,0,0,0,28,0,0,2,41,1,4,3,3,4,0,0,0,0,100,0,0,14,30,WINDHAM,This school does not belong to ANY associations or organizations,,,,,,,
A9304133,INTERNATIONAL CHILDRENS SCHOOL INC.,2,3,PO BOX 9435,SOUTH BURLINGTON,50007,007,VT,50,05407,8028653344,179,7,No,,2,3,,,,,,,,,,,,,5,3,0,2,0,0,1,0,0,3,13,1,3,1,3,1,0,66.67,0,0,33.33,0,0,1,30,CHITTENDEN,State or regional independent school association,National Independent Private School Association (NIPSA),,,,,,
A0109602,JEAN GARVIN SCHOOL,12,16,90 HARVEST LN,WILLISTON,50007,007,VT,50,05495,8024886767,176,6,Yes,,,,,,,,,,2,2,10,8,5,,27,27,0,1,0,2,24,0,0,4.8,22,1,4,2,3,2,0,3.7,0,7.41,88.89,0,0,5.63,30,CHITTENDEN,This school does not belong to ANY associations or organizations,,,,,,,
01422611,KILLINGTON MOUNTAIN SCHOOL,14,17,2708 KILLINGTON RD,KILLINGTON,50021,021,VT,50,05751,8024225671,175,9,Yes,4,,,,,,,,,,,7,5,11,5,32,32,0,0,1,0,30,0,1,7,42,1,6,2,3,4,0,0,3.13,0,93.75,0,3.13,4.57,30,RUTLAND,State or regional independent school association,Other school association(s),,,,,,
A0903663,KINDLE FARM SCHOOL,8,17,PO BOX 393,NEWFANE,50025,025,VT,50,05345,8023657909,180,6,Yes,,,,,,2,,3,2,8,8,8,8,3,10,52,52,0,0,1,0,48,0,3,9.5,42,3,6,3,3,4,0,0,1.92,0,92.31,0,5.77,5.47,30,WINDHAM,State or regional independent school association,,,,,,,
A1592207,KURN HATTIN HOMES FOR CHILDREN,3,13,708 KURN HATTIN RD,WESTMINSTER,50025,025,VT,50,05158,8027216928,177,6.5,Yes,,,4,4,6,6,12,8,14,20,18,,,,,92,92,2,0,3,25,60,0,2,12.3,41,1,3,1,3,4,2.17,0,3.26,27.17,65.22,0,2.17,7.48,30,WINDHAM,Other school association(s),,,,,,,
A9106766,LAKE CHAMPLAIN WALDORF SCHOOL,3,17,359 TURTLE LN,SHELBURNE,50007,007,VT,50,05482,8029852827,160,6.83,Yes,,,46,18,18,19,19,12,19,18,15,14,17,15,25,255,255,,,,,,,,38.6,41,1,3,3,3,4,,,,,,,,6.61,30,CHITTENDEN,Association of Waldorf Schools of North America (AWSNA),State or regional independent school association,Other school association(s),,,,,
A1503908,LAMOILLE VALLEY LEARNING TOGETHER,17,17,480 CADYS FALLS RD,MORRISVILLE,50015,015,VT,50,05661,8028886810,175,6.5,Yes,1,,,,,,,,,,,,,,2,3,3,0,0,0,0,3,0,0,1.9,42,1,6,2,3,4,0,0,0,0,100,0,0,1.58,30,LAMOILLE,State or regional independent school association,,,,,,,
A0503524,"LEARN, INC.",14,17,PO BOX 1147,LYNDONVILLE,50005,005,VT,50,05851,8026268056,175,6,Yes,,,,,,,,,,,,2,4,10,2,18,18,0,0,3,0,15,0,0,4,33,1,4,2,3,3,0,0,16.67,0,83.33,0,0,4.5,30,CALEDONIA,State or regional independent school association,,,,,,,
A0303186,LONG TRAIL SCHOOL,11,17,1045 KIRBY HOLLOW RD,DORSET,50003,003,VT,50,05251,8028675717,175,7,Yes,,,,,,,,,11,35,27,28,31,26,23,181,181,0,13,3,9,156,0,0,27,42,1,1,3,3,4,0,7.18,1.66,4.97,86.19,0,0,6.7,30,BENNINGTON,Other special emphasis association(s),National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,
01422291,LYNDON INSTITUTE,14,17,PO BOX 127,LYNDON CENTER,50005,005,VT,50,05850,8025353679,178,8,Yes,,,,,,,,,,,,,,,,575,,2,48,10,12,490,2,11,47,33,1,1,2,3,3,,,,,,,,,30,CALEDONIA,The Association of Boarding Schools (TABS),,,,,,,
A0109597,MANCHESTER VILLAGE SCHOOL,7,17,PO BOX 888,MANCHESTER,50003,003,VT,50,05254,8026888915,176,6,No,,,,,1,,2,,1,,1,2,,1,1,9,9,0,0,0,0,9,0,0,4.3,43,1,4,3,3,4,0,0,0,0,100,0,0,2.09,30,BENNINGTON,State or regional independent school association,,,,,,,
A1503909,MANCHESTER VILLAGE SCHOOL,6,17,P. O. BOX 888,MANCHESTER,50003,003,VT,50,05254,8023624898,178,6,No,,,,1,2,,3,,1,1,1,3,,,2,14,14,,,,,,,,4.6,43,1,4,3,3,4,,,,,,,,3.04,30,BENNINGTON,This school does not belong to ANY associations or organizations,,,,,,,
