Colorado
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (301) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
00209228,ASPEN COUNTRY DAY SCHOOL,2,13,85 COUNTRY DAY WAY,ASPEN,08097,097,CO,08,81611,9709251909,166,7.17,No,,30,22,18,23,18,27,27,32,22,18,,,,,237,207,,,,,,,,42.6,41,,1,1,3,4,,,,,,,,4.86,30,PITKIN,Other special emphasis association(s),National Association of Independent Schools (NAIS),State or regional independent school association,The Association of Boarding Schools (TABS),,,,
00208166,ASSUMPTION CATHOLIC SCHOOL,2,13,2341 E 78TH AVE,DENVER,08001,001,CO,08,80229,3032882159,,,No,,16,11,19,16,15,16,9,13,15,16,,,,,146,130,0,4,95,0,29,0,2,12.5,21,1,1,1,1,2,0,3.08,73.08,0,22.31,0,1.54,10.4,1,ADAMS,National Catholic Educational Association (NCEA),,,,,,,
A1390065,AUGUSTINE CLASSICAL ACADEMY,2,14,480 SOUTH KIPLING ST.,LAKEWOOD,08031,031,CO,08,80226,7204466286,144,7.25,Yes,,39,11,8,6,,1,5,1,2,1,1,,,,75,36,0,0,2,0,34,0,0,6,12,1,1,3,2,1,0,0,5.56,0,94.44,0,0,6,8,JEFFERSON,Association of Classical and Christian Schools,,,,,,,
A1500595,AURARIA EARLY LEARNING CENTER,2,3,950 W 9TH AVE BOX N CAMPUS,DENVER,08031,031,CO,08,80204,3035563188,,,No,,95,20,,,,,,,,,,,,,115,20,,,,,,,,2.5,11,1,7,1,3,1,,,,,,,,8,30,DENVER,This school does not belong to ANY associations or organizations,,,,,,,
A0101399,AVE MARIA CATHOLIC SCHOOL,2,13,9056 E PARKER RD,PARKER,08035,035,CO,08,80138,7208425400,172,7.08,Yes,,40,33,48,51,49,51,47,50,54,43,,,,,466,426,2,13,85,8,311,2,5,27,21,1,1,1,1,2,0.47,3.05,19.95,1.88,73,0.47,1.17,15.78,1,DOUGLAS,National Catholic Educational Association (NCEA),,,,,,,
BB140214,BAL SWAN CHILDREN'S CENTER,2,3,1145 E 13TH AVE,BROOMFIELD,08014,014,CO,08,80020,3034666308,186,8.5,Yes,,302,24,,,,,,,,,,,,,326,24,0,1,2,1,20,0,0,1,13,1,7,1,3,1,0,4.17,8.33,4.17,83.33,0,0,24,30,BROOMFIELD,Other school association(s),,,,,,,
A1100402,BANSBACH ACADEMY AT DENVER CHILDRENS HOME,9,17,1501 ALBION ST,DENVER,08031,031,CO,08,80220,3033994890,176,7,Yes,,,,,,,1,2,2,4,6,10,9,7,4,45,45,0,0,11,4,20,0,10,8,11,1,4,3,3,1,0,0,24.44,8.89,44.44,0,22.22,5.63,30,DENVER,Other school association(s),,,,,,,
02014601,BEAUTIFUL SAVIOR LUTHERAN SCHOOL,2,10,PO BOX 8,BROOMFIELD,08014,014,CO,08,80038,3034692049,169,7,Yes,,26,7,5,7,4,,1,,,,,,,,50,24,0,1,3,0,19,0,1,3,13,1,1,1,2,1,0,4.17,12.5,0,79.17,0,4.17,8,20,BROOMFIELD,This school does not belong to ANY associations or organizations,,,,,,,
AA000572,BEEBE CHRISTIAN SCHOOL,6,13,821 W LAKE ST,FORT COLLINS,08069,069,CO,08,80521,9704824409,143,8,Yes,,,,2,3,1,,1,4,3,2,,,,,16,16,0,0,8,3,3,0,2,2,12,1,1,1,3,1,0,0,50,18.75,18.75,0,12.5,8,30,LARIMER,National Independent Private School Association (NIPSA),Other school association(s),,,,,,
A0507135,BELLE'S & BEAU'S ACADEMY AT THE FARM,2,3,6150 S TOWER RD,AURORA,08005,005,CO,08,80016,3036936715,171,6,No,,78,15,,,,,,,,,,,,,93,15,0,0,0,0,15,0,0,1,21,1,7,1,3,2,0,0,0,0,100,0,0,15,30,ARAPAHOE,Other school association(s),,,,,,,
