North Carolina
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (492) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A9503095,AL-IMAN SCHOOL,2,13,3020 LIGON ST,RALEIGH,37183,183,NC,37,27607,9198211699,180,7.42,Yes,,36,32,30,36,32,21,29,29,34,19,,,,,298,262,0,46,4,25,111,0,76,23.6,11,1,1,1,2,1,0,17.56,1.53,9.54,42.37,0,29.01,11.1,17,WAKE,Islamic School League of America (ISLA),State or regional independent school association,,,,,,
01012999,ALAMANCE CHRISTIAN SCHOOL,2,17,PO BOX 838,GRAHAM,37001,001,NC,37,27253,3365780318,180,7,Yes,,86,28,28,24,20,20,26,25,29,34,28,33,22,25,428,342,0,8,10,20,304,0,0,31.9,22,1,1,3,2,2,0,2.34,2.92,5.85,88.89,0,0,10.72,8,ALAMANCE,American Association of Christian Schools (AACS),,,,,,,
01012988,ALBEMARLE SCHOOL,2,17,1210 US HIGHWAY 17 S,ELIZABETH CITY,37139,139,NC,37,27909,2523380883,180,6.5,Yes,,60,9,6,9,4,7,9,5,9,9,4,2,3,6,142,82,0,0,3,2,77,0,0,15.6,41,1,1,3,3,4,0,0,3.66,2.44,93.9,0,0,5.26,30,PASQUOTANK,,,,,,,,
A1502672,ALEXANDER YOUTH NETWORK,3,13,6220 THERMAL RD,CHARLOTTE,37119,119,NC,37,28211,7043628472,253,5.83,Yes,,,1,4,4,6,5,4,3,3,1,,,,,31,31,0,0,2,10,16,0,3,4,11,1,6,1,3,1,0,0,6.45,32.26,51.61,0,9.68,7.75,30,MECKLENBURG,Other special emphasis association(s),,,,,,,
A9903311,ALTAPASS CHRISTIAN SCHOOL,6,16,50 ALTAPASS TRL,SPRUCE PINE,37121,121,NC,37,28777,8287650660,180,6.5,Yes,,,,1,,,1,,1,2,,1,1,2,,9,9,0,0,0,0,9,0,0,2,41,1,1,3,2,4,0,0,0,0,100,0,0,4.5,5,MITCHELL,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
A1101752,AN-NOOR SCHOOL,8,13,808 ATWATER ST,RALEIGH,37183,183,NC,37,27607,9198349537,190,8.5,No,,,,,,5,7,13,12,7,8,,,,,52,52,0,0,0,13,39,0,0,9,11,1,3,1,2,1,0,0,0,25,75,0,0,5.78,17,WAKE,Islamic School League of America (ISLA),,,,,,,
01010437,ANNUNCIATION CATHOLIC SCHOOL,2,13,246 E MAIN ST,HAVELOCK,37049,049,NC,37,28532,2524473137,180,6.83,Yes,,37,20,11,13,20,2,11,12,13,13,,,,,152,115,0,5,28,8,16,1,57,12.8,31,1,1,1,1,3,0,4.35,24.35,6.96,13.91,0.87,49.57,8.98,1,CRAVEN,Other school association(s),,,,,,,
A0701741,ARBORBROOK CHRISTIAN ACADEMY,3,17,4823 WAXHAW INDIAN TRAIL RD,MATTHEWS,37179,179,NC,37,28104,7048219952,180,6.25,Yes,,,6,17,15,14,12,14,18,21,23,18,8,8,8,182,182,0,3,8,4,159,0,8,27,21,1,1,3,2,2,0,1.65,4.4,2.2,87.36,0,4.4,6.74,8,UNION,Christian Schools International (CSI),Other religious school association(s),,,,,,
01011496,ARENDELL PARROTT ACADEMY,2,17,PO BOX 1297,KINSTON,37107,107,NC,37,28503,2525224222,174,6.5,Yes,,21,35,38,48,43,47,55,56,61,71,61,70,54,59,719,698,0,19,7,19,625,4,24,63.3,32,1,1,3,3,3,0,2.72,1,2.72,89.54,0.57,3.44,11.03,30,LENOIR,National Association of Independent Schools (NAIS),,,,,,,
A0302350,ARTHUR MORGAN SCHOOL,12,14,60 AMS CIR,BURNSVILLE,37199,199,NC,37,28714,8286754262,180,9,Yes,,,,,,,,,,8,11,3,,,,22,22,0,0,0,2,18,0,2,12.6,42,1,2,2,2,4,0,0,0,9.09,81.82,0,9.09,1.75,15,YANCEY,Friends Council on Education (FCE),Other Montessori association(s),Alternative School Network (ASN),,,,,
01010754,ASHEVILLE CATHOLIC SCHOOL,2,13,12 CULVERN ST,ASHEVILLE,37021,021,NC,37,28804,8282527896,180,7.08,Yes,,18,18,13,13,16,13,23,12,21,22,,,,,169,151,0,6,33,1,103,0,8,12.5,13,1,1,1,1,1,0,3.97,21.85,0.66,68.21,0,5.3,12.08,1,BUNCOMBE,National Catholic Educational Association (NCEA),,,,,,,
01011576,ASHEVILLE CHRISTIAN ACADEMY,2,17,PO BOX 1089,SWANNANOA,37021,021,NC,37,28778,8285812200,174,7.08,Yes,,18,31,36,43,45,50,46,47,61,58,50,59,57,41,642,624,2,12,21,16,549,0,24,50.4,21,1,1,3,2,2,0.32,1.92,3.37,2.56,87.98,0,3.85,12.38,8,BUNCOMBE,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A1502678,ASHEVILLE MONTESSORI SCHOOL,2,3,360 WEAVERVILLE RD,ASHEVILLE,37021,021,NC,37,28804,8286453433,180,8.75,No,,90,22,,,,,,,,,,,,,112,22,0,0,0,0,22,0,0,4,21,1,2,1,3,2,0,0,0,0,100,0,0,5.5,30,BUNCOMBE,American Montessori Society (AMS),,,,,,,
A9503099,ASHEVILLE MONTESSORI SCHOOL,2,3,15 JULIA ST,ASHEVILLE,37021,021,NC,37,28801,8286453433,180,6.75,No,,84,22,,,,,,,,,,,,,106,22,0,0,0,0,21,0,1,4,13,1,2,1,3,1,0,0,0,0,95.45,0,4.55,5.5,30,BUNCOMBE,American Montessori Society (AMS),,,,,,,
A0302351,ASHEVILLE SCHOOL,14,17,360 ASHEVILLE SCHOOL RD,ASHEVILLE,37021,021,NC,37,28806,8282546345,180,6,Yes,,,,,,,,,,,,67,70,77,73,287,287,0,9,8,25,132,0,113,65.8,13,1,1,2,3,1,0,3.14,2.79,8.71,45.99,0,39.37,4.36,30,BUNCOMBE,National Association of Independent Schools (NAIS),The Association of Boarding Schools (TABS),Other school association(s),,,,,
01013562,ASHEVILLE-PISGAH CHRISTIAN SCHOOL,3,13,90 ACADEMY DR,CANDLER,37021,021,NC,37,28715,8286673255,180,8.05,Yes,,,3,4,6,4,5,8,8,9,10,,,,,57,57,0,1,4,6,46,0,0,7.5,21,1,1,1,2,2,0,1.75,7.02,10.53,80.7,0,0,7.6,28,BUNCOMBE,This school does not belong to ANY associations or organizations,,,,,,,
A0302353,AULDERN ACADEMY,13,17,990 GLOVERS GROVE CHURCH RD,SILER CITY,37037,037,NC,37,27344,9198372336,220,5.5,Yes,,,,,,,,,,,1,5,10,12,19,47,47,1,2,2,2,40,0,0,7.1,42,2,1,2,3,4,2.13,4.26,4.26,4.26,85.11,0,0,6.62,30,CHATHAM,National Independent Private School Association (NIPSA),,,,,,,
A1302146,AZALEA MOUNTAIN SCHOOL,2,10,587 HAYWOOD RD,ASHEVILLE,37021,021,NC,37,28806,8285752557,174,6.25,No,,17,22,7,8,3,4,3,,,,,,,,64,47,0,0,1,0,39,0,7,4.5,13,1,3,1,3,1,0,0,2.13,0,82.98,0,14.89,10.44,30,BUNCOMBE,This school does not belong to ANY associations or organizations,,,,,,,
A0108123,BACK CREEK CHRISTIAN ACADEMY,3,13,1827 BACK CREEK CHURCH RD,CHARLOTTE,37119,119,NC,37,28213,7045494101,180,6.67,Yes,,,42,30,20,28,27,15,,16,22,,,,,200,,0,3,8,80,109,0,0,19.6,21,1,1,1,2,2,,,,,,,,,27,MECKLENBURG,Association of Christian Schools International (ACSI),National Christian School Association (NCSA),Other special emphasis association(s),Other school association(s),,,,
