New Jersey
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (794) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
00861649,ACADEMY OF OUR LADY OF PEACE,2,13,99 SOUTH ST,NEW PROVIDENCE,34039,039,NJ,34,07974,9084648657,183,6.55,Yes,,46,26,13,17,13,16,19,12,18,14,,,,,194,148,0,18,18,1,106,0,5,13.1,21,1,1,1,1,2,0,12.16,12.16,0.68,71.62,0,3.38,11.3,1,UNION,National Catholic Educational Association (NCEA),,,,,,,
A1502315,ACADEMY OF SAINT ELIZABETH,14,17,2 CONVENT RD,CONVENT STATION,34027,027,NJ,34,07961,9732905200,165,6.75,Yes,,,,,,,,,,,,32,27,34,31,124,124,,,,,,,,20,21,2,1,2,1,2,,,,,,,,6.2,1,MORRIS,National Catholic Educational Association (NCEA),State or regional independent school association,,,,,,
00861831,ACADEMY OF SAINT PAUL,2,13,187 WYCKOFF AVE,RAMSEY,34003,003,NJ,34,07446,2013271108,180,6.58,No,,43,19,17,29,18,15,26,31,38,29,,,,,265,222,0,16,8,7,191,0,0,16.5,21,1,1,1,1,2,0,7.21,3.6,3.15,86.04,0,0,13.45,1,BERGEN,National Catholic Educational Association (NCEA),,,,,,,
A1502316,ACADEMY OF SAUT UL FURQAU,6,17,250 HARGREAVES AVE,TEAUECH,34003,003,NJ,34,07666,2015230616,185,8,No,,,,2,,,,2,5,7,4,5,2,4,1,32,32,0,32,0,0,0,0,0,7,21,1,1,3,3,2,0,100,0,0,0,0,0,4.57,30,BERGEN,,,,,,,,
00865767,ACADEMY OF ST FRANCIS OF ASSISI,2,13,400 TOTOWA RD,TOTOWA,34031,031,NJ,34,07512,9739568824,180,6.5,No,,17,14,23,27,23,19,19,20,23,28,,,,,213,196,0,1,157,14,24,0,0,11.9,21,1,1,1,1,2,0,0.51,80.1,7.14,12.24,0,0,16.47,1,PASSAIC,National Catholic Educational Association (NCEA),,,,,,,
00862813,ACADEMY OF ST THERESE OF LISIUEX,2,13,220 JEFFERSON AVE,CRESSKILL,34003,003,NJ,34,07626,2015684296,180,6.5,Yes,,43,14,15,14,15,17,19,26,23,25,,,,,211,168,0,29,4,9,98,0,28,13.1,21,1,1,1,1,2,0,17.26,2.38,5.36,58.33,0,16.67,12.82,1,BERGEN,National Catholic Educational Association (NCEA),,,,,,,
00864242,ACADEMY OF THE HOLY ANGELS,14,17,315 HILLSIDE AVE,DEMAREST,34003,003,NJ,34,07627,2017687822,184,6.3,Yes,,,,,,,,,,,,176,129,149,140,594,594,1,75,45,36,412,0,25,55,21,2,1,2,1,2,0.17,12.63,7.58,6.06,69.36,0,4.21,10.8,1,BERGEN,National Catholic Educational Association (NCEA),,,,,,,
00864297,ACADEMY OF THE MOST BLESSED SACRAMENT,2,13,785 FRANKLIN LAKE RD,FRANKLIN LAKES,34003,003,NJ,34,07417,2018914250,180,6.42,Yes,,25,25,15,10,14,18,12,16,26,24,,,,,185,160,0,6,22,2,111,0,19,14.3,21,1,1,1,1,2,0,3.75,13.75,1.25,69.38,0,11.88,11.19,1,BERGEN,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A0106306,ACADEMY PRESCHOOL/KINDERGARTEN,2,4,1176 STATE ROUTE 10,RANDOLPH,34027,027,NJ,34,07869,9735980885,180,5.5,No,,25,7,,,,,,,,,,,,,32,7,0,0,0,0,7,0,0,0.6,21,1,7,1,3,2,0,0,0,0,100,0,0,11.67,30,MORRIS,This school does not belong to ANY associations or organizations,,,,,,,
K9303825,ACORN MONTESSORI SCHOOL,2,8,1222 STATE ROUTE 31,LEBANON,34019,019,NJ,34,08833,9087308986,170,6.5,Yes,83,58,7,10,6,2,,,,,,,,,,166,108,0,4,0,0,82,0,22,5,21,1,2,1,3,2,0,3.7,0,0,75.93,0,20.37,21.6,30,HUNTERDON,American Montessori Society (AMS),,,,,,,
